form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00337394,EB19533,,,COM,All for Our Country Leadership PAC,,,,,,"322 Massachusetts Avenue NE, Suite",,Washington,DC,20002,,,2024-09-05,2500.00,,Contribution,011,,All for Our Country Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00337394,EB19527,,,CCM,Amodei for Nevada,,,,,,503 North Division Street,,Carson City,NV,89703,G2024,,2024-09-05,2500.00,,Contribution,011,,Amodei for Nevada,,Amodei,Mark,,,,H,NV,02,,,,,,,,
SB23,C00337394,EB19528,,,CCM,Bera for Congress,,,,,,"50 F Street, Northwest, Suite 1240",,Washington,DC,20001,G2024,,2024-09-05,2500.00,,Contribution,011,,Bera for Congress,,,,,,,S,CA,06,,,,,,,,
SB23,C00337394,EB19534,,,CCM,Blake Moore for Congress,,,,,,"3213 Duke Street, Suite 700",,Alexandria,VA,22314,G2024,,2024-09-05,1000.00,,Contribution,011,,Blake Moore for Congress,,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00337394,EB19532,,,CCM,"Carbajal for Congress, Salud",,,,,,PO Box 1290,,Santa Barbara,CA,93102,G2024,,2024-09-05,2500.00,,Contribution,011,,"Carbajal for Congress, Salud",,Carbajal,Salud,,,,H,CA,24,,,,,,,,
SB23,C00337394,EB19526,,,CCM,Ciscomani for Congress,,,,,,"2308 Mount Vernon Avenue, #337",,Alexandria,VA,22301,G2024,,2024-09-05,2500.00,,Contribution,011,,Ciscomani for Congress,,,,,,,S,AZ,06,,,,,,,,
SB23,C00337394,EB19530,,,CCM,"Larsen, Citizens to Elect Rick",,,,,,PO Box 326,,Everett,WA,98206,G2024,,2024-09-05,5000.00,,Contribution,011,,"Larsen, Citizens to Elect Rick",,Larsen,Rick,,,,H,WA,02,,,,,,,,
SB23,C00337394,EB19529,,,CCM,"Murkowski for U.S. Senate, Lisa",,,,,,P.O. Box 100847,,Anchorage,AK,99510,G2024,,2024-09-05,2500.00,,Contribution,011,,"Murkowski for U.S. Senate, Lisa",,Murkowski,Lisa,,,,S,AK,,,,,,,,,
SB23,C00337394,EB19531,,,CCM,"Newhouse for Congress, Dan",,,,,,"402 East Yakima Avenue, Suite #100",,Yakima,WA,98901,G2024,,2024-09-05,1000.00,,Contribution,011,,"Newhouse for Congress, Dan",,Newhouse,Dan,,,,H,WA,04,,,,,,,,
SB23,C00337394,EB19525,,,CCM,Wicker for Senate,,,,,,"1020 North Fairfax Street, Suite 2",,Alexandria,VA,22314,G2024,,2024-09-05,2500.00,,Contribution,011,,Wicker for Senate,,,,,,,S,MS,,,,,,,,,
