form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00019653,EB244672,,,COM,BLUE DOG POLITICAL ACTION COMMITTEE,,,,,,P.O. BOX 83142,,GAITHERSBURG,MD,20883,,,2023-03-20,5000.00,,,011,C00305318,BLUE DOG POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00019653,EB244663,,,CCM,DARRELL ISSA FOR CONGRESS,,,,,,"9070 IRVINE CENTER DRIVE, SUITE 15",,IRVINE,CA,92618,P2024,,2023-03-03,2500.00,,,011,C00721332,DARRELL ISSA FOR CONGRESS,,ISSA,DARRELL,,,,H,CA,48,,,,,,,,
SB23,C00019653,EB244660,,,COM,DIRIGO PAC,,,,,,PO BOX 1355,,ALEXANDRIA,VA,22313,,,2023-03-03,1000.00,,,011,C00391797,DIRIGO PAC,,,,,,,,,,,,,,,,,
SB23,C00019653,EB244673,,,COM,ELECT DEMOCRATIC WOMEN,,,,,,"600 PENNSYLVANIA AVE., SE, #15180",,WASHINGTON,DC,20003,,,2023-03-20,5000.00,,,011,C00685297,ELECT DEMOCRATIC WOMEN,,,,,,,,,,,,,,,,,
SB23,C00019653,EB244671,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,P.O. BOX 52008,,CASPER,WY,82605,P2024,,2023-03-20,2500.00,,,011,C00436386,FRIENDS OF JOHN BARRASSO,,BARRASSO,JOHN,,,,S,WY,,,,,,,,,
SB23,C00019653,EB244670,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,P.O. BOX 103,,CARMEL VALLEY,CA,93924,P2024,,2023-03-03,1500.00,,,011,C00592154,JIMMY PANETTA FOR CONGRESS,,PANETTA,JIMMY,,,,H,CA,19,,,,,,,,
SB23,C00019653,EB244674,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,P.O. BOX 103,,CARMEL VALLEY,CA,93924,P2024,,2023-03-20,1000.00,,,011,C00592154,JIMMY PANETTA FOR CONGRESS,,PANETTA,JIMMY,,,,H,CA,19,,,,,,,,
SB23,C00019653,EB244664,,,COM,JOINING IDEAS TO MOTIVATE MOVEMENT FOR YOU (JIMMY PAC),,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,,,2023-03-03,2500.00,,,011,C00680132,JOINING IDEAS TO MOTIVATE MOVEMENT FOR YOU (JIMMY PAC),,,,,,,,,,,,,,,,,
SB23,C00019653,EB244661,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,P.O. BOX 2438,,CORONA,CA,92878,P2024,,2023-03-03,1000.00,,,011,C00257337,KEN CALVERT FOR CONGRESS COMMITTEE,,CALVERT,KEN,,,,H,CA,41,,,,,,,,
SB23,C00019653,EB244667,,,CCM,MCCONNELL SENATE COMMITTEE,,,,,,P.O. BOX 1496,,LOUISVILLE,KY,40201,P2026,,2023-03-03,2500.00,,,011,C00193342,MCCONNELL SENATE COMMITTEE,,MCCONNELL,MITCH,,,,S,KY,,,,,,,,,
SB23,C00019653,EB244659,,,CCM,MIKE GALLAGHER FOR WISCONSIN,,,,,,PO BOX 1027,,GREEN BAY,WI,54305,P2024,,2023-03-03,1000.00,,,011,C00610212,MIKE GALLAGHER FOR WISCONSIN,,GALLAGHER,MIKE,,,,H,WI,08,,,,,,,,
SB23,C00019653,EB244669,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5445 MADISON AVE.,,SACRAMENTO,CA,95841,P2024,,2023-03-03,5000.00,,,011,C00326363,MIKE THOMPSON FOR CONGRESS,,THOMPSON,MIKE,,,,H,CA,04,,,,,,,,
SB23,C00019653,EB244665,,,CCM,TED LIEU FOR CONGRESS,,,,,,"777 S. FIGUEROA ST., STE. 4050",,LOS ANGELES,CA,90017,P2024,,2023-03-03,2500.00,,,011,C00556506,TED LIEU FOR CONGRESS,,LIEU,TED,,,,H,CA,36,,,,,,,,
SB23,C00019653,EB244662,,,CCM,TONY CARDENAS FOR CONGRESS,,,,,,P.O. BOX 15320,,WASHINGTON,DC,20003,P2024,,2023-03-03,1000.00,,,011,C00498873,TONY CARDENAS FOR CONGRESS,,CARDENAS,TONY,,,,H,CA,29,,,,,,,,
SB23,C00019653,EB244675,,,COM,VOTEVETS,,,,,,PO BOX 11293,,PORTLAND,OR,97211,,,2023-03-20,5000.00,,,011,C00418897,VOTEVETS,,,,,,,,,,,,,,,,,
SB23,C00019653,EB244676,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,P2024,,2023-03-20,1000.00,,,011,C00548180,WESTERMAN FOR CONGRESS,,WESTERMAN,BRUCE,,,,H,AR,04,,,,,,,,
