form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00409730,16022292C,16022292,SA11C,CCM,Ami Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,,,2023-09-25,2500.00,0.00,Conduit Contribution,,C00461061,,,Bera,Amerish,,,,H,CA,07,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16022293C,16022293,SA11C,CCM,Ami Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,,,2023-09-25,2500.00,0.00,Conduit Contribution,,C00461061,,,Bera,Amerish,,,,H,CA,07,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16022290C,16022290,SA11C,CCM,Andre Carson For Congress,,,,,,PO Box 1863,,Indianapolis,IN,462061863,,,2023-09-25,5000.00,0.00,Conduit Contribution,,C00442921,,,Carson,Andre,,,,H,IN,07,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,15955967C,15955967,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2023-09-12,500.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by AMERICAN INNOVATION POLITICAL ACTION COMMITTEE
SB23,C00409730,15959455C,15959455,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2023-09-13,1000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,"Earmarked by T-MOBILE USA, INC.  POLITICAL ACTION COMMITTEE (T-PAC)"
SB23,C00409730,16026214C,16026214,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2023-09-27,1000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,16034549C,16034549,SA11C,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,,,2023-09-27,1000.00,0.00,Conduit Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,15955959C,15955959,SA11C,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2023-09-12,500.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by AMERICAN INNOVATION POLITICAL ACTION COMMITTEE
SB23,C00409730,16026227C,16026227,SA11C,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,,,2023-09-27,1000.00,0.00,Conduit Contribution,,C00575209,,,Craig,Angela,,,,H,MN,02,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,16022288C,16022288,SA11C,PAC,Annie PAC,,,,,,1 Park Row,Ste 5,Providence,RI,029031235,,,2023-09-25,5000.00,0.00,Conduit Contribution,,C00540062,Annie PAC,,,,,,,,,,,,,,,,X,Earmarked by Elevance Health PAC (Formerly Anthem PAC)
SB23,C00409730,16036020C,16036020,SA11C,PAC,Annie PAC,,,,,,1 Park Row,Ste 5,Providence,RI,029031235,,,2023-09-28,5000.00,0.00,Conduit Contribution,,C00540062,Annie PAC,,,,,,,,,,,,,,,,X,Earmarked by National Multi Housing Council Political Action Committee
