form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00022343,19676691,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,20002,,,2023-07-20,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,19676692,,,PAC,Fight On PAC,,,,,,PO Box 811,,Marion,IA,52302,,,2023-07-20,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,19677977,,,PAC,Free State PAC,,,,,,PO Box 9191,,Shawnee Mission,KS,66201,,,2023-07-27,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,19677979,,,CCM,Texans For Jodey Arrington,,,,,,PO Box 6687,,Lubbock,TX,794936687,P2024,,2023-07-27,1000.00,0.00,,011,C00588657,Texans For Jodey Arrington,H6TX19099,Arrington,Jodey,,Rep.,,H,TX,19,,,,,,,,
SB23,C00022343,19677980,,,PAC,Turquoise PAC,,,,,,611 PENNSYLVANIA AVE SE,,WASHINGTON,DC,20003,,,2023-07-27,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,19677981,,,CCM,Mike Flood For Congress,,,,,,PO Box 81041,,Lincoln,NE,68501,P2024,,2023-07-27,1000.00,0.00,,011,C00801241,Mike Flood For Congress,H2NE01118,Flood,Mike,,Rep.,,H,NE,01,,,,,,,,
SB23,C00022343,19677982,,,CCM,Marsha For Senate,,,,,,6103 Murray Lane,,Brentwood,TN,370276209,P2024,,2023-07-27,2000.00,0.00,,011,C00376939,Marsha For Senate,S8TN00337,Blackburn,Marsha,,Sen.,,S,TN,,,,,,,,,
SB23,C00022343,19677984,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,P2026,,2023-07-27,2500.00,0.00,,011,C00545772,Thom Tillis Committee,S4NC00162,Tillis,Thom,,Sen.,,S,NC,,,,,,,,,
SB23,C00022343,19677985,,,CCM,Adrian Smith For Congress,,,,,,"1126 Ave A, Suite 6",,Scottsbluff,NE,693613563,P2024,,2023-07-27,1000.00,0.00,,011,C00412890,Adrian Smith For Congress,H6NE03115,Smith,Adrian,,Rep.,,H,NE,03,,,,,,,,
SB23,C00022343,19677987,,,CCM,Deb Fischer For US Senate,,,,,,"5555 South St, Ste. 200",,Lincoln,NE,68506,P2024,,2023-07-27,1500.00,0.00,,011,C00498907,Deb Fischer For US Senate,S2NE00094,Fischer,Deb,,Sen.,,S,NE,,,,,,,,,
SB23,C00022343,19677988,,,CCM,Committee To Re-Elect Nydia M Velazquez To Congres,,,,,,315 Inspiration Lane,,Gaithersburg,NY,20878,P2024,,2023-07-27,1000.00,0.00,,011,C00271312,Committee To Re-Elect Nydia M Velazquez To Congres,H2NY00010,Velazquez,Nydia,M.,Rep.,,H,NY,07,,,,,,,,
SB23,C00022343,19678043,,,CCM,William Timmons For Congress,,,,,,PO Box 3416,,Greenville,SC,296023416,P2024,,2023-07-28,1500.00,0.00,,011,C00668491,William Timmons For Congress,H8SC04250,Timmons,William,,Rep.,IV,H,SC,04,,,,,,,,
SB23,C00022343,19678044,,,CCM,Finstad For Congress,,,,,,PO Box 923,,New Ulm,MN,56073,P2024,,2023-07-28,2000.00,0.00,,011,C00807743,Finstad For Congress,H2MN01223,Finstad,Brad,,Rep.,,H,MN,01,,,,,,,,
SB23,C00022343,19678045,,,PAC,Emmer PAC,,,,,,PO BOX 183,,Anoka,MN,55303,,,2023-07-28,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,19678046,,,CCM,Womack For Congress Committee,,,,,,91 Woodridge Ln,,Rogers,AR,727563078,P2024,,2023-07-28,2500.00,0.00,,011,C00477745,Womack For Congress Committee,H0AR03055,Womack,Steve,,Rep.,,H,AR,03,,,,,,,,
SB23,C00022343,19678047,,,CCM,Delbene For Congress,,,,,,PO Box 477,,Kirkland,WA,98083,P2024,,2023-07-28,2500.00,0.00,,011,C00459099,Delbene For Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,
SB23,C00022343,19678048,,,CCM,Balderson For Congress,,,,,,417 Coventry Circle,,Zanesville,OH,437011955,P2024,,2023-07-28,1000.00,0.00,,011,C00662650,Balderson For Congress,H8OH12180,Balderson,Troy,,Rep.,,H,OH,12,,,,,,,,
SB23,C00022343,19678049,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,P2024,,2023-07-28,1000.00,0.00,,011,C00558320,Donald Norcross For Congress,H4NJ01084,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,
SB23,C00022343,19678051,,,CCM,Byron Donalds For Congress,,,,,,2430 Vanderbilt Beach Road,Ste 108 Pmb 260,Naples,FL,34108,P2024,,2023-07-28,2000.00,0.00,,011,C00733329,Byron Donalds For Congress,H2FL14186,Donalds,Byron,,Rep.,,H,FL,19,,,,,,,,
SB23,C00022343,19678052,,,PAC,The Peter Norbeck Leadership PAC,,,,,,P.O. Box 477,,Pierre,SD,57501,,,2023-07-28,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,19678053,,,CCM,Lisa McClain For Congress,,,,,,11540 34 Mile Road,,Bruce Township,MI,48065,P2024,,2023-07-28,1000.00,0.00,,011,C00726042,Lisa McClain For Congress,H0MI10287,McClain,Lisa,,Rep.,,H,MI,10,,,,,,,,
SB23,C00022343,19678054,,,CCM,Debbie Lesko For Congress,,,,,,PO Box 45388,,Phoenix,AZ,850645388,P2024,,2023-07-28,1000.00,0.00,,011,C00663914,Debbie Lesko For Congress,H8AZ08158,Lesko,Debbie,,Rep.,,H,AZ,08,,,,,,,,
SB23,C00022343,19678056,,,CCM,Richard E Neal For Congress Committee,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,P2024,,2023-07-28,2500.00,0.00,,011,C00226522,Richard E Neal For Congress Committee,H8MA02041,Neal,Richard,,Rep.,,H,MA,01,,,,,,,,
SB23,C00022343,19678057,,,PAC,BOLD PAC,,,,,,PO Box 15096,,Washington,DC,20003,,,2023-07-28,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
