form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00725820,500162974,,,ORG,202 Consulting Solutions LLC,,,,,,1050 30Th St NW,,Washington,DC,200073822,P2024,,2023-09-19,28882.00,2023-09-15,36344.50,Television Advertising,,,S,P80000722,BIDEN,JOSEPH,,,JR,P,00,WI,Galen,Reed,,,,2024-01-31,
SE,C00725820,500163318,,,ORG,202 Consulting Solutions LLC,,,,,,1050 30Th St NW,,Washington,DC,200073822,P2024,,2023-10-02,12964.00,2023-09-29,55167.34,Television Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,FL,Galen,Reed,,,,2024-01-31,
SE,C00725820,500163487,,,ORG,202 Consulting Solutions LLC,,,,,,1050 30Th St NW,,Washington,DC,200073822,P2024,,2023-10-03,1934.00,2023-10-03,19392.33,Television Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,NY,Galen,Reed,,,,2024-01-31,
SE,C00725820,500166864,,,ORG,202 Consulting Solutions LLC,,,,,,1050 30Th St NW,,Washington,DC,200073822,P2024,,2023-12-04,9260.00,2023-12-01,55167.34,Television Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,FL,Galen,Reed,,,,2024-01-31,
SE,C00725820,500166865,,,ORG,202 Consulting Solutions LLC,,,,,,1050 30Th St NW,,Washington,DC,200073822,P2024,,2023-12-04,9260.00,2023-12-01,55167.34,Television Advertising,,,S,P80000722,BIDEN,JOSEPH,,,JR,P,00,FL,Galen,Reed,,,,2024-01-31,
SE,C00725820,500160411,,,ORG,Lever Communications (FKA Joe Trippi & Associates Inc),,,,,,PO Box 93,,Wittman,MD,216760093,P2024,,2023-07-27,500.00,2023-07-28,102263.15,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,DC,Galen,Reed,,,,2024-01-31,
SE,C00725820,500160412,,,ORG,Lever Communications (FKA Joe Trippi & Associates Inc),,,,,,PO Box 93,,Wittman,MD,216760093,P2024,,2023-07-27,500.00,2023-07-28,102263.15,Digital Advertising,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,DC,Galen,Reed,,,,2024-01-31,
SE,C00725820,500163050,,,ORG,Lever Communications (FKA Joe Trippi & Associates Inc),,,,,,PO Box 93,,Wittman,MD,216760093,P2024,,2023-09-19,10000.00,2023-09-19,102263.15,Digital Advertising,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,DC,Galen,Reed,,,,2024-01-31,
SE,C00725820,500163485,,,ORG,Lever Communications (FKA Joe Trippi & Associates Inc),,,,,,PO Box 93,,Wittman,MD,216760093,P2024,,2023-10-02,1750.00,2023-10-02,55167.34,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,FL,Galen,Reed,,,,2024-01-31,
SE,C00725820,500163486,,,ORG,Lever Communications (FKA Joe Trippi & Associates Inc),,,,,,PO Box 93,,Wittman,MD,216760093,P2024,,2023-10-02,750.00,2023-10-02,19392.33,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,NY,Galen,Reed,,,,2024-01-31,
SE,C00725820,500166868,,,ORG,Lever Communications (FKA Joe Trippi & Associates Inc),,,,,,PO Box 93,,Wittman,MD,216760093,P2024,,2023-12-04,1000.00,2023-12-04,55167.34,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,FL,Galen,Reed,,,,2024-01-31,
SE,C00725820,500166869,,,ORG,Lever Communications (FKA Joe Trippi & Associates Inc),,,,,,PO Box 93,,Wittman,MD,216760093,P2024,,2023-12-04,1000.00,2023-12-04,55167.34,Digital Advertising,,,S,P80000722,BIDEN,JOSEPH,,,JR,P,00,FL,Galen,Reed,,,,2024-01-31,
SE,C00725820,500167669,,,ORG,Lever Communications (FKA Joe Trippi & Associates Inc),,,,,,PO Box 93,,Wittman,MD,216760093,P2024,,2023-12-13,2250.00,2023-12-14,102263.15,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,DC,Galen,Reed,,,,2024-01-31,
SE,C00725820,500167670,,,ORG,Lever Communications (FKA Joe Trippi & Associates Inc),,,,,,PO Box 93,,Wittman,MD,216760093,P2024,,2023-12-13,2250.00,2023-12-14,19392.33,Digital Advertising,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,NY,Galen,Reed,,,,2024-01-31,
SE,C00725820,500160729,,,ORG,Manhattan Creative Group,,,,,,2710 Walnut St,,Denver,CO,802052233,P2024,,2023-09-19,7462.50,2023-07-19,102263.15,Media Production,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,DC,Galen,Reed,,,,2024-01-31,
