form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00238725,48610190,,,PAC,Perimeter PAC,,,,,,PO BOX 59251,,Schaumburg,IL,60159,,,2023-05-09,2500.00,0.00,2023 Contribution,011,C00544254,,S6IL00292,,,,,,,,,,,,,,,,2023 Contribution
SB23,C00238725,48610191,,,CCM,Schatz For Senate,,,,,,PO Box 3828,,Honolulu,HI,96812,P2028,,2023-05-09,2500.00,0.00,Contribution,011,C00540732,Schatz For Senate,S4HI00136,Schatz,Brian,,Sen.,,S,HI,,,,,,,,,Contribution
SB23,C00238725,48610192,,,CCM,"Chuck Fleischmann For Congress Committee, Inc.",,,,,,P.O. Box 11091,,Chattanooga,TN,37401,P2024,,2023-05-09,1000.00,0.00,Contribution,011,C00461822,"Chuck Fleischmann For Congress Committee, Inc.",H0TN03254,Fleischmann,Chuck,,Rep.,,H,TN,03,,,,,,,,Contribution
SB23,C00238725,48610193,,,CCM,Kay Granger Campaign Fund,,,,,,1701 River Run,Ste 308,Fort Worth,TX,761076547,P2024,,2023-05-09,2500.00,0.00,Contribution,011,C00310532,Kay Granger Campaign Fund,H6TX12060,Granger,Kay,,Rep.,,H,TX,12,,,,,,,,Contribution
SB23,C00238725,48610194,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,92624,P2024,,2023-05-09,1500.00,0.00,Contribution,011,C00634253,Mike Levin For Congress,H8CA49058,Levin,Mike,,Rep.,,H,CA,49,,,,,,,,Contribution
SB23,C00238725,48610251,,,CCM,Castro For Congress,,,,,,PO Box 544,,San Antonio,TX,78292,P2024,,2023-05-09,1000.00,0.00,Contribution,011,C00497933,Castro For Congress,H2TX35011,Castro,Joaquin,,Rep.,,H,TX,20,,,,,,,,Contribution
SB23,C00238725,48610252,,,CCM,Moolenaar For Congress,,,,,,5915 Eastman Avenue,Suite 100,Midland,MI,486406824,P2024,,2023-05-09,1000.00,0.00,Contribution,011,C00561530,Moolenaar For Congress,H4MI04126,Moolenaar,John,,Rep.,,H,MI,02,,,,,,,,Contribution
SB23,C00238725,48610253,,,CCM,Ashley Hinson For Congress,,,,,,PO Box 811,,Marion,IA,52302,P2024,,2023-05-09,1000.00,0.00,Contribution,011,C00706267,Ashley Hinson For Congress,H0IA01174,Hinson,Ashley,,Rep.,,H,IA,02,,,,,,,,Contribution
SB23,C00238725,48610254,,,CCM,Don Bacon For Congress,,,,,,P.O. Box 391368,,Omaha,NE,68139,G2024,,2023-05-09,1500.00,0.00,Contribution,011,C00575167,Don Bacon For Congress,H6NE02125,Bacon,Don,,Rep.,Brig. Gen.,H,NE,02,,,,,,,,Contribution
SB23,C00238725,48610256,,,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,62705,P2024,,2023-05-09,1000.00,0.00,Contribution,011,C00787812,Nikki For Congress,H2IL13153,Budzinski,Nicole,,Rep.,,H,IL,13,,,,,,,,Contribution
