form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00360669,500078781,,,PAC,31 Days PAC,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-09-05,5000.00,0.00,PAC Contribution,011,C00786368,31 Days PAC,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00360669,500076913,,,PAC,Alamo PAC,,,,,,16714 Fitzhugh Rd,,Dripping Springs,TX,786205008,G2024,,2024-07-11,5000.00,0.00,PAC Contribution,011,C00387464,Alamo PAC,,,,,,,,,,,,,,,,,
SB23,C00360669,500078668,,,PAC,Baker PAC,,,,,,PO Box 101,,Bayport,NY,117050101,G2024,,2024-08-29,5000.00,0.00,PAC CONTRIBUTION,011,C00770297,Baker PAC,,,,,,,,,,,,,,,,,PAC CONTRIBUTION
SB23,C00360669,500080250,,,CCM,BALDERSON FOR CONGRESS,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,G2024,,2024-09-12,2500.00,0.00,PAC Contribution,011,C00662650,,,BALDERSON,WILLIAM TROY,,,,H,OH,12,,,,,,,,
SB23,C00360669,500078667,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,217 3rd St SE,,Washington,DC,200031904,G2024,,2024-08-29,1000.00,0.00,PAC Contribution,011,C00607416,,,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,PAC Contribution
SB23,C00360669,500080251,,,PAC,Cantwell Victory 2024,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,G2024,,2024-09-12,2500.00,0.00,PAC Contributions,011,C00723189,Cantwell Victory 2024,,,,,,,,,,,,,,,,,
SB23,C00360669,500080254,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2024-09-12,2500.00,0.00,PAC CONTRIBUTION,011,C00509968,,,CARTWRIGHT,MATT,,,,H,PA,08,,,,,,,,
SB23,C00360669,500078666,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-08-29,1000.00,0.00,PAC Contribution,011,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,PAC Contribution
SB23,C00360669,500078779,,,CCM,CHUY GARCIA FOR CONGRESS,,,,,,137 N 14th Ave,,Melrose Park,IL,601603907,G2024,,2024-09-05,2500.00,0.00,PAC Contribution,011,C00661777,,,GARCIA,JESUS,,,,H,IL,04,,,,,,,,
SB23,C00360669,500080472,,,CCM,DOUG LAMALFA COMMITTEE,,,,,,9458 Treelake Rd,,Granite Bay,CA,957466618,G2024,,2024-09-25,1000.00,0.00,PAC Contribution,011,C00509422,,,LAMALFA,DOUG,,,,H,CA,01,,,,,,,,
