form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00540229,SB21B.103042,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,G2024,,2024-07-01,189.73,,Online Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103043,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,G2024,,2024-07-03,25.00,,Online Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103044,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,G2024,,2024-07-03,15.00,,Online Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103058,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,G2024,,2024-07-11,45.00,,Online Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103059,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,G2024,,2024-07-11,171.00,,Online Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103060,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,G2024,,2024-07-15,190.47,,Online Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.117958,,,ORG,Baxter For Congress,,,,,,,,,,,G2024,,2024-08-07,1000.00,,Donation,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103046,,,ORG,CAMPAIGN COMPLIANCE CENTER,,,,,,7151 RICHMOND ROAD,SUITE 201A,WILLIAMSBURG,VA,23188,G2024,,2024-07-05,3000.00,,Campaign Compliance,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103072,,,ORG,CAMPAIGN COMPLIANCE CENTER,,,,,,7151 RICHMOND ROAD,SUITE 201A,WILLIAMSBURG,VA,23188,G2024,,2024-07-30,3000.00,,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103085,,,ORG,CAMPAIGN COMPLIANCE CENTER,,,,,,7151 RICHMOND ROAD,SUITE 201A,WILLIAMSBURG,VA,23188,G2024,,2024-09-06,3000.00,,LEGAL CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.117995,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-07-05,13634.25,,Database Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.117974,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-07-23,1000.00,,Database Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.117977,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-07-23,500.00,,Database Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.117961,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-08-06,14958.10,,Database Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.117943,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-08-21,1750.00,,Database Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.117923,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-09-09,12918.12,,Database Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.117898,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-09-23,250.00,,Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.117899,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-09-23,250.00,,Salary,,,,,,,,,,,,,,,,,,,,
