form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00035675,B859587,,,PTY,Carrie Rheingans for State Rep,,,,,,2557 Miller Ave,,Ann Arbor,MI,48103,P2024,,2023-11-15,500.00,,P-2024 Non-Federal Party Cmte  MI,011,,,,,,,,,,, ,,,,,,,,
SB29,C00035675,B859583,,,PTY,Committee to Elect Amos O'Neal,,,,,,207 Moton Dr,,Saginaw,MI,48601,P2024,,2023-11-15,500.00,,P-2024 Non-Federal Party Cmte  MI,011,,,,,,,,,,, ,,,,,,,,
SB29,C00035675,B859585,,,CCM,Matt Hall for State Representative,,,,,,PO Box 726,,Marshall,MI,49068,P2024,,2023-11-15,500.00,,P-2024 State House 42 MI,011,,,,Hall,Matt,,,,H,MI,42,,,,,,,,
SB29,C00035675,B859582,,,CCM,Aric Nesbitt for State Senate,,,,,,PO Box 400,,Lawton,MI,49065,P2026,,2023-11-15,500.00,,P-2026 State Senate 20 MI,011,,,,Nesbitt,Aric,,,,S,MI,20,,,,,,,,
SB29,C00035675,B859584,,,CCM,Sylvia Santana for Senate,,,,,,5700 Brace Street,,Detroit,MI,48228,P2026,,2023-11-15,500.00,,P-2026 State Senate 2 MI,011,,,,Santana,Sylvia,,,,S,MI,02,,,,,,,,
SB29,C00035675,B859586,,,CCM,Committee to Elect Joseph Tate,,,,,,192 Lenox Street,,Detroit,MI,48215,P2024,,2023-11-15,1000.00,,P-2024 State House 10 MI,011,,,,Tate,Joseph,,,,H,MI,10,,,,,,,,
SB29,C00035675,B859572,,,CCM,Gale Adcock for NC Senate,,,,,,PO Box 12103,,Raleigh,NC,27605,G2024,,2023-11-15,500.00,,G-2024 State Senate 16 NC,011,,,,Adcock,Gale,,,,S,NC,16,,,,,,,,
SB29,C00035675,B859569,,,CCM,John Bell Committee,,,,,,501 Holland Hill Drive,,Goldsboro,NC,27530,G2024,,2023-11-15,500.00,,G-2024 State House 10 NC,011,,,,Bell,John,,,,H,NC,10,,,,,,,,
SB29,C00035675,B859571,,,CCM,Phil Berger Campaign,,,,,,9660 Falls of Neuse Rd. #224,,Raleigh,NC,27615,G2024,,2023-11-15,1000.00,,G-2024 State Senate 26 NC,011,,,,Berger,Phillip,,,,S,NC,26,,,,,,,,
SB29,C00035675,B859573,,,CCM,Citizens for Dan Blue,,,,,,P.O. Box 287,,Raleigh,NC,27602,G2024,,2023-11-15,500.00,,G-2024 State Senate 14 NC,011,,,,Blue,Daniel,T,,Jr.,S,NC,14,,,,,,,,
