form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00284885,062DFD7B32AAFE12CD0,,,COM,Bennett for Senate,,,,,,PO Box 1383,,Champaign,IL,61824,,,2023-02-23,-750.00,,Uncashed 8/31/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,0DBF32B550BFBB95909,,,COM,Briscoe Cain for Texas,,,,,,PO Box 7,,Deer Park,TX,77536,,,2023-02-23,-1000.00,,Uncashed 4/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,788A39FB2C503591D08,,,COM,Citiens for Michael E Hastings,,,,,,PO Box 162,,Tinley Park,IL,60477,,,2023-02-23,-500.00,,Uncashed 4/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,23C82A25CDA9E534FDE,,,COM,Citizens for Bill Ferguson,,,,,,"711 W. 40th Street, Suite 330",,Baltimore,MD,21211,,,2023-02-23,-1500.00,,Uncashed 4/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,D40A9894C9AE7F1B04F,,,COM,Citizens for Marcus C Evans Jr,,,,,,P.O. Box 641514,,Chicago,IL,60664,,,2023-02-23,-1500.00,,Uncashed 4/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,E8C052501AF7F775531,,,COM,Citizens for Martwick,,,,,,4516 N Ottawa St,,Norridge,IL,60656,,,2023-02-23,-750.00,,Uncashed 6/27/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,B3ADA8BE38C754016BD,,,COM,Claudia Ordaz Perez for House,,,,,,PO Box 71738,,El Paso,TX,79917,,,2023-02-23,-1000.00,,Uncashed 4/28/2022 contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,E23D601EC1ECB8CFAF4,,,COM,Conservatives for Good Government,,,,,,1103 Hays St,,Tallahassee,FL,32301,,,2023-02-28,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,FD49B3A3ABE93319C84,,,COM,Conservatives For Principled Leadership,,,,,,1103 Hays Street,,Tallahassee,FL,32301,,,2023-02-28,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00284885,7C3F88C1722B6DB24A0,,,COM,Dave Syverson Campaign Committee,,,,,,555 S. Perryville Rd,,Rockford,IL,61108,,,2023-02-23,-1000.00,,Uncashed 6/3/2022 contribution,011,,,,,,,,,,,,,,,,,,,
