form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00725747,EB1172,,,ORG,CAMPAIGN COMPLIANCE GROUP INC,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,,,2023-10-19,2225.00,,FINANCIAL ANALYST,001,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1213,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST STE 1770,,NEW ORLEANS,LA,70112,,,2023-10-31,1406.20,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1281,,,ORG,BANK OF AMERICA,,,,,,67 TECHNOLOGY DRIVE,,IRVINE,CA,92618,,,2023-11-29,5.00,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1255,,,ORG,CAMPAIGN COMPLIANCE GROUP INC,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,,,2023-11-29,2225.00,,FINANCIAL ANALYST,001,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1257,,,ORG,"PACIFIC POLITICAL, INC",,,,,,"1800 THIBODO RD, #300",,VISTA,CA,92081,,,2023-11-29,8602.56,,EVENT CATERING COSTS,003,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,XB31EB1257,EB1257,SB21B,ORG,MILLE FLEURS,,,,,,6009 PASO DELICIAS,,RANCHO SANTA FE,CA,92067,,,2023-11-29,2524.01,,EVENT CATERING COSTS,003,,,,,,,,,,,,"PACIFIC POLITICAL, INC","1800 THIBODO RD, #300",,VISTA,CA,92081,X,
SB21B,C00725747,XB32EB1257,EB1257,SB21B,ORG,NICK & G'S,,,,,,6106 PASEO DELICIAS,,RANCHO SANTA FE,CA,92067,,,2023-11-29,3273.98,,FUNDRAISING VENUE & CATERING COSTS,003,,,,,,,,,,,,"PACIFIC POLITICAL, INC","1800 THIBODO RD, #300",,VISTA,CA,92081,X,
SB21B,C00725747,XB30EB1257,EB1257,SB21B,ORG,MILLE FLEURS,,,,,,6009 PASO DELICIAS,,RANCHO SANTA FE,CA,92067,,,2023-11-29,2504.57,,EVENT CATERING COSTS,003,,,,,,,,,,,,"PACIFIC POLITICAL, INC","1800 THIBODO RD, #300",,VISTA,CA,92081,X,
SB21B,C00725747,XB29EB1257,EB1257,SB21B,ORG,PACIFICA DEL MAR,,,,,,1555 CAMINO DEL MAR,,DEL MAR,CA,92014,,,2023-11-29,300.00,,EVENT VENUE DEPOSIT,003,,,,,,,,,,,,"PACIFIC POLITICAL, INC","1800 THIBODO RD, #300",,VISTA,CA,92081,X,
SB21B,C00725747,EB1256,,,ORG,"PACIFIC POLITICAL, INC",,,,,,"1800 THIBODO RD, #300",,VISTA,CA,92081,,,2023-11-29,14967.50,,FUNDRAISING CONSULTING SERVICES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1272,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST STE 1770,,NEW ORLEANS,LA,70112,,,2023-11-30,3186.00,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1292,,,ORG,CAMPAIGN COMPLIANCE GROUP INC,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,,,2023-12-29,2747.50,,FINANCIAL ANALYST,001,,,,,,,,,,,,,,,,,,,
SB21B,C00725747,EB1293,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST STE 1770,,NEW ORLEANS,LA,70112,,,2023-12-30,104.90,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
