form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00028860,SB23.8766,,,CCM,ADAM GRAY FOR CONGRESS,,,,,,"400 CAPITOL MALL, SUITE 2400",,SACRAMENTO,CA,95814,P2024,,2024-02-29,5000.00,,Contribution,011,C00801431,,,,,,,,H,CA,13,,,,,,,,
SB23,C00028860,SB23.8768,,,CCM,ANGUS KING FOR U.S. SENATE CAMPAIGN,,,,,,PO BOX 368,"114 MAINE STREET, SUITE 1",BRUNSWICK,ME,04011,G2024,,2024-02-29,5000.00,,Contribution,011,C00516047,,,,,,,,S,ME,00,,,,,,,,
SB23,C00028860,SB23.8769,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,G2024,,2024-02-29,5000.00,,Contribution,011,C00431056,,,,,,,,S,PA,00,,,,,,,,
SB23,C00028860,SB23.8771,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO BOX 150887,,LAKEWOOD,CO,80215,P2024,,2024-02-29,2500.00,,Contribution,011,C00637215,,,,,,,,H,CO,07,,,,,,,,
SB23,C00028860,SB23.8772,,,PAC,BUDWINSKI PAC,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,O2024,,2024-02-29,5000.00,,Annual Contribution,011,C00840462,,,,,,,,,,,,,,,,,,
SB23,C00028860,SB23.8773,,,CCM,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,,,,,,4153 FLAT SHOALS PARKWAY,"SUITE 322, BUILDING C, 2ND FLOOR",DECATUR,GA,30034,P2024,,2024-02-29,2500.00,,Contribution,011,C00418293,,,,,,,,H,GA,04,,,,,,,,
SB23,C00028860,SB23.8774,,,CCM,DAVID SCOTT FOR CONGRESS,,,,,,P.O. BOX 960821,,RIVERDALE,GA,30296,P2024,,2024-02-29,2500.00,,Contribution,011,C00369801,,,,,,,,H,GA,13,,,,,,,,
SB23,C00028860,SB23.8775,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO BOX 28258,,RALEIGH,NC,27611,P2024,,2024-02-29,2500.00,,Contribution,011,C00729277,,,,,,,,H,NC,05,,,,,,,,
SB23,C00028860,SB23.8776,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 WESTHEIMER RD,#636,HOUSTON,TX,77098,P2024,,2024-02-29,2500.00,,Contribution,011,C00640045,,,,,,,,H,TX,07,,,,,,,,
SB23,C00028860,SB23.8777,,,CCM,FOUSHEE FOR CONGRESS,,,,,,PO BOX 16446,,CHAPEL HILL,NC,27516,P2024,,2024-02-29,2500.00,,Contribution,011,C00794727,,,,,,,,H,NC,04,,,,,,,,
SB23,C00028860,SB23.8793,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO BOX 677,,HONOLULU,HI,96809,G2024,,2024-02-29,5000.00,,Contribution,011,C00420760,,,,,,,,S,HI,00,,,,,,,,
SB23,C00028860,SB23.8778,,,CCM,GARAMENDI FOR CONGRESS,,,,,,PO BOX 2978,,FAIRFIELD,CA,94533,P2024,,2024-02-29,1500.00,,Contribution,011,C00462697,,,,,,,,H,CA,08,,,,,,,,
SB23,C00028860,SB23.8779,,,PAC,GILLIBRAND FOR SENATE,,,,,,PO BOX 150516,,BROOKLYN,NY,11215,G2024,,2024-02-29,5000.00,,Contribution,011,C00413914,,,,,,,,,,,,,,,,,,
SB23,C00028860,SB23.8780,,,CCM,GREG CASAR FOR CONGRESS,,,,,,PO BOX 301923,,AUSTIN,TX,78703,P2024,,2024-02-29,1500.00,,Contribution,011,C00791897,,,,,,,,H,TX,35,,,,,,,,
SB23,C00028860,SB23.8782,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003,G2024,,2024-02-29,2500.00,,Contribution,011,C00629659,,,,,,,,H,CA,34,,,,,,,,
SB23,C00028860,SB23.8822,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003,P2024,,2024-02-29,5000.00,,Contribution,011,C00629659,,,,,,,,H,CA,34,,,,,,,,
SB23,C00028860,SB23.8784,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO BOX 7142,,BOULDER,CO,80306,G2024,,2024-02-29,5000.00,,Contribution,011,C00648253,,,,,,,,H,CO,02,,,,,,,,
SB23,C00028860,SB23.8785,,,CCM,JULIE JOHNSON FOR CONGRESS,,,,,,PO BOX 802765,,DALLAS,TX,75380,P2024,,2024-02-29,5000.00,,Contribution,011,C00843003,,,,,,,,H,TX,32,,,,,,,,
SB23,C00028860,SB23.8787,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 POTOMAC GREENS DRIVE,,ALEXANDRIA,VA,22314,G2024,,2024-02-29,5000.00,,Contribution,011,C00495358,,,,,,,,S,VA,00,,,,,,,,
SB23,C00028860,SB23.8788,,,CCM,LATEEFAH FOR CONGRESS,,,,,,1714 FRANKLIN ST,#100-438,OAKLAND,CA,94612,P2024,,2024-02-29,5000.00,,Contribution,011,C00834291,,,,,,,,H,CA,12,,,,,,,,
SB23,C00028860,SB23.8790,,,CCM,"LEE, SHEILA JACKSON",,,,,,4412 ALMEDA ROAD,,HOUSTON,TX,77004,P2024,,2024-02-29,5000.00,,Contribution,011,C00287904,,,,,,,,H,TX,18,,,,,,,,
SB23,C00028860,SB23.8791,,,CCM,LOU CORREA FOR CONGRESS,,,,,,3230 ARENA BLVD,STE 245-416,SACRAMENTO,CA,95834,P2024,,2024-02-29,2500.00,,Contribution,011,C00578302,,,,,,,,H,CA,46,,,,,,,,
SB23,C00028860,SB23.8791.0,SB23.8791,SB23,CCM,SUOZZI FOR CONGRESS,,,,,,PO BOX 669,,GLEN COVE,NY,11542,P2024,,2024-02-05,4625.00,,"In Kind Contribution, joint",012,C00607200,,,,,,,,H,NY,03,,,,,,,X,
SB23,C00028860,SB23.8791.1,SB23.8791,SB23,CCM,KENNEDY FOR CONGRESS,,,,,,PO BOX 536,,BUFFALO,NY,14201,P2024,,2024-02-05,4625.00,,"In Kind Contribution, Joint",011,C00856526,,,,,,,,H,NY,26,,,,,,,X,
SB23,C00028860,SB23.8792,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,P.O. BOX 25763,,ALBUQUERQUE,NM,87125,G2024,,2024-02-29,5000.00,,Contribution,011,C00434563,,,,,,,,S,NM,00,,,,,,,,
SB23,C00028860,SB23.8795,,,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO BOX 818,,RICHMOND,VA,23218,P2024,,2024-02-29,2500.00,,Contribution,011,C00829812,,,,,,,,H,VA,04,,,,,,,,
SB23,C00028860,SB23.8798,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO BOX 1265,,MISSION,TX,78573,P2024,,2024-02-29,5000.00,,Contribution,011,C00797217,,,,,,,,H,TX,15,,,,,,,,
SB23,C00028860,SB23.8800,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 1135,,HELENA,MT,59624,G2024,,2024-02-29,5000.00,,Contribution,011,C00412304,,,,,,,,S,MT,00,,,,,,,,
SB23,C00028860,SB23.8801,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 46110,,LAS VEGAS,NV,89114,G2024,,2024-02-29,5000.00,,Contribution,011,C00606939,,,,,,,,S,NV,00,,,,,,,,
SB23,C00028860,SB23.8802,,,CCM,SUMMER LEE FOR CONGRESS,,,,,,PO BOX 82620,,PITTSBURGH,PA,15218,P2024,,2024-02-29,2500.00,,Contribution,011,C00791780,,,,,,,,H,PA,12,,,,,,,,
SB23,C00028860,SB23.8803,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO BOX 669,,GLEN COVE,NY,11542,P2024,,2024-02-29,375.00,,Contribution,011,C00607200,,,,,,,,H,NY,03,,,,,,,,
SB23,C00028860,SB23.8804,,,CCM,SYDNEY KAMLAGER FOR CONGRESS,,,,,,777 S. FIGUEROA STREET,SUITE 4050,LOS ANGELES,CA,90017,P2024,,2024-02-29,1500.00,,Contribution,011,C00795823,,,,,,,,H,CA,37,,,,,,,,
SB23,C00028860,SB23.8805,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,P.O. BOX 696,,MADISON,WI,53701,G2024,,2024-02-29,5000.00,,Contribution,011,C00326801,,,,,,,,S,WI,00,,,,,,,,
SB23,C00028860,SB23.8806,,,CCM,VICENTE GONZALEZ FOR CONGRESS,,,,,,PO BOX 6270,,BROWNSVILLE,TX,78523,P2024,,2024-02-29,2500.00,,Contribution,011,C00592659,,,,,,,,H,TX,34,,,,,,,,
