form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00039578,49407874,,,CCM,Celeste For Congress,,,,,,1794 W. Aaron Tippets Road,,Cedar City,UT,84721,S2023,Special-General2023,2023-11-13,5000.00,0.00,PAC Contribution,011,C00842765,Celeste For Congress,H4UT02296,Maloy,Celeste,,Rep.,,H,UT,02,,,,,,,,PAC Contribution
SB23,C00039578,49412082,,,PAC,Alabama First PAC,,,,,,PO BOX 3723,,MONTGOMERY,AL,36109,,,2023-11-15,1500.00,0.00,PAC Contribution,011,C00821058,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,49412083,,,PAC,Beat the Odds PAC,,,,,,5130 S FORT APACHE RD STE 215-382,,LAS VEGAS,NV,89148,,,2023-11-15,5000.00,0.00,PAC Contribution,011,C00721233,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,49412084,,,CCM,Blake Moore For Congress,,,,,,370 East South Temple Ste 580,,Salt Lake City,UT,84111,P2024,,2023-11-15,2500.00,0.00,PAC Contribution,011,C00738872,Blake Moore For Congress,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,,PAC Contribution
SB23,C00039578,49412085,,,PAC,Block by Block PAC,,,,,,"415 New Jersey Avenue SE, Suite 1",,Washington,DC,20003,,,2023-11-15,5000.00,0.00,PAC Contribution,011,C00630541,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,49412091,,,PAC,Blue Power PAC,,,,,,PO Box 8846,,Collingswood,NJ,08108,,,2023-11-15,5000.00,0.00,PAC Contribution,011,C00575894,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,49412094,,,CCM,Buddy Carter For Congress,,,,,,PO Box 10570,,Savannah,GA,31412,P2024,,2023-11-15,2500.00,0.00,PAC Contribution,011,C00543967,Buddy Carter For Congress,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,PAC Contribution
SB23,C00039578,49412095,,,PAC,Call to Service PAC,,,,,,228 S. WASHINGTON ST. STE. 115,,ALEXANDRIA,VA,22314,,,2023-11-15,2500.00,0.00,PAC Contribution,011,C00818740,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,49412104,,,CCM,Case For Congress,,,,,,PO Box 2941,,Honolulu,HI,96802,P2024,,2023-11-15,2500.00,0.00,PAC Contribution,011,C00680918,Case For Congress,H2HI02128,Case,Ed,,Rep.,,H,HI,01,,,,,,,,PAC Contribution
SB23,C00039578,49412835,,,CCM,Cory Mills For Congress,,,,,,Pmb 288,501 N. Orlando Avenue Suite 313,Winter Park,FL,32789,P2024,,2023-11-15,1000.00,0.00,PAC Contribution,011,C00774943,Cory Mills For Congress,H2FL07156,Mills,Cory,,Rep.,,H,FL,07,,,,,,,,PAC Contribution
SB23,C00039578,49412836,,,CCM,Curtis For Congress,,,,,,"370 East South Temple, Suite 580",,Salt Lake City,UT,84111,P2024,,2023-11-15,2500.00,0.00,PAC Contribution,011,C00647339,Curtis For Congress,H8UT03238,Curtis,John,,Rep.,,H,UT,03,,,,,,,,PAC Contribution
SB23,C00039578,49412837,,,CCM,Curtis For Congress,,,,,,"370 East South Temple, Suite 580",,Salt Lake City,UT,84111,G2024,,2023-11-15,5000.00,0.00,PAC Contribution,011,C00647339,Curtis For Congress,H8UT03238,Curtis,John,,Rep.,,H,UT,03,,,,,,,,PAC Contribution
SB23,C00039578,49412840,,,CCM,Debbie Wasserman Schultz For Congress,,,,,,1071,Twin Branch Ln,Weston,FL,33326,G2024,,2023-11-15,2500.00,0.00,PAC Contribution,011,C00385773,Debbie Wasserman Schultz For Congress,H4FL20023,Wasserman Schultz,Debbie,,Rep.,,H,FL,23,,,,,,,,PAC Contribution
SB23,C00039578,49412842,,,PAC,Do Right Bayou PAC,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,,,2023-11-15,5000.00,0.00,PAC Contribution,011,C00635557,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,49412844,,,PAC,E-PAC,,,,,,PO Box 500,,Glen Falls,NY,12801,,,2023-11-15,2500.00,0.00,PAC Contribution,011,C00570945,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,49412847,,,PAC,Good Friends PAC,,,,,,PO BOX 1632,,Beaverton,OR,97075,,,2023-11-15,5000.00,0.00,PAC Contribution,011,C00543116,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,49412848,,,PAC,GWEN PAC,,,,,,PO BOX 75357,,Washington,DC,20013,,,2023-11-15,5000.00,0.00,PAC Contribution,011,C00431478,,,,,,,,,,,,,,,,,,PAC Contribution
SB23,C00039578,49412853,,,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,33065,P2024,,2023-11-15,2500.00,0.00,PAC Contribution,011,C00807628,Jared Moskowitz For Congress,H2FL22171,Moskowitz,Jared,,Rep.,,H,FL,23,,,,,,,,PAC Contribution
SB23,C00039578,49412855,,,CCM,Jay Obernolte For Congress,,,,,,824 S Milledge Ave Ste 101,,Athens,CA,30605,P2024,,2023-11-15,2500.00,0.00,PAC Contribution,011,C00720078,Jay Obernolte For Congress,H0CA08135,Obernolte,Jay,,Rep.,,H,CA,23,,,,,,,,PAC Contribution
