form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00733527,B851197,,,CCM,Tony Cardenas for Congress,,,,,,P.O. Box 15096,,Washington,DC,20003,P2024,,2023-07-18,1000.00,,Contribution,011,C00498873,,H2CA28113,Cardenas,Tony,,,,H,CA,29,,,,,,,,
SB23,C00733527,B852810,,,CCM,Bilirakis for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,P2024,,2023-08-16,1000.00,,Contribution,011,C00408534,,H6FL09070,Bilirakis,Gus,,,,H,FL,12,,,,,,,,
SB23,C00733527,B855096,,,CCM,Kuster for Congress,,,,,,P.O. Box 1498,,Concord,NH,03302,P2024,,2023-09-20,1000.00,,Contribution,011,C00462861,,H0NH02181,Kuster,Ann McClane,,,,H,NH,02,,,,,,,,
SB23,C00733527,B855094,,,PAC,M-PAC,,,,,,1520 Belle View Boulevard #510,,Alexandria,VA,22307,O2023,Not Applicable,2023-09-20,2500.00,,Contribution,011,C00365270,,,,,,,,,, ,,,,,,,,
SB23,C00733527,B855093,,,CCM,Matsui for Congress,,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,P2024,,2023-09-20,1000.00,,Contribution,011,C00409219,,H6CA05195,Matsui,Doris,,,,H,CA,07,,,,,,,,
SB23,C00733527,B855095,,,CCM,Montanans for Tester,,,,,,328 Massachusetts Ave NE,,Washington,DC,20002,P2024,,2023-09-20,1500.00,,Contribution,011,C00412304,,S6MT00162,Tester,Jon,,,,S,MT, ,,,,,,,,
SB23,C00733527,B855097,,,CCM,Robin Kelly for Congress,,,,,,413 New Jersey Avenue SE,,Washington,DC,20003,P2024,,2023-09-20,1500.00,,Contribution,011,C00539866,,H2IL02172,Kelly,Robin,,,,H,IL,02,,,,,,,,
SB23,C00733527,B856419,,,CCM,Kay Granger Campaign Fund,,,,,,2308 Mount Vernon Avenue #337,,Alexandria,VA,22301,P2024,,2023-09-29,1000.00,,Contribution,011,C00310532,,H6TX12060,Granger,Kay,,,,H,TX,12,,,,,,,,
SB23,C00733527,B858301,,,CCM,Friends of John Barrasso,,,,,,901 N. Washington St. Suite 700,,Alexandria,VA,22314,G2024,,2023-10-26,3300.00,,Contribution,011,C00436386,,S6WY00068,Barrasso,John,,,,S,WY, ,,,,,,,,
SB23,C00733527,B858302,,,CCM,Friends of John Barrasso,,,,,,901 N. Washington St. Suite 700,,Alexandria,VA,22314,P2024,,2023-10-26,400.00,,Contribution,011,C00436386,,S6WY00068,Barrasso,John,,,,S,WY, ,,,,,,,,
SB23,C00733527,B858269,,,CCM,Hoeven for Senate,,,,,,P.O. Box 861,,Bismarck,ND,58502,P2028,,2023-10-26,1000.00,,Contribution,011,C00473371,,S0ND00093,Hoeven,John,,,,S,ND, ,,,,,,,,
SB23,C00733527,B858271,,,CCM,Marsha for Senate,,,,,,410 1st Street SE Second Floor,,Washington,DC,20003,P2024,,2023-10-26,3300.00,,Contribution,011,C00376939,,S8TN00337,Blackburn,Marsha,,,,S,TN, ,,,,,,,,
SB23,C00733527,B858270,,,CCM,Mike Thompson for Congress,,,,,,413 New Jersey Avenue SE,,Washington,DC,20003,P2024,,2023-10-26,1500.00,,Contribution,011,C00326363,,H8CA01109,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00733527,B859686,,,CCM,People for Patty Murray,,,,,,401 2nd Ave S Ste 303,,Seattle,WA,98104,P2028,,2023-11-16,2500.00,,Contribution,011,C00257642,,S2WA00189,Murray,Patty,,,,S,WA, ,,,,,,,,
SB23,C00733527,B859685,,,CCM,Steve Daines for Montana,,,,,,410 First Street SE 2nd Floor,,Washington,DC,20003,P2026,,2023-11-16,1500.00,,Contribution,011,C00491357,,S2MT00096,Daines,Steven,,,,S,MT, ,,,,,,,,
SB23,C00733527,B859684,,,CCM,Vern Buchanan for Congress,,,,,,P.O. Box 15239,,Washington,DC,20003,P2024,,2023-11-16,1000.00,,Contribution,011,C00412759,,H6FL13148,Buchanan,Vernon,,,,H,FL,16,,,,,,,,
