form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00027342,88317656,,,COM,Committee to Elect Lindsey Valenti,,,,,,PO Box 2103,,Metairie,LA,70004,,,2024-02-01,2500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Valenti,Lindsey,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88317709,,,COM,Kristi McKinney Campaign,,,,,,3330 N Causeway Blvd.,,Metairie,LA,70002,,,2024-02-01,300.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,McKinney,Kristi,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88317880,,,COM,Friends of Erika White,,,,,,997 Plumcreek Rd,,Toledo,OH,43615,,,2024-02-02,1000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,White,Erika,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88317987,,,COM,Kimberly Stokes Campaign,,,,,,7 North Dixie Highway,,Lake Worth Beach,FL,33460,,,2024-02-02,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Stokes,Kimberly,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88318257,,,COM,Michael Napoleone Campaign,,,,,,899 Forest Glen Lane,,Wellington,FL,33414,,,2024-02-02,250.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Napoleone,Michael,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88318259,,,COM,Christina Lambert Campaign,,,,,,500 Churchill Road,,West Palm Beach,FL,33405,,,2024-02-02,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Lambert,Christina,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88318266,,,COM,Dr Jean Enright Campaign,,,,,,PO Box 32155,,Palm Beach Gardens,FL,33420,,,2024-02-02,1000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Enright,Jean,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88318267,,,COM,John Jay Webber Campaign,,,,,,13811 Ishnala Circle,,Wellington,FL,33414,,,2024-02-02,250.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Webber,John,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88318268,,,COM,Katherine Waldron Campaign,,,,,,1215 Gator Trail,,West Palm Beach,FL,33409,,,2024-02-02,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Waldron,Katherine,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,88318314,,,COM,Tennille DeCoste Campaign,,,,,,2567 Dorson Way,,Delray Beach,FL,33445,,,2024-02-02,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,DeCoste,Tennille,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
