form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00027342,88317877,,,CCM,Luz Rivas For Congress,,,,,,1531 Purdue Ave.,,Los Angeles,CA,90025,P2024,,2024-02-02,5000.00,0.00,2024 Voluntary Federal Primary,011,C00857417,Luz Rivas For Congress,H4CA29141,Rivas,Luz,,Hon.,,H,CA,29,,,,,,,,2024 Voluntary Federal Primary
SB23,C00027342,88317883,,,CCM,Kaptur For Congress,,,,,,P.O. Box 899,,Toledo,OH,43697,P2024,,2024-02-02,5000.00,0.00,2024 Voluntary Federal Primary,011,C00154625,Kaptur For Congress,H2OH09031,Kaptur,Marcy,,Rep.,,H,OH,09,,,,,,,,2024 Voluntary Federal Primary
SB23,C00027342,88317887,,,CCM,Pat Ryan For Congress,,,,,,"10 E Street, SE",,Washington,DC,20003,P2024,,2024-02-02,5000.00,0.00,2024 Voluntary Federal Primary,011,C00815290,Pat Ryan For Congress,H2NY18103,Ryan,Patrick,,,,H,NY,18,,,,,,,,2024 Voluntary Federal Primary
SB23,C00027342,88318264,,,CCM,McClellan for Congress,,,,,,PO Box 818,,Richmond,VA,23218,P2024,,2024-02-02,5000.00,0.00,2024 Voluntary Federal Primary,011,C00829812,McClellan for Congress,H4VA04066,McClellan,Jennifer,,,,H,VA,04,,,,,,,,2024 Voluntary Federal Primary
SB23,C00027342,88318316,,,CCM,Debbie Wasserman Schultz For Congress,,,,,,1071 Twin Branch Lane,,Weston,FL,33326,P2024,,2024-02-02,1000.00,0.00,2024 Voluntary Federal Primary,011,C00385773,Debbie Wasserman Schultz For Congress,H4FL20023,Wasserman-Schultz,Debbie,,Rep.,,H,FL,23,,,,,,,,2024 Voluntary Federal Primary
SB23,C00027342,88318681,,,CCM,Kennedy for Congress,,,,,,PO Box 536,,Buffalo,NY,14201,P2024,,2024-02-02,2000.00,0.00,2024 Voluntary Federal Primary,011,C00856526,Kennedy for Congress,,Kennedy,Timothy,,,,H,NY,26,,,,,,,,2024 Voluntary Federal Primary
SB23,C00027342,88318731,,,COM,Biden Victory Fund,,,,,,"430 S. Capitol Street, SE",,Washington,DC,20003,,,2024-02-02,250000.00,0.00,2024 Voluntary Federal Annual,011,,,,,,,,,,,,,,,,,,,2024 Voluntary Federal Annual
SB23,C00027342,88319362,,,PTY,Democratic Congressional Campaign Committee (DCCC),,,,,,430 South Capitol St. SE,,Washington,DC,20003,,,2024-02-02,105000.00,0.00,2024 Voluntary Federal Annual,011,C00000935,,,,,,,,,,,,,,,,,,2024 Voluntary Federal Annual
SB23,C00027342,88319368,,,PTY,Democratic Senatorial Campaign Committee (DSCC) Federal,,,,,,"430 S Capitol St, SE",,Washington,DC,20003,,,2024-02-02,105000.00,0.00,2024 Voluntary Federal Annual,011,C00042366,,,,,,,,,,,,,,,,,,2024 Voluntary Federal Annual
SB23,C00027342,88319374,,,PTY,Democratic National Committee (DNC) - Federal,,,,,,430 S. Capitol St. SE,,Washington,DC,20003,,,2024-02-02,150000.00,0.00,2024 Voluntary Federal Annual,011,C00010603,,,,,,,,,,,,,,,,,,2024 Voluntary Federal Annual
SB23,C00027342,88319397,,,PAC,Equality PAC,,,,,,"611 Pennsylvania Avenue, SE",Suite 143,Washington,DC,20003,,,2024-02-02,5000.00,0.00,2024 Voluntary Federal Annual,011,C00550970,,,,,,,,,,,,,,,,,,2024 Voluntary Federal Annual
SB23,C00027342,88319406,,,PAC,Congressional Black Caucus (CBC) PAC - Federal,,,,,,455 Massachusetts Avenue NW,#150-355,Washington,DC,20001,,,2024-02-02,5000.00,0.00,2024 Voluntary Federal Annual,011,C00147512,,,,,,,,,,,,,,,,,,2024 Voluntary Federal Annual
SB23,C00027342,88319413,,,PAC,CHC (Committee for Hispanic Caucus) BOLD PAC - Federal,,,,,,Evans & Katz LLC,"220 I St. NE, Suite 280",Washington,DC,20002,,,2024-02-02,5000.00,0.00,2024 Voluntary Federal Annual,011,C00365536,,,,,,,,,,,,,,,,,,2024 Voluntary Federal Annual
SB23,C00027342,88319420,,,PAC,ASPIRE PAC,,,,,,"660 Pennsylvania Ave, SE",Suite 202,Washington,DC,20003,,,2024-02-02,5000.00,0.00,2024 Voluntary Federal Annual,011,C00506907,,,,,,,,,,,,,,,,,,2024 Voluntary Federal Annual
SB23,C00027342,88319425,,,PAC,Remedy PAC,,,,,,PO Box 2998,,Dublin,CA,94568,,,2024-02-02,5000.00,0.00,2024 Voluntary Federal Annual,011,C00566059,,,,,,,,,,,,,,,,,,2024 Voluntary Federal Annual
