form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00034272,SB23.21954,,,CCM,ANDY HARRIS FOR CONGRESS,,,,,,PO BOX 6,,CAMBRIDGE,MD,21613,G2024,,2024-02-20,5000.00,,Contribution,,C00435974,,,,,,,,H,MD,01,,,,,,,,
SB23,C00034272,SB23.21950,,,PAC,ARKANSAS FOR LEADERSHIP POLITICAL ACTION COMMITTEE (ARKPAC),,,,,,PO BOX 1672,,ALEXANDRIA,VA,22313,,,2024-02-12,5000.00,,Contribution,,C00413948,,,,,,,,,,,,,,,,,,
SB23,C00034272,SB23.21984,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO BOX 10570,,SAVANNAH,GA,31412,P2024,,2024-02-27,5000.00,,Contribution,,C00543967,,,,,,,,H,GA,01,,,,,,,,
SB23,C00034272,SB23.21928,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,G2024,,2024-02-07,2500.00,,Contribution,,C00379735,,,,,,,,H,OK,04,,,,,,,,
SB23,C00034272,SB23.21926,,,CCM,COMMITTEE TO ELECT MIKE EZELL,,,,,,P.O. BOX 1842,,GULFPORT,MS,39502,P2024,,2024-02-07,1000.00,,Contribution,,C00776393,,,,,,,,H,MS,04,,,,,,,,
SB23,C00034272,SB23.21952,,,CCM,CRAWFORD FOR CONGRESS,,,,,,PO BOX 16956,,JONESBORO,AR,72403,P2024,,2024-02-13,2500.00,,Contribution,,C00462374,,,,,,,,H,AR,01,,,,,,,,
SB23,C00034272,SB23.21919,,,CCM,DAVID ROUZER FOR CONGRESS,,,,,,PO BOX 3142,,WILMINGTON,NC,28406,P2024,,2024-01-26,2500.00,,Contribution,,C00501643,,,,,,,,H,NC,07,,,,,,,,
SB23,C00034272,SB23.21970,,,CCM,DAVID SCOTT FOR CONGRESS,,,,,,PO BOX 960821,,RIVERDALE,GA,30296,P2024,,2024-02-21,2500.00,,Contribution,,C00369801,,,,,,,,H,GA,13,,,,,,,,
SB23,C00034272,SB23.21962,,,CCM,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,P2024,,2024-02-20,2500.00,,Contribution,,C00795211,,,,,,,,H,NC,01,,,,,,,,
SB23,C00034272,SB23.21968,,,PAC,FARMER PAC,,,,,,9460 TEGNER,,HILMAR,CA,95324,,,2024-02-21,2500.00,,Contribution,,C00818344,,,,,,,,,,,,,,,,,,
SB23,C00034272,SB23.21964,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 1875,,SOUTHERN PINES,NC,28388,P2024,,2024-02-21,2500.00,,Contribution,,C00504522,,,,,,,,H,NC,09,,,,,,,,
SB23,C00034272,SB23.21966,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 1875,,SOUTHERN PINES,NC,28388,G2024,,2024-02-21,5000.00,,Contribution,,C00504522,,,,,,,,H,NC,09,,,,,,,,
SB23,C00034272,SB23.21921,,,CCM,JIM COSTA FOR CONGRESS,,,,,,2037 W BULLARD AVE,# 355,FRESNO,CA,93711,G2024,,2024-01-26,5000.00,,Contribution,,C00391029,,,,,,,,H,CA,21,,,,,,,,
SB23,C00034272,SB23.21912,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,G2024,,2024-01-17,2500.00,,Contribution,,C00766428,,,,,,,,H,LA,05,,,,,,,,
SB23,C00034272,SB23.21958,,,CCM,KAT FOR CONGRESS,,,,,,5200 NW 43RD ST STE 102-180,,GAINESVILLE,FL,32606,P2024,,2024-02-20,2500.00,,Contribution,,C00730895,,,,,,,,H,FL,03,,,,,,,,
SB23,C00034272,SB23.21956,,,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUE,SUITE 100,MIDLAND,MI,48640,P2024,,2024-02-20,2500.00,,Contribution,,C00561530,,,,,,,,H,MI,02,,,,,,,,
SB23,C00034272,SB23.21916,,,PAC,RAZOR PAC,,,,,,PO BOX 508,,ROGERS,AR,72757,,,2024-01-23,5000.00,,Contribution,,C00493361,,,,,,,,,,,,,,,,,,
SB23,C00034272,SB23.21914,,,CCM,RICK W. ALLEN FOR CONGRESS,,,,,,P. O. BOX 338,,AUGUSTA,GA,30903,G2024,,2024-01-22,5000.00,,Contribution,,C00504019,,,,,,,,H,GA,12,,,,,,,,
SB23,C00034272,SB23.21972,,,CCM,ROBERT ADERHOLT FOR CONGRESS,,,,,,P. O. BOX 1158,,HALEYVILLE,AL,35565,P2024,,2024-02-22,2500.00,,Contribution,,C00313247,,,,,,,,H,AL,04,,,,,,,,
SB23,C00034272,SB23.21986,,,CCM,RUDY FOR INDIANA,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,P2024,,2024-03-08,2500.00,,Contribution,,C00822767,,,,,,,,H,IN,02,,,,,,,,
SB23,C00034272,SB23.21976,,,CCM,TEXANS FOR RONNY JACKSON,,,,,,PO BOX 53058,,AMARILLO,TX,79159,P2024,,2024-02-22,1500.00,,Contribution,,C00730531,,,,,,,,H,TX,13,,,,,,,,
SB23,C00034272,SB23.21924,,,CCM,WOMACK FOR CONGRESS COMMITTEE,,,,,,PO BOX 508,,ROGERS,AR,72757,G2024,,2024-02-07,2500.00,,Contribution,,C00477745,,,,,,,,H,AR,03,,,,,,,,
