form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00279216,B849754,,,CCM,Dan Bishop for Congress,,,,,,411 First Street SE,,Washington,DC,20003,P2024,,2023-07-03,1000.00,,Contribution,011,C00699660,,H0NC09187,Bishop,Dan,,,,H,NC,08,,,,,,,,
SB23,C00279216,B849789,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 15096,,Washington,DC,20003,P2024,,2023-07-03,2000.00,,Contribution,011,C00668228,,H2NV04011,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00279216,B850594,,,PAC,Turquoise PAC,,,,,,143 Duddington Pl SE,,Washington,DC,20003,O2023,Not Applicable,2023-07-05,2000.00,,Contribution,011,C00517235,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B851437,,,PAC,Alamo PAC,,,,,,1020 North Fairfax St. Suite 201,,Alexandria,VA,22314,O2023,Not Applicable,2023-07-24,5000.00,,Contribution,011,C00387464,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B849568,,,PAC,Alamo PAC,,,,,,1020 North Fairfax St. Suite 201,,Alexandria,VA,22314,O2023,Not Applicable,2023-07-24,-5000.00,,Contribution,011,C00387464,,,,,,,,,, ,,,,,,,,Voided: Original check dated 06/23/23
SB23,C00279216,B851438,,,CCM,Angus King for US Senate Campaign,,,,,,200 East Jefferson St.,,Falls Church,VA,22046,P2024,,2023-07-24,2500.00,,Contribution,011,C00516047,,S2ME00109,King,Angus,,,,S,ME, ,,,,,,,,
SB23,C00279216,B849574,,,CCM,Angus King for US Senate Campaign,,,,,,200 East Jefferson St.,,Falls Church,VA,22046,P2024,,2023-07-24,-2500.00,,Contribution,011,C00516047,,S2ME00109,King,Angus,,,,S,ME, ,,,,,,,,Voided: Original check dated 06/23/23
SB23,C00279216,B849570,,,PAC,Common Values PAC,,,,,,901 N Washington St Suite 700,,Alexandria,VA,22314,O2023,Not Applicable,2023-07-24,-2500.00,,Contribution,011,C00442368,,,,,,,,,, ,,,,,,,,Voided: Original check dated 06/23/23
SB23,C00279216,B851436,,,PAC,Common Values PAC,,,,,,1020 North Fairfax St. Suite 201,,Alexandria,VA,22314,O2023,Not Applicable,2023-07-24,2500.00,,Contribution,011,C00442368,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B851439,,,PTY,DSCC,,,,,,120 Maryland Ave. NE,,Washington,DC,20002,O2023,Not Applicable,2023-07-24,7500.00,,Contribution,011,C00042366,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B849578,,,PTY,DSCC,,,,,,120 Maryland Ave. NE,,Washington,DC,20002,O2023,Not Applicable,2023-07-24,-7500.00,,Contribution,011,C00042366,,,,,,,,,, ,,,,,,,,Voided: Original check dated 06/23/23
SB23,C00279216,B847109,,,CCM,Bilirakis for Congress,,,,,,5827 Colfax Avenue,,Alexandira,VA,22311,P2024,,2023-07-31,-1000.00,,Contribution,011,C00408534,,H6FL09070,Bilirakis,Gus,,,,H,FL,12,,,,,,,,Voided: Original check dated 06/14/2023
SB23,C00279216,B847108,,,CCM,Friends of Jim Clyburn,,,,,,499 South CapitolStreet SW  Suite,,Washington,DC,20003,P2024,,2023-07-31,-2500.00,,Contribution,011,C00255562,,H2SC02042,Clyburn,James,E,,,H,SC,06,,,,,,,,Voided: Original check dated 06/14/2023
