form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00214981,11959302,,,CCM,"Donald J. Trump for President, Inc.",,,,,,725 Fifth Avenue,,New York,NY,10022,G2024,,2024-10-08,5000.00,0.00,Campaign Contribution,011,,,,Trump,Donald,,,,P,,,,,,,,,,Campaign Contribution
SB23,C00214981,11959370,,,CCM,Marc For Us Inc.,,,,,,PO Box 219,,Leeds,NY,12451,G2024,,2024-10-08,4000.00,0.00,Campaign Contribution,011,C00789586,Marc For Us Inc.,H2NY19127,Molinaro,Marc,,,,H,NY,19,,,,,,,,Campaign Contribution
SB23,C00214981,11962529,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,C00492785,Ted Cruz For Senate,S2TX00312,Cruz,Ted,,,,S,TX,,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962564,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,C00796086,Nathaniel Moran For Congress,H2TX01112,Moran,Nathaniel,,,,H,TX,01,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962565,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,C00660795,Dan Crenshaw For Congress,H8TX02166,Crenshaw,Dan,,,,H,TX,02,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962566,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,C00791293,Self For Congress,H2TX03290,Self,Keith,,,,H,TX,03,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962568,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,,Pat Fallon for Congress,,Fallon,Pat,,,,H,TX,04,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962569,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,,Lance Gooden for Congress,,Gooden,Lance,,,,H,TX,05,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962570,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,,Jake Ellzey for Congress,,Ellzey,Jake,,,,H,TX,06,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962571,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,,Elizabeth Pannill Fletcher for Congress,,Fletcher,Lizzie,,,,H,TX,07,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962573,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,C00781112,Texans For Morgan Luttrell,H2TX08182,Luttrell,Morgan,,,,H,TX,08,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962574,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,C00392688,"McCaul For Congress, Inc",H4TX10093,McCaul,Michael,,,,H,TX,10,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962575,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,C00719294,August Pfluger For Congress,H0TX11230,Pfluger,August,,,II,H,TX,11,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962576,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,C00855528,Craig Goldman For Congress,H4TX12065,Goldman,Craig,,,,H,TX,12,,,,,,,,In Kind Contribution PAC Website
SB23,C00214981,11962577,,,ORG,TEXAS FARM BUREAU,,,,,,P. O. BOX 2689,,WACO,TX,767022689,G2024,,2024-10-11,5.18,0.00,In Kind Contribution PAC Website,011,C00730531,Texans For Ronny Jackson,H0TX13228,Jackson,Ronny,,,,H,TX,13,,,,,,,,In Kind Contribution PAC Website
