form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00214981,11950300,,,COM,Morgan Lamantia Campaign,,,,,,1324 E Madision,,Brownsville,TX,78520,,,2024-09-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,LaMantia,Morgan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11950301,,,COM,Janie Lopez Campaign,,,,,,PO Box 2073,,San Benito,TX,78586,,,2024-09-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Lopez,Janie,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11950302,,,COM,Mando Martinez Campaign,,,,,,P.O. BOX 1651,,Weslaco,TX,78596,,,2024-09-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Martinez,Mando,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11950303,,,COM,Bobby Guerra For State Representative,,,,,,2416 Dorado Dr.,,Misson,TX,78573,,,2024-09-13,500.00,0.00,Non-Federal Campaign Contribution,011,,,,Guerra,Bobby,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11950307,,,COM,J.M. Lozano for State Representative Campaign,,,,,,727 Arroyo Dr,,Kingsville,TX,78363,,,2024-09-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Lozano,J.,M.,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11950310,,,COM,TODD HUNTER CAMPAIGN,,,,,,445 CAPE HENRY,,CORPUS CHRISTI,TX,78412,,,2024-09-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,HUNTER,TODD,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11950585,,,COM,Carol Alvarado Campaign,,,,,,P.O. Box 230842,,Houston,TX,77223,,,2024-09-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Alvarado,Carol,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11950586,,,COM,Friends of Paul Bettencourt,,,,,,1 E Greenway Plaza STE 225,,Houston,TX,77046,,,2024-09-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Bettencourt,Paul,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11950588,,,COM,Texans for Joan Huffman,,,,,,"5300 Memorial, Ste 1070",,Houston,TX,77007,,,2024-09-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Huffman,Joan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11950590,,,COM,Daniel Alders for Texas,,,,,,PO Box 8907,,Tyler,TX,75711,,,2024-09-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Alders,Daniel,,,,,,,,,,,,,,Non-Federal Campaign Contribution
