form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00051979,11627569,,,COM,Wendell Walker for Delegate,,,,,,PO Box 3331,,Lynchburg,VA,24503,,,2023-09-08,500.00,0.00,"Wendell Walker, STATE HOUSE 52nd VA",011,,,,Walker,Wendell,,VA Del.,,,,,,,,,,,,"Wendell Walker, STATE HOUSE 52nd VA"
SB29,C00051979,11627570,,,COM,Friends of Amanda Batten,,,,,,PO Box 194,,Norge,VA,23127,,,2023-09-08,500.00,0.00,"Amanda Batten, STATE HOUSE 71st VA",011,,,,Batten,Amanda,,VA Del.,,,,,,,,,,,,"Amanda Batten, STATE HOUSE 71st VA"
SB29,C00051979,11627571,,,COM,McNamara for Delegate,,,,,,2318 Brookfield Drive,,Roanoke,VA,24018,,,2023-09-08,500.00,0.00,"Joseph McNamara, STATE HOUSE 40th VA",011,,,,McNamara,Joseph,,VA Del.,,,,,,,,,,,,"Joseph McNamara, STATE HOUSE 40th VA"
SB29,C00051979,11627572,,,COM,Wilt for Delegate,,,,,,PO Box 1425,,Harrisonburg,VA,22803,,,2023-09-08,500.00,0.00,"Tony Wilt, STATE HOUSE 34th VA",011,,,,Wilt,Tony,O.,VA Del.,,,,,,,,,,,,"Tony Wilt, STATE HOUSE 34th VA"
SB29,C00051979,11628608,,,COM,Chamber PAC,,,,,,1 Commerce Square,417 Walnut Street,Harrisburg,PA,17101,,,2023-09-08,-500.00,0.00,Void - check dated 02.27.2023,011,,,,,,,,,,,,,,,,,,,Void - check dated 02.27.2023
SB29,C00051979,11629291,,,COM,Chamber PAC,,,,,,1 Commerce Square,417 Walnut Street,Harrisburg,PA,17101,,,2023-09-12,500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00051979,11631212,,,COM,Friends of David Bulova,,,,,,PO Box 106,,Fairfax Station,VA,22039,,,2023-09-19,250.00,0.00,"David Bulova, STATE HOUSE 11th VA",011,,,,Bulova,David,,VA Del.,,,,,,,,,,,,"David Bulova, STATE HOUSE 11th VA"
SB29,C00051979,11631213,,,COM,Rip Sullivan for Delegate,,,,,,6305 Old Chesterbrook Road,,McLean,VA,22101,,,2023-09-19,500.00,0.00,"Richard Sullivan, STATE HOUSE 6th VA",011,,,,Sullivan,Richard,C.,VA Del.,Jr.,,,,,,,,,,,"Richard Sullivan, STATE HOUSE 6th VA"
SB29,C00051979,11631214,,,COM,Karen Greenhalgh for Delegate,,,,,,PO Box 62945,,Virginia Beach,VA,23466,,,2023-09-19,250.00,0.00,"Karen Greenhalgh, STATE HOUSE 97th VA",011,,,,Greenhalgh,Karen,,VA Del.,,,,,,,,,,,,"Karen Greenhalgh, STATE HOUSE 97th VA"
SB29,C00051979,11631216,,,COM,Sickles for Delegate,,,,,,PO Box 10628,,Franconia,VA,22310,,,2023-09-19,250.00,0.00,"Mark Sickles, STATE HOUSE 17th VA",011,,,,Sickles,Mark,D.,VA Del.,,,,,,,,,,,,"Mark Sickles, STATE HOUSE 17th VA"
SB29,C00051979,11631218,,,COM,Friends of Carrie Coyner,,,,,,PO Box 58,,Chesterfield,VA,23832,,,2023-09-19,250.00,0.00,"Carrie Coyner, STATE HOUSE 75th VA",011,,,,Coyner,Carrie,,VA Del.,,,,,,,,,,,,"Carrie Coyner, STATE HOUSE 75th VA"
SB29,C00051979,11631219,,,COM,Robert D. Bobby Orrock for House Committee,,,,,,PO Box 458,,Thornburg,VA,22565,,,2023-09-19,250.00,0.00,"Robert Orrock, STATE HOUSE 66th VA",011,,,,Orrock,Robert,,VA Del.,Sr.,,,,,,,,,,,"Robert Orrock, STATE HOUSE 66th VA"
