form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00252940,500453818,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-08-29,62.09,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453819,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-08-29,116.31,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453817,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2024-08-13,356.47,0.00,Payment processing subscription fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453821,,,ORG,Engage,,,,,,880 N East St,Unit 205,Frederick,MD,217015045,,,2024-08-01,400.00,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453793,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2024-08-01,-75.00,0.00,Endorsement Related Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453848,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-05,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453849,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-05,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454398,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-07,-4.72,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454399,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-07,-4.72,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454400,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-07,-4.71,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454401,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-07,-4.71,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454402,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-07,-6.29,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454403,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-07,-6.29,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454404,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-07,-6.28,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453850,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-08,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453823,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2024-08-09,3000.00,0.00,"Advance for Drawdown Account of LCV, Inc. Resources",,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454405,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-13,-7.54,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454406,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-13,-7.55,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500454407,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-15,-15.09,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453851,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-19,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453852,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-19,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453853,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-19,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453854,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-08-22,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453822,,,ORG,Planet Direct,,,,,,7251 Coppermine Dr,,Manassas,VA,201092673,,,2024-08-16,5683.59,0.00,Postage - Fundraising Mailer,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453794,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-08-06,22.46,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453795,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-08-07,1.13,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500453796,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-08-08,5.16,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
