form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00252940,500453838,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2024-08-08,981.47,0.00,Contribution Made,,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00252940,500453825,,,CCM,CITIZENS FOR PETER BARCA,,,,,,PO Box 1509,,Kenosha,WI,531411509,P2024,,2024-08-02,2500.00,0.00,Contribution Made,,C00876490,,,BARCA,PETER,,,,H,WI,01,,,,,,,,
SB23,C00252940,24172992C,24172992,SA11AI,CCM,COLIN ALLRED FOR SENATE,,,,,,PO Box 601631,,Dallas,TX,753601631,,,2024-08-14,35.00,0.00,Conduit Contribution,,C00839597,,,ALLRED,COLIN,,,,S,TX,00,,,,,,,X,Earmarked by Robert Brady
SB23,C00252940,500453830,,,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,G2024,,2024-08-02,2450.00,0.00,Contribution Made,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,,
SB23,C00252940,500453831,,,CCM,DAVE MIN FOR CONGRESS,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-08-02,2500.00,0.00,Contribution Made,,C00831537,,,MIN,DAVE,,,,H,CA,47,,,,,,,,
SB23,C00252940,24172994C,24172994,SA11AI,CCM,DEBBIE FOR FLORIDA,,,,,,PO Box 432250,,South Miami,FL,332432250,,,2024-08-14,20.00,0.00,Conduit Contribution,,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,X,Earmarked by Richard Kane
SB23,C00252940,24172995C,24172995,SA11AI,CCM,DEBBIE FOR FLORIDA,,,,,,PO Box 432250,,South Miami,FL,332432250,,,2024-08-14,35.00,0.00,Conduit Contribution,,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,X,Earmarked by Robert Brady
SB23,C00252940,24172996C,24172996,SA11AI,CCM,DEBBIE FOR FLORIDA,,,,,,PO Box 432250,,South Miami,FL,332432250,,,2024-08-14,20.00,0.00,Conduit Contribution,,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,X,Earmarked by A. Rosenthal
SB23,C00252940,500453836,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,P2024,,2024-08-02,931.47,0.00,Contribution Made,,C00652628,,,SCHRIER,KIM,,,,H,WA,08,,,,,,,,
SB23,C00252940,500453832,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2024-08-02,1450.00,0.00,Contribution Made,,C00834218,,,Slotkin,Elissa,,,,S,MI,00,,,,,,,,
