form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00842344,BE0A700C8939440C3AE2,,,ORG,AD PLACEMENT RESULTS LLC,,,,,,PO BOX 230053,,GRAND RAPIDS,MI,495230053,,,2023-07-24,4252131.00,,RADIO & TV ADVERTISING (NEVER DISSEMINATED),001,,,,,,,,,,,,,,,,,,,,
SB21B,C00842344,B59ABDDEABF044252A9C,,,ORG,AD PLACEMENT RESULTS LLC,,,,,,PO BOX 230053,,GRAND RAPIDS,MI,495230053,,,2023-08-02,400.00,,MEDIA PRODUCTION,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00842344,B0AD05223BF8D4D8F928,,,ORG,AD PLACEMENT RESULTS LLC,,,,,,PO BOX 230053,,GRAND RAPIDS,MI,495230053,,,2023-08-22,19680.00,,MEDIA PRODUCTION,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00842344,B7B91438E61974D87963,,,ORG,AD PLACEMENT RESULTS LLC,,,,,,PO BOX 230053,,GRAND RAPIDS,MI,495230053,,,2023-08-31,6484.82,,TEXT BLAST,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00842344,BD837BEC785694D939AF,,,ORG,AD PLACEMENT RESULTS LLC,,,,,,PO BOX 230053,,GRAND RAPIDS,MI,495230053,,,2023-10-26,8308.04,,DIGITAL CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00842344,BCA3E24EA5F9041BCA37,,,ORG,AD PLACEMENT RESULTS LLC,,,,,,PO BOX 230053,,GRAND RAPIDS,MI,495230053,,,2023-10-27,3149.52,,DIGITAL CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00842344,B0839448DA4B143D2B6E,,,ORG,AD PLACEMENT RESULTS LLC,,,,,,PO BOX 230053,,GRAND RAPIDS,MI,495230053,,,2023-11-09,1584.00,,DIGITAL CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00842344,BEBBC4299F285440B8A5,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,701125204,,,2023-09-06,400.30,,CC TRANSACTION FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00842344,B0906205CF4F44253906,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,701125204,,,2023-09-20,400.30,,CC TRANSACTION FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00842344,BD1CF2F1F053040AC8A6,,,ORG,"ANEDOT, INC.",,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,701125204,,,2023-10-11,40.30,,CC TRANSACTION FEES,001,,,,,,,,,,,,,,,,,,,,
