form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00765198,500712618,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00765198,500712619,,,CCM,BECCA BALINT FOR VERMONT,,,,,,PO Box 291,,Burlington,VT,054020291,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00797175,,,BALINT,REBECCA,'BECCA',,,H,VT,00,,,,,,,,
SB23,C00765198,500712620,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00765198,500712621,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00509968,,,CARTWRIGHT,MATTHEW,A.,,,H,PA,08,,,,,,,,
SB23,C00765198,500712622,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00765198,500712623,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00765198,500712624,,,CCM,DAN GOLDMAN FOR NEW YORK,,,,,,PO Box 3306,,New York,NY,100083306,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00816660,,,GOLDMAN,DANIEL,,,,H,NY,10,,,,,,,,
SB23,C00765198,500712625,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM,DR.,,,H,WA,08,,,,,,,,
SB23,C00765198,500712626,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,PO Box 1347,,Akron,OH,443091347,G2024,,2024-03-29,1000.00,0.00,Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB23,C00765198,500712627,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,C2024,Convention,2024-03-29,1000.00,0.00,Contribution,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00765198,500712628,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00765198,500712629,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 68033,,Cincinnati,OH,452068033,G2024,,2024-03-29,1000.00,0.00,Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00765198,500712630,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00765198,500712631,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,PO Box 210014,,Anchorage,AK,995210014,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00765198,500712632,,,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00765198,500712633,,,CCM,MRVAN FOR CONGRESS,,,,,,PO Box 55,,Crown Point,IN,463080055,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00727529,,,MRVAN,FRANK,J.,,,H,IN,01,,,,,,,,
SB23,C00765198,500712634,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00668228,,,HORSFORD,STEVEN,ALEXZANDER,,,H,NV,04,,,,,,,,
SB23,C00765198,500712635,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-03-29,1000.00,0.00,Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00765198,500712636,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00765198,500712637,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00765198,500712638,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00765198,500712639,,,CCM,SUOZZI FOR CONGRESS,,,,,,PO Box 669,,Glen Cove,NY,115420669,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,
SB23,C00765198,500712640,,,CCM,TITUS FOR CONGRESS,,,,,,PO Box 72454,,Las Vegas,NV,891702454,P2024,,2024-03-29,1000.00,0.00,Contribution,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
