form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00496836,21248,,,CCM,CAPITO FOR WEST VIRGINIA,,,,,,PO BOX 11519,,CHARLESTON,WV,25339,P2026,,2023-02-24,2000.00,,Political Contribution,,C00539825,CAPITO FOR WEST VIRGINIA,S4WV00159,CAPITO,SHELLEY,MOORE,,,S,WV,,,,,,,,,
SB23,C00496836,21184,,,CCM,CARPER FOR SENATE,,,,,,PO BOX 2882,,WILMINGTON,DE,19805,P2024,,2023-02-10,1000.00,,Political Contribution,,C00349217,CARPER FOR SENATE,S8DE00079,CARPER,THOMAS,R.,,,S,DE,,,,,,,,,
SB23,C00496836,21542,,,CCM,DAVID ROUZER FOR CONGRESS,,,,,,P.O. BOX 3142,,WILMINGTON,NC,28406,P2024,,2023-06-14,5000.00,,Political Contribution,,C00501643,DAVID ROUZER FOR CONGRESS,H2NC07096,ROUZER,DAVID,,,,H,NC,07,,,,,,,,
SB23,C00496836,21247,,,CCM,DEB FISCHER FOR US SENATE INC,,,,,,5555 SOUTH STREET,SUITE 200,LINCOLN,NE,68506,G2024,,2023-02-24,1500.00,,Political Contribution,,C00498907,DEB FISCHER FOR US SENATE INC,S2NE00094,FISCHER,DEBRA,S.,,,S,NE,,,,,,,,,
SB23,C00496836,21361,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO BOX 64845,,BATON ROUGE,LA,70896,P2024,,2023-04-18,1000.00,,Political Contribution,,C00558486,GARRET GRAVES FOR CONGRESS,H4LA06153,GRAVES,GARRET,,,,H,LA,06,,,,,,,,
SB23,C00496836,21249,,,CCM,GRAVES FOR CONGRESS,,,,,,P.O. BOX 201,,PLATTE CITY,MO,64079,P2024,,2023-02-24,5000.00,,Political Contribution,,C00359034,GRAVES FOR CONGRESS,H0MO06073,GRAVES,SAMUEL,B. JR.,,,H,MO,06,,,,,,,,
SB23,C00496836,21451,,,CCM,KEVIN MCCARTHY FOR CONGRESS,,,,,,P.O. BOX 12667,,BAKERSFIELD,CA,93389,P2024,,2023-05-03,2500.00,,Political Contribution,,C00420935,KEVIN MCCARTHY FOR CONGRESS,H6CA22125,MCCARTHY,KEVIN,,,,H,CA,20,,,,,,,,
SB23,C00496836,21541,,,CCM,MIKE BRAUN FOR INDIANA,,,,,,P.O. BOX 159,,ZIONSVILLE,IN,46077,G2024,,2023-06-14,500.00,,Political Contribution,,C00653147,MIKE BRAUN FOR INDIANA,S8IN00171,BRAUN,MIKE,,,,S,IN,,,,,,,,,
SB23,C00496836,21245,,,CCM,MIKE GALLAGHER FOR WISCONSIN,,,,,,PO BOX 1027,,GREEN BAY,WI,54305,P2024,,2023-02-24,1000.00,,Political Contribution,,C00610212,MIKE GALLAGHER FOR WISCONSIN,H6WI08155,GALLAGHER,MICHAEL,JOHN,,,H,WI,08,,,,,,,,
SB23,C00496836,21246,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,P.O. BOX 76024,,WASHINGTON,DC,20013,G2024,,2023-02-24,2500.00,,Political Contribution,,C00676965,RICK SCOTT FOR FLORIDA,S8FL00273,SCOTT,RICK,SEN,,,S,FL,,,,,,,,,
SB23,C00496836,21450,,,CCM,SCALISE FOR CONGRESS,,,,,,PO  BOX 23219,,JEFFERSON,LA,70183,P2024,,2023-05-03,2500.00,,Political Contribution,,C00394957,SCALISE FOR CONGRESS,H0LA01087,SCALISE,STEVE,MR,,,H,LA,01,,,,,,,,
SB23,C00496836,21540,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,P2028,,2023-06-14,2500.00,,Political Contribution,,C00614776,TED BUDD FOR SENATE,S2NC00505,BUDD,THEODORE,P,,,S,NC,,,,,,,,,
