form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00879031,500113173,,,CCM,Amish for Arizona,,,,,,5550 N 16th St,Apt 124,Phoenix,AZ,850162942,G2024,,2024-09-03,1000.00,0.00,Campaign Contribution,,C00836502,,,Shah,Amish,,Dr.,,H,AZ,01,,,,,,,,
SB23,C00879031,500113172,,,CCM,Baccam for Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-09-03,1000.00,0.00,Campaign Contribution,,C00856021,,,Baccam,Lanon,,,,H,IA,03,,,,,,,,
SB23,C00879031,500113206,,,CCM,Chris Deluzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-09-04,1000.00,0.00,Campaign Contribution,,C00787648,,,Deluzio,Christopher,,,,H,PA,17,,,,,,,,
SB23,C00879031,500113142,,,CCM,Committee to Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-09-03,1000.00,0.00,Contribution,,C00653816,,,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00879031,500113197,,,CCM,Cooke for Congress,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-09-03,1000.00,0.00,Campaign Contribution,,C00844993,,,Cooke,Rebecca,,,,H,WI,02,,,,,,,,
SB23,C00879031,500113209,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-09-04,2000.00,0.00,Campaign Contribution,,C00834218,,,Slotkin,Elissa,,,,S,MI,,,,,,,,,
SB23,C00879031,500113157,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,443091347,G2024,,2024-09-03,1000.00,0.00,Campaign Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00879031,500113190,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-09-03,1000.00,0.00,Campaign Contribution,,C00793935,,,Sorenson,Eric,,,,H,IL,17,,,,,,,,
SB23,C00879031,500113203,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-09-04,2000.00,0.00,Campaign Contribution,,C00264697,,,Brown,Sherrod,,,,S,OH,,,,,,,,,
SB23,C00879031,500113207,,,CCM,Gloria for Tennessee,,,,,,73 White Bridge Pike,# 103-353,Nashville,TN,372051444,G2024,,2024-09-04,2000.00,0.00,Campaign Contribution,,C00847400,,,Johnson,Gloria,,,,S,TN,,,,,,,,,
SB23,C00879031,500113202,,,CCM,Harris Victory Fund,,,,,,430 S Capitol St SE,,Washington,DC,200034024,G2024,,2024-09-03,3000.00,0.00,Campaign Contribution,,C00744946,,,Harris,Kamala,,,,P,,,,,,,,,,
SB23,C00879031,500113143,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-09-03,1000.00,0.00,Campaign Contribution,,C00844480,,,Hertel,Curtis,,,,H,MI,07,,,,,,,,
SB23,C00879031,500113146,,,CCM,Kaptur for Congress,,,,,,PO Box 899,,Toledo,OH,436970899,G2024,,2024-09-03,1000.00,0.00,Campaign Contribution,,C00154625,,,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB23,C00879031,500113127,,,CCM,KAREN BAKER FOR THE 9TH DISTRICT VA,,,,,,PO Box 239,,Floyd,VA,240910239,G2024,,2024-08-11,3000.00,0.00,Contribution,,C00870071,,,Baker,Karen,G.H.,,,H,VA,09,,,,,,,,
SB23,C00879031,500113144,,,CCM,Kristen for Michigan,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-09-03,1000.00,0.00,Campaign Contribution,,C00864207,,,McDonald Rivet,Kristen,,,,H,MI,08,,,,,,,,
SB23,C00879031,500113208,,,CCM,Landsman for Congress,,,,,,PO Box 413,,Cincinnati,OH,452010413,G2024,,2024-09-04,1000.00,0.00,Campaign Contribution,,C00800276,,,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00879031,500113176,,,CCM,Maryam for Congress,,,,,,7615 Highway 70 S,# 1021,Nashville,TN,372211854,G2024,,2024-09-03,1000.00,0.00,Campaign Contribution,,C00874602,,,Abolfazli,Maryam,,,,H,TN,05,,,,,,,,
