form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00889188,SE.4265,,,ORG,AdsWizz Inc.,,,,,,487A S El Camino Real,,San Mateo,CA,94402,G2024,,2024-11-03,100.00,2024-11-03,20731.54,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4286,,,ORG,AdsWizz Inc.,,,,,,487A S El Camino Real,,San Mateo,CA,94402,G2024,,2024-10-11,3414.80,2024-11-03,22421.54,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4275,,,ORG,Berman and Company,,,,,,1655 Fort Myer Drive Suite 600,,Arlington,VA,22209,G2024,,2024-10-15,75000.00,2024-10-23,140000.00,Digital advertising and production of a 30s Chinese language commercial,004,C00889188,S,P80001571,TRUMP,DONALD J.,,,,P,,,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4279,,,ORG,Berman and Company,,,,,,1655 Fort Myer Drive Suite 600,,Arlington,VA,22209,G2024,,2024-10-15,65000.00,2024-11-12,140000.00,Digital advertising and production of a 30s Chinese language commercial,004,C00889188,S,P80001571,TRUMP,DONALD J.,,,,P,,,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4210,,,ORG,Disney Advertising,,,,,,7 Hudson Square,,New York,NY,10013,G2024,,2024-10-18,815.30,2024-11-13,44752.38,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4266,,,ORG,Facebook,,,,,,1601 Willow Rd,,Menlo Park,CA,940251452,G2024,,2024-11-03,475.00,2024-11-03,21206.54,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4211,,,ORG,Facebook,,,,,,1601 Willow Rd,,Menlo Park,CA,940251452,G2024,,2024-10-18,9700.58,2024-11-07,43937.08,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4267,,,ORG,Google,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,G2024,,2024-11-03,500.00,2024-11-03,21706.54,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4198,,,ORG,Google,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,G2024,,2024-10-18,7014.96,2024-11-07,34236.50,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4212,,,ORG,"Pandora Media, Inc.",,,,,,25601 Network Place,,Chicago,IL,606731256,G2024,,2024-10-18,5000.00,2024-10-21,15131.54,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4214,,,ORG,Paramount Global,,,,,,1515 Broadway,,New York,NY,10036,G2024,,2024-10-18,5500.00,2024-10-25,20631.54,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4288,,,ORG,Roku Inc,,,,,,1155 Coleman Ave,,San Jose,CA,95110,G2024,,2024-10-18,4361.81,2024-11-01,20631.54,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4268,,,ORG,Roku Inc,,,,,,1155 Coleman Ave,,San Jose,CA,95110,G2024,,2024-11-03,500.00,2024-11-03,22206.54,Digital advertising,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4269,,,ORG,Votometry,,,,,,22744 Verde Gate Terr,,Ashburn,VA,20148,G2024,,2024-11-03,215.00,2024-11-03,22421.54,Consulting fee,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
SE,C00889188,SE.4213,,,ORG,Votometry,,,,,,22744 Verde Gate Terr,,Ashburn,VA,20148,G2024,,2024-10-18,4800.00,2024-11-05,27221.54,Consulting fee,004,C00889188,O,H4MD06340,DELANEY,APRIL MCCLAIN,,,,H,06,MD,LIANG,HONG,CHUAN,,,2024-11-25,
