form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00003251,B888983,,,CCM,Alma Adams for Congress,,,,,,P.O. Box 31473,,Charlotte,NC,28231,G2024,,2024-10-17,3000.00,,Contribution,011,C00546358,,H4NC12100,Shealey Adams,Alma,,,,H,NC,12,,,,,,,,
SB23,C00003251,B888970,,,PTY,Arizona Democratic Party,,,,,,PO Box 36123,,Phoenix,AZ,85067,O2024,Not Applicable,2024-10-17,5000.00,,Contribution,011,C00166710,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B892787,,,CCM,Beatty for Congress,,,,,,222 East Town Street Suite 2W,,Columbus,OH,43215,G2024,,2024-10-17,2000.00,,Contribution,011,C00507368,,H2OH03125,Beatty,Joyce,,,,H,OH,03,,,,,,,,
SB23,C00003251,B888977,,,PAC,CAPITOL HEEL PAC,,,,,,514 Daniels St Suite 286,,Raleigh,NC,27605,O2024,Not Applicable,2024-10-17,3000.00,,Contribution,011,C00572586,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888984,,,CCM,Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,G2024,,2024-10-17,1000.00,,Contribution,011,C00415331,,H4NY11138,Clarke,Yvette,,,,H,NY,09,,,,,,,,
SB23,C00003251,B888975,,,CCM,Conaway for Congress,,,,,,907 Morgan Ave,,Palmyra,NJ,08065,G2024,,2024-10-17,5000.00,,Contribution,011,C00399881,,H4NJ03080,Conaway,Herb,,,,H,NJ,03,,,,,,,,
SB23,C00003251,B888987,,,CCM,Debbie Dingell for Congress,,,,,,PO Box 972480,,Ypsilanti,MI,48197,G2024,,2024-10-17,3000.00,,Contribution,011,C00558213,,H4MI12079,Dingell,Debbie,,,,H,MI,06,,,,,,,,
SB23,C00003251,B888982,,,PAC,Follow The North Star Fund,,,,,,450 Brimhall Street,,Saint Paul,MN,55105,O2024,Not Applicable,2024-10-17,3000.00,,Contribution,011,C00431874,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888979,,,PAC,Frontera Vision PAC,,,,,,600 Pennsylvania Ave. SE #15180,,Washington,DC,20003,O2024,Not Applicable,2024-10-17,3000.00,,Contribution,011,C00677708,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888976,,,PTY,Georgia Federal Elections Committee,,,,,,PO Box 89202,,Altanta,GA,30312,O2024,Not Applicable,2024-10-17,5000.00,,Contribution,011,C00041269,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888973,,,CCM,Joe Salerno for Congress Inc,,,,,,P.O. Box 702,,North Cape May,NJ,08204,G2024,,2024-10-17,5000.00,,Contribution,011,C00843441,,H4NJ02207,Salerno,Joe,,,,H,NJ,02,,,,,,,,
SB23,C00003251,B888972,,,COM,Kamala Harris Victory Fund,,,,,,777 S Figueroa St Ste 4050,,Los Angeles,CA,90017,O2024,Not Applicable,2024-10-17,30000.00,,Contribution,011,C00586982,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888985,,,CCM,KENNEDY FOR CONGRESS,,,,,,PO BOX 536,,BUFFALO,NY,14201,G2024,,2024-10-17,2000.00,,Contribution,011,C00856526,,H4NY26078,KENNEDY,TIMOTHY,,,,H,NY,26,,,,,,,,
SB23,C00003251,B888974,,,CCM,LaMonica McIver for Congress,,,,,,PO Box 25585,,Newark,NJ,07101,G2024,,2024-10-17,5000.00,,Contribution,011,C00878603,,H4NJ10176,McIver,LaMonica,,,,H,NJ,10,,,,,,,,
SB23,C00003251,B888988,,,CCM,McClellan for Congress,,,,,,PO Box 818,,Richmond,VA,23218,G2024,,2024-10-17,2000.00,,Contribution,011,C00829812,,H4VA04066,McClellan,Jennifer,,,,H,VA,04,,,,,,,,
SB23,C00003251,B888969,,,PTY,Michigan Democratic State Central Cmte,,,,,,606 Townsend St.,,Lansing,MI,48933,O2024,Not Applicable,2024-10-17,5000.00,,Contribution,011,C00031054,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888968,,,PTY,Montana Democratic Party,,,,,,PO Box 802,,Helena,MT,59624,O2024,Not Applicable,2024-10-17,5000.00,,Contribution,011,C00010033,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888966,,,CCM,Morrison for Congress,,,,,,PO Box 684,,Wayzata,MN,55391,G2024,,2024-10-17,3000.00,,Contribution,011,C00856062,,H4MN03118,Morrison,Kelly,,,,H,MN,03,,,,,,,,
SB23,C00003251,B888971,,,PTY,Ohio Democratic Party,,,,,,340 East Fulton Street,,Columbus,OH,43215,O2024,Not Applicable,2024-10-17,5000.00,,Contribution,011,C00016899,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888981,,,PAC,PAC for a Level Playing Field,,,,,,124 Washington Street; Suite 101,,Foxboro,MA,02035,O2024,Not Applicable,2024-10-17,2000.00,,Contribution,011,C00540195,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888967,,,PTY,Pennsylvania Democratic Party,,,,,,229 State St,,Harrisburg,PA,17101,O2024,Not Applicable,2024-10-17,5000.00,,Contribution,011,C00167130,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B888986,,,CCM,Veronica Escobar for Congress,,,,,,P.O. Box 3961,,El Paso,TX,79923,G2024,,2024-10-17,3000.00,,Contribution,011,C00653923,,H8TX16109,Escobar,Veronica,,,,H,TX,16,,,,,,,,
SB23,C00003251,B888980,,,PAC,Wolverine PAC,,,,,,PO Box 972480,,Ypsilanti,MI,48197,O2024,Not Applicable,2024-10-17,3000.00,,Contribution,011,C00451583,,,,,,,,,, ,,,,,,,,
SB23,C00003251,B889551,,,CCM,DelBene for Congress,,,,,,PO Box 477,,Kirkland,WA,98083,G2024,,2024-10-18,5000.00,,Contribution,011,C00459099,,H0WA08046,DelBene,Suzan,K,,,H,WA,01,,,,,,,,
SB23,C00003251,B874170,,,CCM,Cisneros for Congress,,,,,,PO Box 40,,Placentia,CA,92871,G2024,,2024-10-24,-4000.00,,Contribution,011,C00650648,,H8CA39174,Cisneros,Gilbert,,,,H,CA,31,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B877074,,,CCM,Friends of Chris Murphy,,,,,,PO Box 230987,,Cheshire,CT,06123,G2024,,2024-10-24,-5000.00,,Contribution,011,C00492645,,S2CT00132,Murphy,Christopher,,,,S,CT, ,,,,,,,,Voided: Original check dated 06/27/24
SB23,C00003251,B871491,,,CCM,Friends of Chris Murphy,,,,,,PO Box 230987,,Cheshire,CT,06123,O2024,Convention,2024-10-24,-3000.00,,Contribution,011,C00492645,,S2CT00132,Murphy,Christopher,,,,S,CT, ,,,,,,,,Voided: Original check dated 05/07/24
SB23,C00003251,B874190,,,CCM,Friends of Rosa DeLauro,,,,,,340 Orange Street,,New Haven,CT,06511,G2024,,2024-10-24,-5000.00,,Contribution,011,C00238865,,H0CT03072,DeLauro,Rosa,,,,H,CT,03,,,,,,,,Voided: Original check dated 05/30/24
SB23,C00003251,B890679,,,CCM,Cisneros for Congress,,,,,,PO Box 40,,Placentia,CA,92871,G2024,,2024-10-28,4000.00,,Contribution,011,C00650648,,H8CA39174,Cisneros,Gilbert,,,,H,CA,31,,,,,,,,
SB23,C00003251,B890678,,,CCM,Friends of Rosa DeLauro,,,,,,340 Orange Street,,New Haven,CT,06511,G2024,,2024-10-28,5000.00,,Contribution,011,C00238865,,H0CT03072,DeLauro,Rosa,,,,H,CT,03,,,,,,,,
SB23,C00003251,B890676,,,CCM,Michael B. Moore for SC,,,,,,3022 S. Morgans Pt. Rd. #295,,Mt. Pleasant,SC,29466,G2024,,2024-10-28,2000.00,,Contribution,011,C00832865,,H4SC01297,Moore,Michael,B,,,H,SC,01,,,,,,,,
SB23,C00003251,B890700,,,CCM,Miller for America,,,,,,545 E Town Street,,Colummbus,OH,43215,G2024,,2024-10-28,2500.00,,Contribution,011,C00856823,,H4OH15083,Miller,Adam,C,,,H,OH,15,,,,,,,,
