form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00225342,SB29.8139,,,CCM,Dade Phelan Campaign,,,,,,P.O. Box 848,,Nederland,TX,77627,,,2024-03-19,5000.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8147,,,CCM,DeWayne Burns for State Representative,,,,,,703 Stonelake Drive,,Cleburne,TX,76033,,,2024-03-19,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8150,,,CCM,Frederick Frazier Campaign,,,,,,321 Bachman Creek Drive,,Mc Kinney,TX,75072,,,2024-03-19,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8132,,,CCM,Friends of Matt Hanson,,,,,,P.O. Box 1101,,Aurora,IL,60507,,,2024-03-05,500.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8146,,,CCM,Gary VanDeaver Campaign,,,,,,1101 Highway 98,,New Boston,TX,75570,,,2024-03-19,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8100,,,CCM,Hart for County Board,,,,,,455 Pine Court,,Lake Bluff,IL,60044,,,2024-03-11,-500.00,,Void Check #1002841; dated 2/15/2024,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8136,,,CCM,J.M. Lozano Campaign,,,,,,635 East King Avenue,,Kingsville,TX,78363,,,2024-03-19,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8145,,,CCM,Jarvis Johnson for Texas Campaign,,,,,,6112 Wheatley Street,,Houston,TX,77091,,,2024-03-19,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8142,,,CCM,John Kuempel Campaign,,,,,,902 E. College Street,,Seguin,TX,78155,,,2024-03-19,1000.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8137,,,CCM,Judith Zaffirini Campaign,,,,,,P.O. Box 12068,,Austin,TX,78711,,,2024-03-19,1000.00,,Non-federal contribution; TX Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8148,,,CCM,Justin Holland Campaign,,,,,,3201 Ridge Road,"Suite A, Box 79",Rockwall,TX,75032,,,2024-03-19,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8131,,,PTY,Kane County Democratic Central Committee,,,,,,473 Dunham Road,Suite 102,Charles,IL,60174,,,2024-03-05,150.00,,Non-federal contribution; IL,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8141,,,CCM,Lynn Stucky Campaign,,,,,,5885 Canyon Road,,Sanger,TX,76266,,,2024-03-19,1000.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8130,,,CCM,People for Brandon Scott,,,,,,1215 E. Fort Avenue,Suite 106,Baltimore,MD,21230,,,2024-03-18,1000.00,,Non-federal contribution; Baltimore Mayor,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8143,,,CCM,Phil King Campaign,,,,,,P.O. Box 1913,,Weatherford,TX,76086,,,2024-03-19,500.00,,Non-federal contribution; TX Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8140,,,CCM,Shawn Thierry Campaign,,,,,,5100 Westheimer,#200,Houston,TX,77056,,,2024-03-19,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8149,,,CCM,Sheryl Cole Campaign,,,,,,P.O. Box 41,,Austin,TX,78767,,,2024-03-19,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8151,,,CCM,Stephanie Klick Campaign,,,,,,P.O. Box 7592,,Fort Worth,TX,76111,,,2024-03-27,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8144,,,CCM,Tan Parker Campaign,,,,,,800 Parker Square,Suite 245,Flower Mound,TX,75028,,,2024-03-19,500.00,,Non-federal contribution; TX Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.8138,,,CCM,Yvonne Davis Campaign,,,,,,5787 South Hampton Road,Suite 447,Dallas,TX,75232,,,2024-03-19,500.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
