form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00160259,27423499,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-07-03,52.00,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27423500,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-07-10,57.96,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27428407,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-07-17,29.21,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27441385,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-07-31,13.27,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27441386,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-07-24,5.08,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27466334,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-08-07,2.42,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27472074,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-08-14,133.72,0.00,Pay Pal fees,001,,,,,,,,,,,,,,,,,,,Pay Pal fees
SB21b,C00160259,27475781,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-08-21,22.67,0.00,,001,,,,,,,,,,,,,,,,,,,
SB21b,C00160259,27486765,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-08-28,12.78,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27490471,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-09-04,14.47,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27500793,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-09-11,63.32,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27505819,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-09-18,27.49,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
SB21b,C00160259,27524619,,,ORG,PayPal,,,,,,2211 N. First Street,,San Jose,CA,951312021,,,2024-09-25,30.40,0.00,PayPal fees,001,,,,,,,,,,,,,,,,,,,PayPal fees
