form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00251876,88370302,,,COM,Sam Harless Campaign,,,,,,15814 Champion Forest Dr,PMB #312,Spring,TX,77379,,,2024-02-15,1000.00,0.00,Nonfederal Contribution,011,,,,Harless,Sam,,TX Rep.,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370303,,,COM,Friends of Tom Oliverson,,,,,,1 E Greenway Plz,Ste. 225,Houston,TX,77046,,,2024-02-15,2000.00,0.00,Nonfederal Contribution,011,,,,Oliverson,Tom,,TX Rep.,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370304,,,COM,Dade Phelan Campaign,,,,,,Post Office Box 5990,,Austin,TX,78763,,,2024-02-15,3000.00,0.00,Nonfederal Contribution,011,,,,Phelan,Dade,,TX Rep.,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370355,,,COM,Charles Perry Campaign,,,,,,P.O.Box 94806,,Lubbock,TX,79493,,,2024-02-15,1000.00,0.00,Nonfederal Contribution,011,,,,Perry,Charles,,TX Sen.,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370356,,,COM,Caroline Harris for State Representative,,,,,,P.O. Box 700,,Round Rock,TX,78680,,,2024-02-15,1000.00,0.00,Nonfederal Contribution,011,,,,Harris,Caroline,,TX Rep.,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370357,,,COM,Ann Johnson Campaign,,,,,,P.O. Box 56386,,Houston,TX,77256,,,2024-02-15,1000.00,0.00,Nonfederal Contribution,011,,,,Johnson,Ann,,TX Rep.,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370358,,,COM,Texans for Joan Huffman,,,,,,3733-1 Westheimer Road,Suite 40,Houston,TX,77027,,,2024-02-15,1000.00,0.00,Nonfederal Contribution,011,,,,Huffman,Joan,,TX Sen.,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370359,,,COM,Lois W. Kolkhorst Campaign,,,,,,PO Box 2546,,Brenham,TX,77834,,,2024-02-15,1000.00,0.00,Nonfederal Contribution,011,,,,Kolkhorst,Lois,,TX Rep.,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370360,,,COM,Toni Rose Campaign,,,,,,P.O. Box 41867,,Dallas,TX,75241,,,2024-02-15,1000.00,0.00,Nonfederal Contribution,011,,,,Rose,Toni,,TX Rep.,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370361,,,COM,Nesbitt Majority Fund,,,,,,PO Box 419,,Paw Paw,MI,49079,,,2024-02-15,500.00,0.00,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,Nonfederal Contribution
SB29,C00251876,88370363,,,COM,Matt Hall for State Representative,,,,,,5455 Gull Rd,STE D #147,Kalamazoo,MI,49048,,,2024-02-15,500.00,0.00,Nonfederal Contribution,011,,,,Hall,Matt,,MI Rep.,,,,,,,,,,,,Nonfederal Contribution
