form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012880,89271262,,,CCM,Brian Jack For Congress,,,,,,225 Market Place Connector,Num 1055,Peachtree City,GA,30269,G2024,,2024-10-23,2500.00,0.00,,011,C00872473,Brian Jack For Congress,H4GA03126,Jack,Brian,,Mr.,,H,GA,03,,,,,,,,
SB23,C00012880,89271263,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,G2024,,2024-10-23,2500.00,0.00,,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,,,H,CA,31,,,,,,,,
SB23,C00012880,89271264,,,CCM,Herb Conaway For Congress,,,,,,P.O. Box 493,,Willingboro,NJ,08046,G2024,,2024-10-23,1000.00,0.00,,011,C00859496,Herb Conaway For Congress,H4NJ03080,Conaway,Herb,,Rep.,,H,NJ,03,,,,,,,,
SB23,C00012880,89271265,,,CCM,Hern For Congress,,,,,,9521-B Riverside Pkwy,#350,Tulsa,OK,74137,G2024,,2024-10-23,1000.00,0.00,,011,C00636092,Hern For Congress,H8OK01157,Hern,Kevin,,Rep.,,H,OK,01,,,,,,,,
SB23,C00012880,89363498,,,PAC,ARK PAC,,,,,,P.O. Box 1672,,Alexandria,VA,22313,,,2024-11-19,1000.00,0.00,,011,C00413948,,,,,,,,,,,,,,,,,,
SB23,C00012880,89363501,,,PAC,Tennessee Tough PAC,,,,,,PO Box 7208,,Kingsport,TN,37664,,,2024-11-19,2500.00,0.00,,011,C00765578,,,,,,,,,,,,,,,,,,
SB23,C00012880,89363502,,,PAC,Buddy PAC,,,,,,824 S. Milledge Avenue,Suite 101,Athens,GA,30605,,,2024-11-19,2500.00,0.00,,011,C00597062,,,,,,,,,,,,,,,,,,
SB23,C00012880,89363503,,,CCM,Bill Cassidy For US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,708980505,P2026,,2024-11-19,1000.00,0.00,,011,C00543983,Bill Cassidy For US Senate,S4LA00107,Cassidy,Bill,,Sen.,Dr.,S,LA,,,,,,,,,
SB23,C00012880,89363505,,,CCM,Kelly For Congress,,,,,,Post Office Box 7092,,Tupelo,MS,38802,P2026,,2024-11-19,1000.00,0.00,,011,C00573980,Kelly For Congress,H6MS01131,Kelly,Trent,,Rep.,,H,MS,01,,,,,,,,
SB23,C00012880,89363506,,,CCM,Rounds For Senate,,,,,,PO Box 250,,Pierre,SD,57501,P2026,,2024-11-19,1500.00,0.00,,011,C00532465,Rounds For Senate,S4SD00049,Rounds,Mike,,,,S,SD,,,,,,,,,
