form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00033969,B876466,,,CCM,Bill Cassidy for US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,70898,G2026,,2024-06-24,1000.00,,Contribution,011,C00543983,,S4LA00107,Cassidy,William (Bill),,,,S,LA, ,,,,,,,,
SB23,C00033969,B876610,,,PAC,Blue Hen Federal Pac,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,O2024,Not Applicable,2024-06-24,2500.00,,Contribution,011,C00493700,,,,,,,,,, ,,,,,,,,
SB23,C00033969,B876465,,,PAC,Building Up Democracy's Dream,,,,,,PO Box 97275,,Raleigh,NC,27624,O2024,Not Applicable,2024-06-24,1500.00,,Contribution,011,C00834507,,,,,,,,,, ,,,,,,,,
SB23,C00033969,B876468,,,CCM,DelBene for Congress,,,,,,PO Box 477,,Kirkland,WA,98083,P2024,,2024-06-24,1000.00,,Contribution,011,C00459099,,H0WA08046,DelBene,Suzan,K,,,H,WA,01,,,,,,,,
SB23,C00033969,B876462,,,CCM,Diana for Congress,,,,,,PO Box 7208,,Kingsport,TN,37664,G2024,,2024-06-24,500.00,,Contribution,011,C00741090,,H0TN01118,Harshbarger,Diana,,,,H,TN,01,,,,,,,,
SB23,C00033969,B876469,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-06-24,2500.00,,Contribution,011,C00795211,,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00033969,B876471,,,CCM,Dr. Raul Ruiz for Congress,,,,,,Po Box 1566,,Indio,CA,92202,G2024,,2024-06-24,1000.00,,Contribution,011,C00502575,,H2CA36439,Ruiz,Raul,,,MD,H,CA,25,,,,,,,,
SB23,C00033969,B876472,,,CCM,Friends of David Schweikert,,,,,, 8175 East Evans Road #13176,,Scottsdale,AZ,85267,G2024,,2024-06-24,2000.00,,Contribution,011,C00540617,,H4AZ06045,Schweikert,David,,,,H,AZ,01,,,,,,,,
SB23,C00033969,B876464,,,CCM,Friends of Neal Dunn,,,,,,PO Box 10037,,Tallahassee,FL,32320,P2024,,2024-06-24,2000.00,,Contribution,011,C00582304,,H6FL02208,Dunn,Neal,,,,H,FL,02,,,,,,,,
SB23,C00033969,B876461,,,CCM,John James for Congress,,,,,,P.O. BOX 628,,SAINT CLAIR SHORES,MI,48080,G2024,,2024-06-24,500.00,,Contribution,011,C00803502,,H2MI10150,James,John,,,,H,MI,10,,,,,,,,
SB23,C00033969,B876470,,,PAC,Luchadora PAC,,,,,,1840 South Gaffey Street #421,,San Pedro,CA,90731,O2024,Not Applicable,2024-06-24,1000.00,,Contribution,011,C00659771,,,,,,,,,, ,,,,,,,,
SB23,C00033969,B876460,,,CCM,Mike Kelly for Congress,,,,,,PO Box 476,,Lyndora,PA,16045,G2024,,2024-06-24,1000.00,,Contribution,011,C00474189,,H0PA03271,Kelly,George J. (Mike),,,,H,PA,16,,,,,,,,
SB23,C00033969,B876463,,,CCM,Morgan Griffith for Congress,,,,,,PO Box 361,,Christiansburg,VA,24068,G2024,,2024-06-24,1000.00,,Contribution,011,C00477240,,H0VA09055,Griffith,H. Morgan,,,,H,VA,09,,,,,,,,
SB23,C00033969,B876467,,,PAC,Treasure State PAC,,,,,,946 Bandmann Trail,,Missoula,MT,59802,O2024,Not Applicable,2024-06-24,2500.00,,Contribution,011,C00433680,,,,,,,,,, ,,,,,,,,
