form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00412445,SB23.4261,,,CCM,CINDY HYDE-SMITH FOR US SENATE,,,,,,PO BOX 2930,,JACKSON,MS,39207,P2026,,2023-09-13,2500.00,,Contribution,011,C00675348,CINDY HYDE-SMITH FOR US SENATE,,,,,,,S,MS,00,,,,,,,,
SB23,C00412445,SB23.4270,,,CCM,COMMITTEE TO ELECT MIKE EZELL,,,,,,P.O. BOX 1842,,GULFPORT,MS,39502,P2024,,2023-12-05,1000.00,,,011,C00776393,COMMITTEE TO ELECT MIKE EZELL,,,,,,,H,MS,04,,,,,,,,
SB23,C00412445,SB23.4268,,,CCM,DALE STRONG FOR CONGRESS,,,,,,P.O. BOX 18502,,HUNTSVILLE,AL,35804,P2024,,2023-12-05,1000.00,,,011,C00774281,DALE STRONG FOR CONGRESS,,,,,,,H,AL,05,,,,,,,,
SB23,C00412445,SB23.4254,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,P2024,,2023-09-13,1000.00,,Contribution,011,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,,H,NC,03,,,,,,,,
SB23,C00412445,SB23.4263,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,P2024,,2023-11-15,1000.00,,Contribution,011,C00766428,JULIA LETLOW FOR CONGRESS,,,,,,,H,LA,05,,,,,,,,
SB23,C00412445,SB23.4257,,,CCM,KELLY FOR CONGRESS,,,,,,3247 W 111TH ST,,CHICAGO,IL,60655,P2024,,2023-09-13,1000.00,,Contribution,011,C00417998,KELLY FOR CONGRESS,,,,,,,H,IL,03,,,,,,,,
SB23,C00412445,SB23.4272,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,P2024,,2023-09-13,1000.00,,Contribution,011,C00460659,MANN FOR CONGRESS,,,,,,,H,KS,01,,,,,,,,
SB23,C00412445,SB23.4266,,,CCM,ROBERT ADERHOLT FOR CONGRESS,,,,,,P. O. BOX 1158,,HALEYVILLE,AL,35565,P2024,,2023-12-05,1000.00,,,011,C00313247,ROBERT ADERHOLT FOR CONGRESS,,,,,,,H,AL,04,,,,,,,,
SB23,C00412445,SB23.4250,,,CCM,"TUBERVILLE FOR SENATE, INC.",,,,,,PO BOX 590012,,BIRMINGHAM,AL,35259,P2026,,2023-08-17,500.00,,Contribution,011,C00701672,,,,,,,,S,AL,00,,,,,,,,
SB23,C00412445,SB23.4252,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,P2024,,2023-09-13,1000.00,,Contribution,011,C00548180,,,,,,,,H,AR,04,,,,,,,,
