form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00096156,B884209,,,CCM,David Alvarez for Assembly 2024,,,,,,1017 L Street #903,,Sacramento,CA,95814,G2024,,2024-09-17,2000.00,,G-2024 State House 80 CA,011,,,,Alvarez,David,,,,H,CA,80,,,,,,,,
SB29,C00096156,B884203,,,CCM,Angelique Ashby for Senate 2026,,,,,,1017 L Street #794,,Sacramento,CA,95814,P2026,,2024-09-17,5500.00,,P-2026 State Senate 08 CA,011,,,,Ashby,Angelique,,,,S,CA,08,,,,,,,,
SB29,C00096156,B884207,,,CCM,Dr. Jasmeet Bains for Assembly 2024,,,,,,1100 O St Suite 200,,Sacramento,CA,95814,G2024,,2024-09-17,1500.00,,G-2024 State House 35 CA,011,,,,Bains,Jasmeet,,,,H,CA,35,,,,,,,,
SB29,C00096156,B884204,,,CCM,Rebecca Bauer-Kahan for Assembly 2024,,,,,,1414 K Street Suite 250,,Sacramento,CA,95814,G2024,,2024-09-17,1500.00,,G-2024 State House 16 CA,011,,,,Bauer-Kahan,Rebecca,,,,H,CA,16,,,,,,,,
SB29,C00096156,B884208,,,CCM,Lisa Calderon for Assembly 2024,,,,,,1017 L Street #360,,Sacramento,CA,95814,G2024,,2024-09-17,1500.00,,G-2024 State House 56 CA,011,,,,Calderon,Lisa,,,,H,CA,56,,,,,,,,
SB29,C00096156,B884201,,,CCM,Juan Carrillo for Assembly 2024,,,,,,1017 L Street #903,,Sacramento,CA,95814,G2024,,2024-09-17,1500.00,,G-2024 State House 39 CA,011,,,,Carrillo,Juan,,,,H,CA,39,,,,,,,,
SB29,C00096156,B884200,,,CCM,Sabrina Cervantes for Senate 2024,,,,,,1100 O Street Suite 200,,Sacramento,CA,95814,G2024,,2024-09-17,1500.00,,G-2024 State Senate 60 CA,011,,,,Cervantes,Sabrina,,,,S,CA,60,,,,,,,,
SB29,C00096156,B884198,,,CCM,Phillip Chen for Assembly 2024,,,,,,921 11th Street Suite 701,,Sacramento,CA,95814,G2024,,2024-09-17,1500.00,,G-2024 State House 59 CA,011,,,,Chen,Phillip,,,,H,CA,59,,,,,,,,
SB29,C00096156,B884199,,,CCM,Heath Flora for Assembly 2024,,,,,,4202 H Street,,Sacramento,CA,95819,G2024,,2024-09-17,1500.00,,G-2024 State House 09 CA,011,,,,Flora,Heath,,,,H,CA,09,,,,,,,,
SB29,C00096156,B884193,,,CCM,Gallagher for Assembly 2024,,,,,,4202 H Street,,Sacramento,CA,95819,G2024,,2024-09-17,2500.00,,G-2024 State House 03 CA,011,,,,Gallagher,James,,,,H,CA,03,,,,,,,,
SB29,C00096156,B884211,,,CCM,Gipson for Assembly 2024,,,,,,921 11th Street Suite 904,,Sacramento,CA,95814,G2024,,2024-09-17,1500.00,,G-2024 State House 65 CA,011,,,,Gipson,Mike,A,,,H,CA,65,,,,,,,,
SB29,C00096156,B884213,,,CCM,Tim Grayson for Senate 2024,,,,,,1017 L Street #903,,Sacramento,CA,95814,G2024,,2024-09-17,2500.00,,G-2024 State Senate 09 CA,011,,,,Grayson,Tim,,,,S,CA,09,,,,,,,,
