form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00466094,500174572,,,PAC,150PAC.org,,,,,,PO Box 15727,,Chevy Chase,MD,208255727,,,2024-03-15,1000.00,0.00,2024 Contribution,,C00614552,150PAC.org,,,,,,,,,,,,,,,,,
SB23,C00466094,500174568,,,CCM,Becca Balint for Vermont,,,,,,PO Box 291,,Burlington,VT,054020291,P2024,,2024-03-15,1500.00,0.00,Contribution,,C00797175,,,Balint,Rebecca,,,,H,VT,00,,,,,,,,
SB23,C00466094,500177253,,,CCM,Becca Balint for Vermont,,,,,,PO Box 291,,Burlington,VT,054020291,P2024,,2024-03-27,1000.00,0.00,Contribution,,C00797175,,,Balint,Rebecca,,,,H,VT,00,,,,,,,,
SB23,C00466094,500174559,,,PAC,CHC BOLD PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-03-15,2500.00,0.00,2024 Contribution,,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00466094,500174565,,,PAC,Congressional Black Caucus PAC,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,,,2024-03-15,2500.00,0.00,2024 Contribution,,C00147512,Congressional Black Caucus PAC,,,,,,,,,,,,,,,,,
SB23,C00466094,500177261,,,CCM,Dr. John Joyce for Congress,,,,,,1002 Logan Blvd,Ste # 114,Altoona,PA,166024067,P2024,,2024-03-27,1000.00,0.00,Contribution,,C00674259,,,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00466094,500177255,,,CCM,Emmer for Congress,,,,,,PO Box 279,,Elk River,MN,553300279,P2024,,2024-03-27,1000.00,0.00,Contribution,,C00545749,,,Emmer,Thomas,Earl,,Jr.,H,MN,06,,,,,,,,
SB23,C00466094,500174567,,,CCM,Feenstra for Congress,,,,,,641 2nd St,,Hull,IA,512397323,P2024,,2024-03-15,1000.00,0.00,Contribution,,C00693663,,,Feenstra,Randall,,,,H,IA,04,,,,,,,,
SB23,C00466094,500177220,,,CCM,Feenstra for Congress,,,,,,641 2nd St,,Hull,IA,512397323,P2024,,2024-03-27,500.00,0.00,Contribution,,C00693663,,,Feenstra,Randall,,,,H,IA,04,,,,,,,,
SB23,C00466094,500177221,,,CCM,Feenstra for Congress,,,,,,641 2nd St,,Hull,IA,512397323,P2024,,2024-03-27,500.00,0.00,Contribution,,C00693663,,,Feenstra,Randall,,,,H,IA,04,,,,,,,,
SB23,C00466094,500174564,,,CCM,Friends of Glenn Thompson,,,,,,400 N Michael St,,Saint Marys,PA,158571152,P2024,,2024-03-15,1500.00,0.00,Contribution,,C00444620,,,Thompson,Glenn,,,,H,PA,15,,,,,,,,
SB23,C00466094,500177258,,,CCM,Fry for Congress,,,,,,PO Box 14641,,Myrtle Beach,SC,295874641,P2024,,2024-03-27,1000.00,0.00,Contribution,,C00786657,,,Fry,Russell,,,,H,SC,07,,,,,,,,
SB23,C00466094,500174570,,,PAC,HMP,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-03-15,2500.00,0.00,Contribution,,C00495028,HMP,,,,,,,,,,,,,,,,,
SB23,C00466094,500177219,,,PAC,John James for Michigan,,,,,,PO Box 628,,Saint Clair Shores,MI,480800628,,,2024-03-27,500.00,0.00,Contribution,,C00806612,John James for Michigan,,,,,,,,,,,,,,,,,
SB23,C00466094,500177257,,,CCM,Katherine Clarke for Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2024-03-27,1000.00,0.00,Contribution,,C00541888,,,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00466094,500177256,,,CCM,Marsha For Senate,,,,,,PO Box 3750,,Brentwood,TN,370243750,P2024,,2024-03-27,1500.00,0.00,Contribution,,C00376939,,,Blackburn,Marsha,,Mrs.,,S,TN,,,,,,,,,
SB23,C00466094,500177260,,,CCM,Matsui for Congress,,,,,,PO Box 1738,,Sacramento,CA,958121738,G2024,,2024-03-27,1000.00,0.00,Contribution,,C00409219,,,Matsui,Doris,,,,H,CA,07,,,,,,,,
