form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00776062,SB21B.15108,,,ORG,Amalagamated Bank,,,,,,275 7th Ave.,,New York,NY,10001,P2024,,2024-04-26,305.67,,Banking fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15109,,,ORG,Amalagamated Bank,,,,,,275 7th Ave.,,New York,NY,10001,P2024,,2024-05-24,305.67,,Banking fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15119,,,ORG,GOOGLE DOMAINS,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,P2024,,2024-04-09,12.00,,Domain fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15228,,,ORG,GOOGLE DOMAINS,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2024-05-10,2.12,,Software and subscriptions,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15229,,,ORG,GOOGLE DOMAINS,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,,,2024-05-13,2.00,,Court records,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15120,,,ORG,Ingles Gas,,,,,,3336 Boylston Hwy,,Mills River,NC,28759,P2024,,2024-04-08,41.89,,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15121,,,ORG,Ingles Gas,,,,,,3336 Boylston Hwy,,Mills River,NC,28759,P2024,,2024-04-12,41.99,,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15246,,,ORG,INGLES GAS EXP #33,,,,,,2913 US Highway 70 W,,Asheville,NC,28711,,,2024-06-23,36.24,,GAS,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15135,,,ORG,"Roku, Inc.",,,,,,1173 Coleman Ave,,San Jose,CA,94043,P2024,,2024-05-28,12.80,,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15146,,,ORG,"Roku, Inc.",,,,,,1173 Coleman Ave,,San Jose,CA,94043,P2024,,2024-05-28,12.80,,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15136,,,ORG,"Roku, Inc.",,,,,,1173 Coleman Ave,,San Jose,CA,94043,P2024,,2024-06-07,12.80,,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15137,,,ORG,"Roku, Inc.",,,,,,1173 Coleman Ave,,San Jose,CA,94043,P2024,,2024-06-07,12.80,,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15147,,,ORG,"Roku, Inc.",,,,,,1173 Coleman Ave,,San Jose,CA,94043,P2024,,2024-06-07,12.80,,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00776062,SB21B.15138,,,ORG,"Roku, Inc.",,,,,,1173 Coleman Ave,,San Jose,CA,94043,P2024,,2024-06-19,19.25,,Software,,,,,,,,,,,,,,,,,,,,
