form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00010363,SB29.11858,,,ORG,Bank of America,,,,,,8990 Burke Lake Rd,,Burke,VA,22015,,,2023-07-03,29.95,,Non-Cont Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11859,,,ORG,Bank of America,,,,,,8990 Burke Lake Rd,,Burke,VA,22015,,,2023-08-01,29.95,,Non-Cont Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11893,,,ORG,Bank of America,,,,,,8990 Burke Lake Rd,,Burke,VA,22015,,,2023-12-01,29.95,,Non-Cont Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11852,,,COM,Diggs for Senate,,,,,,PO Box 1,,Yorktown,VA,23690,G2023,,2023-08-21,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11877,,,COM,Diggs for Senate,,,,,,PO Box 1,,Yorktown,VA,23690,G2023,,2023-10-06,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11887,,,COM,Diggs for Senate,,,,,,PO Box 1,,Yorktown,VA,23690,G2023,,2023-10-20,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11851,,,COM,Friends of Emily Brewer,,,,,,PO Box 5,,Smithfield,VA,23431,G2023,,2023-08-21,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11876,,,COM,Friends of Emily Brewer,,,,,,PO Box 5,,Smithfield,VA,23431,G2023,,2023-10-06,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11888,,,COM,Friends of Emily Brewer,,,,,,PO Box 5,,Smithfield,VA,23431,G2023,,2023-10-20,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11855,,,COM,Kevin Adams for Senate,,,,,,PO Box 62072,,Virginia Beach,VA,23466,G2023,,2023-08-21,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11879,,,COM,Kevin Adams for Senate,,,,,,PO Box 62072,,Virginia Beach,VA,23466,G2023,,2023-10-06,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11885,,,COM,Kevin Adams for Senate,,,,,,PO Box 62072,,Virginia Beach,VA,23466,G2023,,2023-10-20,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11853,,,COM,Segura for Virginia,,,,,,228 S Washington St.,Ste 115,Alexandria,VA,22314,G2023,,2023-08-21,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11878,,,COM,Segura for Virginia,,,,,,228 S Washington St.,Ste 115,Alexandria,VA,22314,G2023,,2023-10-06,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11886,,,COM,Segura for Virginia,,,,,,228 S Washington St.,Ste 115,Alexandria,VA,22314,G2023,,2023-10-20,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11856,,,COM,Woolf for Senate,,,,,,PO Box 775,,Gainesville,VA,20156,G2023,,2023-08-21,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11880,,,COM,Woolf for Senate,,,,,,PO Box 775,,Gainesville,VA,20156,G2023,,2023-10-06,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00010363,SB29.11884,,,COM,Woolf for Senate,,,,,,PO Box 775,,Gainesville,VA,20156,G2023,,2023-10-20,10000.00,,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
