form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00360354,BD9D47D275D3302C047,,,CCM,Andrea Salinas For Oregon,,,,,,PO Box 230985,,Tigard,OR,97281,G2024,,2024-10-28,1000.00,,2024 General,011,C00793703,,H2OR06066,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB23,C00360354,B07A2967A1AB214589B,,,PAC,BACKPAC,,,,,,2503D N Harrison St,# 310,Arlington,VA,22207,O2024,Contribution,2024-10-28,5000.00,,2024 Contribution,011,C00566562,BACKPAC,,,,,,,,,,,,,,,,,
SB23,C00360354,3EAC874217110D0B4C5,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,G2024,,2024-11-01,2500.00,,2024 General,011,C00445452,,H8VA11062,Connolly,Gerald,E.,,,H,VA,11,,,,,,,,
SB23,C00360354,9F902C91269819F01D6,,,CCM,Don Davis For Nc,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-10-28,1000.00,,2024 General,011,C00795211,,H2NC02287,Davis,Donald,Gene,,,H,NC,01,,,,,,,,
SB23,C00360354,C5BCEA96474702C0B17,,,PAC,Free State PAC,,,,,,PO Box 541,,Belleville,KS,669350541,O2024,Contribution,2024-10-28,2000.00,,2024 Contribution,011,C00455717,Free State PAC,,,,,,,,,,,,,,,,,
SB23,C00360354,5B43747E7F1B1925160,,,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,33065,G2024,,2024-10-28,1000.00,,2024 General,011,C00807628,,H2FL22171,Moskowitz,Jared,Evan,,,H,FL,23,,,,,,,,
SB23,C00360354,DE71A322785A2A0B403,,,PAC,"Jobs, Education, & Families First  Jeff PAC",,,,,,PO Box 65322,,Washington,DC,20035,O2024,Contribution,2024-10-28,2500.00,,2024 Contribution,011,C00617803,"Jobs, Education, & Families First  Jeff PAC",,,,,,,,,,,,,,,,,
SB23,C00360354,92A531DC682E032E6DF,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,G2024,,2024-10-28,2000.00,,2024 General,011,C00541888,,H4MA05084,Clark,Katherine,M.,,,H,MA,05,,,,,,,,
SB23,C00360354,670EE351A85FC3B8496,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,46308,G2024,,2024-10-28,1000.00,,2024 General,011,C00727529,,H0IN01150,Mrvan,Frank,J.,,Jr.,H,IN,01,,,,,,,,
SB23,C00360354,98B96BAAC1874B3335E,,,CCM,Pete Stauber For Congress,,,,,,23 W Central Entrance,,Duluth,MN,55811,G2024,,2024-10-28,2000.00,,2024 General,011,C00650697,,H8MN08043,Stauber,Pete,,,,H,MN,08,,,,,,,,
SB23,C00360354,34A62BF36776D81EC8C,,,CCM,Scott Fitzgerald For Congress,,,,,,PO Box 484,,Oconomowoc,WI,530660484,G2024,,2024-10-28,2000.00,,2024 General,011,C00720011,,H0WI05113,Fitzgerald,Scott,L.,,,H,WI,05,,,,,,,,
SB23,C00360354,E9847EFFB337F8A464F,,,CCM,"Sheila Cherfilus McCormick For Congress, Inc",,,,,,499 S Capitol St SW,Ste 420,Washington,DC,20003,G2024,,2024-10-28,2000.00,,2024 General,011,C00677492,,H8FL20032,Cherfilus-McCormick,Sheila,,,,H,FL,20,,,,,,,,
SB23,C00360354,3002175309E313760C3,,,CCM,Sydney Kamlager-Dove For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,G2024,,2024-10-28,2000.00,,2024 General,011,C00795823,,H2CA37304,Kamlager-Dove,Sydney,K.,,,H,CA,37,,,,,,,,
