form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00023028,11811820,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-10,124.53,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11811828,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-11,73.84,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11811833,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-16,39.62,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11811834,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-16,27.20,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11811846,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-17,80.48,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11811851,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-18,21.35,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11811853,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-19,10.88,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11811858,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-22,48.32,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11811860,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-22,18.42,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813028,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-30,38.74,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813030,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-29,25.39,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813032,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-29,5.12,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813034,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-26,3.63,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813036,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-25,14.19,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813037,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-24,22.66,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813038,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-01-23,53.64,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813299,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-02-01,12.69,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813300,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-02-02,11.78,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813306,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-02-05,47.43,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
SB21b,C00023028,11813315,,,ORG,Regions Bank,,,,,,1415 Union Avenue,,Memphis,TN,38104,,,2024-02-05,19.04,0.00,GiveSmart Merchant Service Fee,001,,,,,,,,,,,,,,,,,,,GiveSmart Merchant Service Fee
