form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00754051,B890216,,,ORG,Local 24 UNITE HERE,,,,,,300 River Place Drive Suite 2700,,Detroit,MI,48207,G2024,,2024-10-22,39340.53,2024-10-22,272026.26,Canvasser salaries and benefits for 10/22 - 11/5,001,C00754051,S,S6OH00163,Brown,Sherrod,,,,S, ,OH,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B893022,,,ORG,Qwestcom Graphics Inc.,,,,,,5572 Brecksville Rd.,,Independence,OH,44131,G2024,,2024-11-04,2105.61,2024-11-15,272026.26,Printing for literature distributed 11/4 and 11/5,006,C00754051,S,S6OH00163,Brown,Sherrod,,,,S, ,OH,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890331,,,ORG,Local 75 Toronto Ontario,,,,,,200 Consumers Road Suite 406,,Toronto,ON,,G2024,,2024-10-22,1077.30,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890335,,,ORG,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-10-22,973.36,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890339,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-22,24172.50,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890295,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-22,18536.20,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890315,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-22,16228.83,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890319,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-22,4565.33,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890323,,,ORG,UNITE HERE Local 100,,,,,,275 7th Ave 16th Floor,,New York,NY,10001,G2024,,2024-10-22,935.34,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890327,,,ORG,New England Joint Board UNITE HERE,,,,,,33 Harrison Avenue 8th Floor,,Boston,MA,02111,G2024,,2024-10-22,205.60,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890299,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-10-22,6601.43,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890303,,,ORG,UNITE HERE Local 26,,,,,,101 Station's Landing 4th Floor Ea,,Medford,MA,02155,G2024,,2024-10-22,2826.25,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890307,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-22,1563.14,2024-10-22,525498.44,Canvasser salaries and benefits 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890311,,,ORG,UNITE HERE Local 35,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-22,398.66,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890344,,,ORG,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-22,29140.00,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890349,,,ORG,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-22,5075.70,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890352,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-22,4708.60,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890355,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-22,833.96,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890358,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-22,1135.17,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890361,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-22,4755.10,2024-10-22,525498.44,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890625,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-25,1487.50,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890629,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-25,2087.18,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890633,,,ORG,UNITE HERE Local 35,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-25,441.54,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890637,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-25,5379.24,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890641,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-25,1755.03,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890646,,,ORG,New England Joint Board UNITE HERE,,,,,,33 Harrison Avenue 8th Floor,,Boston,MA,02111,G2024,,2024-10-25,4984.70,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890650,,,ORG,Local 75 Toronto Ontario,,,,,,200 Consumers Road Suite 406,,Toronto,ON,,G2024,,2024-10-25,252.01,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890654,,,ORG,UNITE HERE Local 74,,,,,,12105 Bridgeton Square Drive Suite,,Bridgeton,MO,63044,G2024,,2024-10-25,110.00,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890658,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-25,2633.23,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890662,,,ORG,UNITE HERE Local 274,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-10-25,1391.70,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890667,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-10-25,3135.48,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890672,,,ORG,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-25,3156.25,2024-10-24,525498.44,Canvasser salaries and benefits for 10/25 - 11/5 in Philly,001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890850,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-27,3430.00,2024-10-28,525498.44,Phone bank and texting campaign 10/27 - 11/15,003,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891376,,,ORG,Northern Liberty Press,,,,,,1223 North Mascher Street,,Philadelphia,PA,19122,G2024,,2024-11-01,3076.69,2024-10-31,525498.44,Printed voter literature for distribution starting 11/1/2024,006,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891520,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-11-02,1145.00,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891521,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-11-02,1490.39,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891522,,,ORG,UNITE HERE Local 35,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-11-02,152.20,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891523,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-11-02,4171.72,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891524,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-11-02,1035.86,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891525,,,ORG,UNITE HERE Local 634,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-11-02,233.38,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891526,,,ORG,Local 878 UNITE HERE,,,,,,530 E. 4th Avenue,,Anchorage,AK,99501,G2024,,2024-11-02,93.08,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891527,,,ORG,UNITE HERE Local 7,,,,,,1800 North Charles Street Suite 90,,Baltimore,MD,21201,G2024,,2024-11-02,694.03,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891528,,,ORG,UNITE HERE Local 274,,,,,,1415 N. Broad Street Suite 219,,Philadelphia,PA,19122,G2024,,2024-11-02,177.06,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891529,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-11-02,255.41,2024-11-01,525498.44,Canvasser salaries and benefits for 11/2 - 11/5 (Philly),001,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891689,,,ORG,Northern Liberty Press,,,,,,1223 North Mascher Street,,Philadelphia,PA,19122,G2024,,2024-11-04,1221.48,2024-11-05,525498.44,Printed voter literature for distribution starting 11/4/2024,006,C00754051,S,S6PA00217,Casey,Bob,,,,S, ,PA,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B889461,,,ORG,Hotel and Gaming Trades Council AFL-CIO,,,,,,707 Eight Avenue,,New York,NY,10036,G2024,,2024-10-17,175500.00,2024-10-17,372241.23,Canvasser salaries and benefits for 10/17/24 - 11/5/24,001,C00754051,S,H4NY04158,Gillen,Laura,,,,H,04,NY,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B889462,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2004-10-17,15840.07,2024-10-17,372241.23,Canvasser salaries and benefits for 10/17/24 - 11/5/24,001,C00754051,S,H4NY04158,Gillen,Laura,,,,H,04,NY,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B889663,,,ORG,Red Horse Strategies,,,,,,55 Washington Street Suite 702,,Brooklyn,NY,11201,G2024,,2004-10-17,29496.88,2024-10-17,372241.23,Doorhangers for distribution starting 10/17/24,006,C00754051,S,H4NY04158,Gillen,Laura,,,,H,04,NY,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B889893,,,ORG,Hotel and Gaming Trades Council AFL-CIO,,,,,,707 Eight Avenue,,New York,NY,10036,G2024,,2024-10-21,131093.65,2024-10-21,372241.23,Canvasser salaries and benefits for 10/21/24 - 11/5/24,001,C00754051,S,H4NY04158,Gillen,Laura,,,,H,04,NY,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891374,,,ORG,Red Horse Strategies,,,,,,55 Washington Street Suite 702,,Brooklyn,NY,11201,G2024,,2024-10-31,10560.88,2024-10-31,372241.23,Palm cards for distribution starting 10/31/24,006,C00754051,S,H4NY04158,Gillen,Laura,,,,H,04,NY,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B891513,,,ORG,Hotel and Gaming Trades Council AFL-CIO,,,,,,707 Eight Avenue,,New York,NY,10036,G2024,,2024-11-01,9749.75,2024-11-01,372241.23,Canvasser salaries and benefits for 11/1 - 11/5,001,C00754051,S,H4NY04158,Gillen,Laura,,,,H,04,NY,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B889549,,,ORG,Strassheim Digital Imaging LLC,,,,,,319 E. Berkley Ave.,,Clifton Heights,PA,19018,G2024,,2024-10-18,1892.16,2024-10-18,4856960.00,Printing for flyers for distribution starting 10/18/24,006,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B889629,,,ORG,Barefoot Press,,,,,,731 Pershing Road,,Raleigh,NC,27608,G2024,,2024-10-18,2766.84,2024-10-18,4856960.00,Printing for door hangers distribution starting 10/18/2024,006,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890259,,,ORG,Scale to Win (via Bank of Labor Credit Card),,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-21,4408.00,2024-10-21,4856960.00,Phone bank for GOTV for Harris,003,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890263,,,ORG,DSPolitical,,,,,,1133 15th St NW Suite 800,,Washington,DC,20005,G2024,,2024-10-21,58242.85,2024-10-21,4856960.00,Social Media GOTV for Harris,004,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890265,,,ORG,Google Ads (via Bank of Labor Credit Card),,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,G2024,,2024-10-21,5500.00,2024-10-22,4856960.00,Google ads supporting Harris,003,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890178,,,ORG,Local 75 Toronto Ontario,,,,,,200 Consumers Road Suite 406,,Toronto,ON,,G2024,,2024-10-22,3016.43,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890179,,,ORG,UNITE HERE Local 737,,,,,,7800 Southland Blvd Suite 157,,Orlando,FL,32809,G2024,,2024-10-22,2725.40,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890180,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-22,67683.00,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890204,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-22,12780.48,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890206,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-22,2263.60,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890207,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-22,3081.18,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890208,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,G2024,,2024-10-22,12906.70,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890343,,,ORG,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-22,81592.00,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890163,,,ORG,Local 23 UNITE HERE,,,,,,275 7th Ave,,New York,NY,10001,G2024,,2024-10-22,51901.35,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890165,,,ORG,Local 25 UNITE HERE,,,,,,901 K Street NW Suite 200,,Washington,DC,20001,G2024,,2024-10-22,18484.02,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890166,,,ORG,UNITE HERE Local 26,,,,,,101 Station's Landing 4th Floor Ea,,Medford,MA,02155,G2024,,2024-10-22,7913.50,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890169,,,ORG,UNITE HERE Local 34,,,,,,425 College Street 2nd Floor,,New Haven,CT,06511,G2024,,2024-10-22,4376.78,2024-10-22,4856960.00,Canvasser salaries and benefits 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890171,,,ORG,UNITE HERE Local 35,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-22,1116.24,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890172,,,ORG,UNITE HERE Local 54,,,,,,1014 Atlantic Avenue,,Atlantic City,NJ,08401,G2024,,2024-10-22,45440.72,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890173,,,ORG,UNITE HERE Local 217,,,,,,425 College Street,,New Haven,CT,06511,G2024,,2024-10-22,12782.92,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890175,,,ORG,UNITE HERE Local 100,,,,,,275 7th Ave 16th Floor,,New York,NY,10001,G2024,,2024-10-22,2618.96,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890177,,,ORG,New England Joint Board UNITE HERE,,,,,,33 Harrison Avenue 8th Floor,,Boston,MA,02111,G2024,,2024-10-22,575.69,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Philly,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
SE,C00754051,B890348,,,ORG,Labor Canvass,,,,,,1415 N Broad Street Ste 219,,Philadelphia,PA,19122,G2024,,2024-10-22,13776.90,2024-10-22,4856960.00,Canvasser salaries and benefits for 10/22 - 11/5 in Harrisburg,001,C00754051,S,P00009423,Harris,Kamala,,,,P, ,US,Tannu,Zaina,,,,2024-12-06,
