form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00669259,500191800,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,4836252.12,2024-10-15,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500191810,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,1491530.28,2024-10-15,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500191820,,,ORG,SKDKnickerbocker,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-10-15,28141.55,2024-10-15,318427143.04,Ad Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500187230,,,ORG,"Movement Labs, LLC",,,,,,2045 W Grand Ave,Ste # B,Chicago,IL,606121577,G2024,,2024-09-18,20000.00,2024-10-01,318427143.04,Text Messaging,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500189330,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-01,356312.98,2024-10-01,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500193630,,,ORG,"American Experiments, LLC",,,,,,25550 SW 152nd Ave,,Homestead,FL,330325216,G2024,,2024-10-08,21417.68,,318427143.04,Ad Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,X,*
SE,C00669259,500189340,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-01,629269.13,2024-10-01,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500190560,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,G2024,,2024-10-11,2162.12,2024-10-11,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500189560,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,G2024,,2024-10-02,17188.00,2024-10-02,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500190160,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-08,951057.48,2024-10-08,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500189570,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,G2024,,2024-10-02,31782.00,2024-10-02,318427143.04,Media Buy and Ad Servicing,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500193490,,,ORG,The Hooligans Agency,,,,,,5600 Namakagan Rd,,Bethesda,MD,208161925,G2024,,2024-10-01,28929.68,,318427143.04,Ad Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,X,*
SE,C00669259,500191801,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,1466091.00,2024-10-15,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500191811,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,450628.01,2024-10-15,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500191821,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,1095633.73,2024-10-15,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500187231,,,ORG,"Movement Labs, LLC",,,,,,2045 W Grand Ave,Ste # B,Chicago,IL,606121577,G2024,,2024-09-19,20000.00,2024-10-01,318427143.04,Text Messaging,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500189331,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-01,6865.03,2024-10-01,318427143.04,Ad Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500190151,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-08,18513.00,2024-10-08,318427143.04,Ad Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500190561,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,G2024,,2024-10-11,2729.59,2024-10-11,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500189561,,,ORG,GCJ Research,,,,,,3458 Kenneth Dr,,Palo Alto,CA,943034218,G2024,,2024-10-02,2733.00,2024-10-02,318427143.04,Media Consulting,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500190161,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-08,9642121.55,2024-10-08,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500189571,,,ORG,GCJ Research,,,,,,3458 Kenneth Dr,,Palo Alto,CA,943034218,G2024,,2024-10-02,61111.11,2024-10-02,318427143.04,Media Consulting,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500191802,,,ORG,Wavelength Strategy,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-10-15,6000.00,2024-10-15,318427143.04,Ad Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500191812,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-15,2205422.62,2024-10-15,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500191822,,,ORG,SKDKnickerbocker,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-10-15,16381.00,2024-10-15,318427143.04,Ad Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500187232,,,ORG,"Movement Labs, LLC",,,,,,2045 W Grand Ave,Ste # B,Chicago,IL,606121577,G2024,,2024-09-20,20000.00,2024-10-01,318427143.04,Text Messaging,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500189332,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-01,1077832.98,2024-10-01,318427143.04,Media Buy and Ad Servicing,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
SE,C00669259,500189342,,,ORG,SKDKnickerbocker,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-10-01,28156.42,2024-10-01,318427143.04,Ad Production,,,S,P00009423,Harris,Kamala,,,,P,00,00,McLean,Chauncey,,,,2025-01-31,
