form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00009282,B869026,,,CCM,GiaQuinta for State Rep.,,,,,,4416 Arlington Ave,,Fort Wayne,IN,46807,P2024,,2024-09-30,-1000.00,,P-2024 State House 80 IN,011,,,,GiaQuinta,Phil,,,,H,IN,80,,,,,,,,Voided: Original check dated 03/28/2024
SB29,C00009282,B869028,,,CCM,Johnson for House,,,,,,1052 N. Layman Ave.,,Indianapolis,IN,46219,P2024,,2024-09-30,-1000.00,,P-2024 State House 100 IN,011,,,,Johnson,Blake,,,,H,IN,10,,,,,,,,Voided: Original check dated 03/28/2024
SB29,C00009282,B869033,,,CCM,Mishler for State Senate,,,,,,P.O. Box 202,,Bremen,IN,46506,P2024,,2024-09-30,-1000.00,,P-2024 State Senate 09 IN,011,,,,Mishler,Ryan,,,,S,IN,09,,,,,,,,Voided: Original check dated 03/28/2024
SB29,C00009282,B868805,,,CCM,Bob Morris for State Representative,,,,,,6344 E State Blvd,,Fort Wayne,IN,46815,P2024,,2024-09-30,-500.00,,P-2024 State House 84 IN,011,,,,Morris,Bob,,,,H,IN,84,,,,,,,,Voided: Original check dated 03/28/2024
SB29,C00009282,B869012,,,CCM,The Friends of Jim Pressel,,,,,,1772 N. Lofgren Road,,Rolling Prairie,IN,46371,P2024,,2024-09-30,-500.00,,P-2024 State House 20 LaPorte IN,011,,,,Pressel,Jim,,,,H,IN,20,,,,,,,,Voided: Original check dated 03/28/2024
SB29,C00009282,B869014,,,CCM,Snow Indiana State Representative,,,,,,1957 E. Wade Road,,Warsaw,IN,46580,P2024,,2024-09-30,-500.00,,P-2024 State House 22 IN,011,,,,Snow,Craig,,,,H,IN,22,,,,,,,,Voided: Original check dated 03/28/2024
SB29,C00009282,B882041,,,COM,KY House Republican Caucus Campaign Cmte,,,,,,PO Box 1068,,Frankfort,KY,40602,O2024,Not Applicable,2024-09-05,1500.00,,State Leg Leadership Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00009282,B882042,,,PTY,Senate Republican Caucus Campaign Committee,,,,,,P.O. Box 1068,,Frankfort,KY,40602,O2024,Not Applicable,2024-09-05,1500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00009282,B882052,,,CCM,Stephanie Dietz for State Rep,,,,,,771 Hurstborne Lane,,Edgewood,KY,41017,G2024,,2024-09-05,500.00,,G-2024 State House 65 KY,011,,,,Dietz,Stephanie,,,,H,KY,65,,,,,,,,
SB29,C00009282,B882055,,,CCM,Daniel Elliott for State Representative,,,,,,P.O. Box 2082,,Danville,KY,40423,G2024,,2024-09-05,500.00,,G-2024 State House 54 KY,011,,,,Elliott,Daniel,,,,H,KY,54,,,,,,,,
SB29,C00009282,B882050,,,CCM,Ken Fleming for Kentucky State House,,,,,,PO Box 6573,,Louisville,KY,40207,G2024,,2024-09-05,500.00,,G-2024 State House 48 KY,011,,,,Fleming,Ken,,,,H,KY,48,,,,,,,,
SB29,C00009282,B882043,,,CCM,McDaniel for Senate,,,,,,500 Mason Road,,Taylor Mill,KY,41015,G2024,,2024-09-05,750.00,,G-2024 State Senate 23 KY,011,,,,McDaniel,Chris,,,,S,KY,23,,,,,,,,
SB29,C00009282,B882049,,,CCM,Jason Nemes for State Rep,,,,,,10672 Gleneagle Place,,Louisville,KY,40223,G2024,,2024-09-05,500.00,,G-2024 State House 33 KY,011,,,,Nemes,Jason,,,,H,KY,33,,,,,,,,
SB29,C00009282,B882047,,,CCM,Jason Petrie for State House,,,,,,PO Box 397,,Elkton,KY,42220,G2024,,2024-09-05,500.00,,G-2024 State House 16 KY,011,,,,Petrie,Jason,,,,H,KY,16,,,,,,,,
SB29,C00009282,B882046,,,CCM,Steven Rudy for State Representative,,,,,,350 Peppers Mill Drive,,Paducah,KY,42001,G2024,,2024-09-05,1500.00,,G-2024 State House 1 KY,011,,,,Rudy,Steven,,,,H,KY,01,,,,,,,,
SB29,C00009282,B882053,,,CCM,Cherlynn Stevenson for State Representative,,,,,,1890 Star Shoot Pkwy Suite 170 #31,,Lexington,KY,40509,G2024,,2024-09-05,500.00,,G-2024 State House 88 KY,011,,,,Stevenson,Cherlynn,,,,H,KY,88,,,,,,,,
SB29,C00009282,B882044,,,CCM,Robert Stivers Campaign,,,,,,207 Main St.,,Manchester,KY,40962,G2024,,2024-09-05,1000.00,,G-2024 State Senate 25 KY,011,,,,Stivers,Robert,,,,S,KY,25,,,,,,,,
SB29,C00009282,B882051,,,CCM,Upchurch for Assembly,,,,,,P.O. Box 991,,Monticello,KY,42633,G2024,,2024-09-05,500.00,,G-2024 State House 52 KY,011,,,,Upchurch,Ken,,,,H,KY,52,,,,,,,,
SB29,C00009282,B882045,,,CCM,Steve West for State Senate,,,,,,202 Vimont Lane,,Paris,KY,40361,G2024,,2024-09-05,500.00,,G-2024 State Senate 27 KY,011,,,,West,Stephen,,,,S,KY,27,,,,,,,,
SB29,C00009282,B882048,,,CCM,Susan Witten for State Representative,,,,,,508 Moser Road,,Louisville,KY,40223,G2024,,2024-09-05,500.00,,G-2024 State House 31 KY,011,,,,Witten,Susan,,,,H,KY,31,,,,,,,,
SB29,C00009282,B881993,,,PTY,Ohio House Democratic Caucus Fund,,,,,,340 East Fulton Street,,Columbus,OH,43215,O2024,Not Applicable,2024-09-05,2000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00009282,B881994,,,PTY,Ohio Senate Democrats,,,,,,21 E. State Street,,Columbus,OH,43215,O2024,Not Applicable,2024-09-05,1500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00009282,B881995,,,PTY,Ohio House Republican Alliance,,,,,,4679 Winterset Drive,,Columbus,OH,43220,O2024,Not Applicable,2024-09-05,4000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00009282,B881996,,,PTY,Republican Senate Campaign Cmte,,,,,,88 E Broad Street Ste 1200,,Columbus,OH,43215,O2024,Not Applicable,2024-09-05,3000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00009282,B882004,,,CCM,Abrams for Ohio,,,,,,92 FAWN DRIVE,,Harrison,OH,45030,G2024,,2024-09-05,1000.00,,G-2024 State House 29 OH,011,,,,Abrams,Cindy,,,,H,OH,29,,,,,,,,
SB29,C00009282,B882013,,,CCM,Friends of Nickie J. Antonio,,,,,,1305 Belle Avenue,,Lakewood,OH,44107,P2026,,2024-09-05,1000.00,,P-2026 State Senate 23 OH,011,,,,Antonio,Nickie,,,,S,OH,23,,,,,,,,
SB29,C00009282,B882021,,,CCM,CITIZENS FOR BLESSING,,,,,,3378 DOLOMAR DRIVE,,CINCINNATI,OH,45239,G2024,,2024-09-05,1000.00,,G-2024 State Senate 08 OH,011,,,,Blessing,Louis,W,,III,S,OH,08,,,,,,,,
SB29,C00009282,B882018,,,CCM,Chavez for Ohio,,,,,,4679 Winterset Dr.,,Columbus,OH,43220,G2024,,2024-09-05,1000.00,,G-2024 State Senate 30 OH,011,,,,Chavez,Brian,,,,S,OH,30,,,,,,,,
SB29,C00009282,B882026,,,CCM,Friends of Jerry Cirino,,,,,,8651 Kirtland-Chardon Road,,Kirtland,OH,44094,G2024,,2024-09-05,1500.00,,G-2024 State Senate 18 OH,011,,,,Cirino,Jerry,,,,S,OH,18,,,,,,,,
SB29,C00009282,B882001,,,CCM,Demetriou for Ohio,,,,,,8472 E. WASHINGTON ST STE 226,,CHAGRIN  FALLS,OH,44023,G2024,,2024-09-05,1000.00,,G-2024 State House 35 OH,011,,,,Demetriou,Steve,,,,H,OH,35,,,,,,,,
SB29,C00009282,B882017,,,CCM,Citizens for Gavarone,,,,,,PO Box 386,,Tiffin,OH,44883,G2024,,2024-09-05,1000.00,,G-2024 State Senate 2 OH,011,,,,Gavarone,Theresa,,,,S,OH,02,,,,,,,,
SB29,C00009282,B881998,,,CCM,Friends of Michele Grim,,,,,,2937 E Lincolnshire Blvd,,Toledo,OH,43606,G2024,,2024-09-05,500.00,,G-2024 State House 43 OH,011,,,,Grim,Michele,,,,H,OH,43,,,,,,,,
SB29,C00009282,B882007,,,CCM,Campaign to Elect James M. Hoops,,,,,,195 Old Creek Drive,,Napoleon,OH,43545,G2024,,2024-09-05,1000.00,,G-2024 State House 81 OH,011,,,,Hoops,James,M,,,H,OH,81,,,,,,,,
SB29,C00009282,B882024,,,CCM,Steve Huffman for Ohio,,,,,,331 South Market St.,,TROY,OH,45373,P2026,,2024-09-05,1000.00,,P-2026 State Senate 5 OH,011,,,,Huffman,Steve,,,,S,OH,05,,,,,,,,
SB29,C00009282,B882027,,,CCM,Friends of Matt Huffman,,,,,,540 West Market St.,,Lima,OH,45801,G2024,,2024-09-05,2500.00,,G-2024 State House 78 OH,011,,,,Huffman,Matt,,,,H,OH,78,,,,,,,,
SB29,C00009282,B882029,,,CCM,Friends of Dani Isaacsohn,,,,,,545 E Town Street,,Columbus,OH,43215,G2024,,2024-09-05,500.00,,G-2024 State House 24 OH,011,,,,Isaacsohn,Dani,,,,H,OH,24,,,,,,,,
SB29,C00009282,B882003,,,CCM,Friends of Marilyn John,,,,,,4679 Winterset Dr.,,Columbus,OH,43220,G2024,,2024-09-05,1000.00,,G-2024 State House 76 OH,011,,,,John,Marilyn,,,,H,OH,76,,,,,,,,
SB29,C00009282,B882014,,,CCM,Citizens for Stephanie Kunze,,,,,,865 Macon Alley,,Columbus,OH,43206,G2024,,2024-09-05,1000.00,,G-2024 State Senate 16 OH,011,,,,Kunze,Stephanie,,,,S,OH,16,,,,,,,,
SB29,C00009282,B882022,,,CCM,Friends of Allen Landis,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2026,,2024-09-05,1000.00,,P-2026 State Senate 31 OH,011,,,,Landis,Allen,,,,S,OH,31,,,,,,,,
SB29,C00009282,B882020,,,CCM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,G2024,,2024-09-05,1000.00,,G-2024 State Senate 04 OH,011,,,,Lang,George,F,,,S,OH,04,,,,,,,,
SB29,C00009282,B882008,,,CCM,Jeff LaRe for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-09-05,1000.00,,G-2024 State House 73 OH,011,,,,LaRe,Jeff,,,,H,OH,73,,,,,,,,
SB29,C00009282,B882015,,,CCM,Manning for Ohio,,,,,,7064 Avon Belden Rd.,,North Ridgeville,OH,44039,P2026,,2024-09-05,1000.00,,P-2026 State Senate 13 OH,011,,,,Manning,Nathan,,,,S,OH,13,,,,,,,,
SB29,C00009282,B882025,,,CCM,Citizens for McColley,,,,,,15 Lemans Drive,,Napoleon,OH,43545,P2026,,2024-09-05,2500.00,,P-2026 State Senate 1 OH,011,,,,McColley,Robert,,,,S,OH,01,,,,,,,,
SB29,C00009282,B882006,,,CCM,Oelslager for Ohio,,,,,,6706 Lake Cable Avenue NW,,North Canton,OH,47720,G2024,,2024-09-05,1000.00,,G-2024 State House 48 OH,011,,,,Oelslager,Scott,,,,H,OH,48,,,,,,,,
SB29,C00009282,B882011,,,CCM,Friends of Tom Patton,,,,,,17157 Rabbit Run Drive,,Strongsville,OH,44136,G2024,,2024-09-05,1000.00,,G-2024 State House 17 OH,011,,,,Patton,Thomas F. (Tom),,,,H,OH,17,,,,,,,,
SB29,C00009282,B882028,,,CCM,Friends of Pizzuli,,,,,,150 Napolean Lane,,Franklin Furnace,OH,45629,G2024,,2024-09-05,1000.00,,G-2024 State House 90 OH,011,,,,Pizzulli,Justin,,,,H,OH,90,,,,,,,,
SB29,C00009282,B882000,,,CCM,Plummer for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-09-05,1000.00,,G-2024 State House 39 OH,011,,,,Plummer,Phil,,,,H,OH,39,,,,,,,,
SB29,C00009282,B882023,,,CCM,Friends of Bill Reineke,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-09-05,1000.00,,G-2024 State Senate 26 OH,011,,,,Reineke,Bill,,,,S,OH,26,,,,,,,,
SB29,C00009282,B882019,,,CCM,Romanchuk for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-09-05,1000.00,,G-2024 State Senate 22 OH,011,,,,Romanchuk,Mark,,,,S,OH,22,,,,,,,,
SB29,C00009282,B881999,,,CCM,Citizens to Elect Allison Russo,,,,,,545 E. Town Street,,Columbus,OH,43215,G2024,,2024-09-05,1000.00,,G-2024 State House 7 OH,011,,,,Russo,Allison,,,,H,OH,07,,,,,,,,
SB29,C00009282,B882002,,,CCM,Friends of Nick Santucci,,,,,,535 Avalon Dr. SE,,Warren,OH,44484,G2024,,2024-09-05,1000.00,,G-2024 State House 64 OH,011,,,,Santucci,Nick,,,,H,OH,64,,,,,,,,
SB29,C00009282,B882012,,,CCM,Kent Smith Committee,,,,,,801 East 232nd St.,,Euclid,OH,44123,P2026,,2024-09-05,1000.00,,G-2024 State Senate 21 OH,011,,,,Smith,Kent,,,,S,OH,21,,,,,,,,
SB29,C00009282,B882010,,,CCM,Stephens for Ohio,,,,,,4679 WINTERSET DRIVE,,Columbus,OH,43220,G2024,,2024-09-05,1500.00,,G-2024 State House 93 OH,011,,,,Stephens,Jason,,,,H,OH,93,,,,,,,,
SB29,C00009282,B882009,,,CCM,Friends of Brian Stewart,,,,,,15075 Home Court,,Ashville,OH,43103,G2024,,2024-09-05,1000.00,,G-2024 State House 12 OH,011,,,,Stewart,Brian,,,,H,OH,12,,,,,,,,
