form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00827253,B658406D4DA8D4BB3BF0,,,ORG,Actblue Technical Services,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-05-05,667.09,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B029E5DDDA11142BEA9B,,,ORG,Bluefoot Political LLC,,,,,,644 N State St,Ste 3,Lake Oswego,OR,970342408,,,2024-05-08,24698.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B0EAE251F271D4DBDAC5,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,,,2024-05-10,134735.38,,Software Subscription,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B459A518DB9184082A5C,,,ORG,Actblue Technical Services,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-05-12,2055.35,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B1B93F267F5F446EBA44,,,ORG,MBA Consulting Group,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-05-13,2500.00,,Accounting & Compliance Consulting,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,BD6B96A67650B49348A3,,,ORG,PACtion Data Inc.,,,,,,5029 38th Street N.,,Arlington,VA,222072845,,,2024-05-17,50548.69,,Data Services,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,BB8E71BF75A664CEBB70,,,ORG,Actblue Technical Services,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-05-19,1905.34,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B43D893F5E30A448E8FB,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-05-24,95.75,,Bank Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B0DE5C86034BF46C8B54,,,ORG,Actblue Technical Services,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-05-26,1149.52,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,BC67A26EFF7F84345ABB,,,ORG,Caplin & Drysdale,,,,,,1 Thomas Cir. NW,Ste 1100,Washington,DC,200055812,,,2024-05-29,276.00,,Legal Services,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,BE077CE859BAF4AD3A84,,,ORG,Actblue Technical Services,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-05-31,12061.55,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B19CDB7AB281647F4A88,,,ORG,American Express,,,,,,PO Box 1270 Newark,,Newark,NJ,071011270,,,2024-05-06,6069.80,,Credit Card Payment - See Below If Itemized,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B6B730734C606430BB32,B19CDB7AB281647F4A88,SB21B,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-05-06,6069.80,,Software Subscription,001,,,,,,,,,,,,,,,,,,X,,
