form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00113803,49742317,,,CCM,People for Derek Kilmer,,,,,,PO Box 1381,,Tacoma,WA,98402,P2024,,2024-01-02,-1000.00,0.00,Void - Check dated 10.30.2023,011,C00514893,People for Derek Kilmer,H2WA06129,Kilmer,Derek,,Rep.,,H,WA,06,,,,,,,,Void - Check dated 10.30.2023
SB23,C00113803,49759666,,,CCM,Wicker for Senate,,,,,,PO Box 64,,Jackson,MS,392050064,G2024,,2024-01-12,5000.00,0.00,Contribution,011,C00443218,Wicker for Senate,S8MS00196,Wicker,Roger,F.,Sen.,,S,MS,,,,,,,,,Contribution
SB23,C00113803,49759668,,,PAC,Healthcare Freedom Fund,,,,,,PO Box 2485,,Springfield,VA,22152,,,2024-01-09,5000.00,0.00,Contribution,011,C00528414,,,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,49762048,,,CCM,Blake Moore for Congress,,,,,,"358 S 700 E, Ste B #505",,Salt Lake City,UT,84102,C2024,Convention2024,2024-01-16,4000.00,0.00,Contribution,011,C00738872,Blake Moore for Congress,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,,Contribution
SB23,C00113803,49762049,,,CCM,Blake Moore for Congress,,,,,,"358 S 700 E, Ste B #505",,Salt Lake City,UT,84102,G2024,,2024-01-16,1000.00,0.00,Contribution,011,C00738872,Blake Moore for Congress,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,,Contribution
SB23,C00113803,49765483,,,CCM,Friends to Elect Dr. Greg Murphy to Congress,,,,,,PO Box 1131,,Greenville,NC,27835,P2024,,2024-01-19,1000.00,0.00,Contribution,011,C00697649,Friends to Elect Dr. Greg Murphy to Congress,H0NC03172,Murphy,Gregory,Francis,Rep.,,H,NC,03,,,,,,,,Contribution
SB23,C00113803,49765486,,,CCM,Miller-Meeks for Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,P2024,,2024-01-19,1500.00,0.00,Contribution,011,C00558825,Miller-Meeks for Congress,H8IA02043,Miller-Meeks,Mariannette,Jane,Rep.,,H,IA,01,,,,,,,,Contribution
SB23,C00113803,49765487,,,CCM,Miller-Meeks for Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,G2024,,2024-01-19,1000.00,0.00,Contribution,011,C00558825,Miller-Meeks for Congress,H8IA02043,Miller-Meeks,Mariannette,Jane,Rep.,,H,IA,01,,,,,,,,Contribution
SB23,C00113803,49765488,,,CCM,"Kuster for Congress, Inc",,,,,,PO Box 1498,,Concord,NH,03302,P2024,,2024-01-19,1000.00,0.00,Contribution,011,C00462861,"Kuster for Congress, Inc",H0NH02181,Kuster,Ann,McLane,Rep.,,H,NH,02,,,,,,,,Contribution
SB23,C00113803,49765489,,,CCM,Moolenaar for Congress,,,,,,"5915 Eastman Avenue, Suite 100",,Midland,MI,486406824,P2024,,2024-01-19,1000.00,0.00,Contribution,011,C00561530,Moolenaar for Congress,H4MI04126,Moolenaar,John,,Rep.,,H,MI,02,,,,,,,,Contribution
SB23,C00113803,49765490,,,CCM,Mike Kelly for Congress,,,,,,PO Box 476,,Lyndora,PA,16045,P2024,,2024-01-19,1000.00,0.00,Contribution,011,C00474189,Mike Kelly for Congress,H0PA03271,Kelly,George,J.,Rep.,Jr.,H,PA,16,,,,,,,,Contribution
