form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00540187,SB21B.I24471,,,ORG,AMERICAN EXPRESS,,,,,,43422 W OAKS #264,,NOVI,MI,48377,,,2024-10-21,391.56,,CREDIT CARD PAYMENT- SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00540187,SB21B.I24479,SB21B.I24471,SB21B,ORG,UBER,,,,,,182 HOWARD STREET,,SAN FRANCISCO,CA,941051611,,,2024-10-21,73.57,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24472,,,ORG,AMERICAN EXPRESS,,,,,,43422 W OAKS #264,,NOVI,MI,48377,,,2024-11-20,3717.12,,CREDIT CARD PAYMENT- SEE MEMOS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00540187,SB21B.I24490,SB21B.I24472,SB21B,ORG,BISTRO BIS,,,,,,15 E ST. NW,,WASHINGTON,DC,20001,,,2024-11-20,341.49,,EVENT CATERING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24481,SB21B.I24472,SB21B,ORG,FLOWER SHOP NETWORK,,,,,,103 MONROE ST.,STE. A,PARAGOULD,AR,724503145,,,2024-11-20,323.33,,FLOWERS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24503,SB21B.I24472,SB21B,ORG,GOPRO MOTORPLEX,,,,,,130 MOTORPLEX DR.,,MOORESVILLE,NC,28115,,,2024-11-20,520.00,,EVENT SITE RENTAL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24487,SB21B.I24472,SB21B,ORG,PARK HYATT,,,,,,153 W 57TH ST.,,NEW YORK,NY,10019,,,2024-11-20,1122.31,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24491,SB21B.I24472,SB21B,ORG,RISTORANTE TOSCA,,,,,,1112 F STREET NW,,WASHINGTON,DC,200041308,,,2024-11-20,249.60,,MEETING EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24505,SB21B.I24472,SB21B,ORG,UBER,,,,,,182 HOWARD STREET,,SAN FRANCISCO,CA,941051611,,,2024-11-20,487.66,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00540187,SB21B.I24469,,,ORG,ANEDOT,,,,,,PO BOX 84314,SUITE 2105,BATON ROUGE,LA,708841821,,,2024-11-01,376.80,,ONLINE PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00540187,SB21B.I24470,,,ORG,CMDI,,,,,,"1593 SPRING HILL RD., STE. 400",,TYSONS CORNER,VA,22182,,,2024-10-25,250.00,,SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00540187,SB21B.I24473,,,ORG,OORBEEK MEMMOTT GROUP,,,,,,3905 N. DUMBARTON ST.,,ARLINGTON,VA,22207,,,2024-11-11,2.87,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
