form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00021972,87392981,,,CCM,Bonnie Watson Coleman For Congress,,,,,,"600 Pennsylvania Ave., SE #15180",,Washington,DC,20003,P2024,,2023-06-05,1000.00,0.00,,011,C00558437,Bonnie Watson Coleman For Congress,H4NJ12149,Watson Coleman,Bonnie,,Rep.,,H,NJ,12,,,,,,,,
SB23,C00021972,87402248,,,CCM,Lucas For Congress,,,,,,PO Box 1726,,Oklahoma City,OK,731011726,P2024,,2023-06-07,1000.00,0.00,,011,C00287912,Lucas For Congress,H4OK06056,Lucas,Frank,,Rep.,,H,OK,03,,,,,,,,
SB23,C00021972,87402250,,,CCM,Ami Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,95758,P2024,,2023-06-07,1000.00,0.00,,011,C00461061,Ami Bera For Congress,H0CA03078,Bera,Ami,,Rep.,MD,H,CA,07,,,,,,,,
SB23,C00021972,87402252,,,COM,Team Marshall,,,,,,2817 N Jefferson Street,,Arlington,VA,22207,,,2023-06-07,1000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00021972,87402257,,,CCM,Kansans For Marshall,,,,,,PO Box 1588,,Great Bend,KS,67530,P2024,,2023-06-07,1000.00,0.00,Team Marshall 2023,011,C00576173,Kansans For Marshall,S0KS00315,Marshall,Roger,,Sen.,M.D.,S,KS,,,,,,,,X,(Memo Entry)
SB23,C00021972,87412845,,,CCM,Schneider For Congress,,,,,,PO Box 1318,,Deerfield,IL,60015,P2024,,2023-06-13,1000.00,0.00,,011,C00495952,Schneider For Congress,H2IL10068,Schneider,Brad,,Rep.,,H,IL,10,,,,,,,,
SB23,C00021972,87412846,,,CCM,Bob Casey For Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2023-06-13,1000.00,0.00,,011,C00431056,Bob Casey For Senate Inc,S6PA00217,Casey,Bob,P.,Sen.,Jr.,S,PA,,,,,,,,,
SB23,C00021972,87412847,,,PAC,Jobs Opportunity and New Ideas (JONI PAC),,,,,,PO Box 93441,,Des Moines,IA,50393,,,2023-06-13,1000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00021972,87412848,,,COM,Crapo Victory Committee,,,,,,228 South Washington Street,Suite 115,Alexandria,VA,22314,,,2023-06-13,1000.00,0.00,Freedom Fund,011,,,,,,,,,,,,,,,,,,,Freedom Fund
SB23,C00021972,87412849,,,PAC,Freedom Fund,,,,,,128 N. Columbus Street,,Alexandria,VA,22314,,,2023-06-13,1000.00,0.00,Crapo Victory Committee,011,,,,,,,,,,,,,,,,,,X,(Memo Entry)
SB23,C00021972,87476387,,,PAC,Common Values PAC,,,,,,901 N. Washington Street,Suite 700,Alexandria,VA,22314,,,2023-06-22,5000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00021972,87476389,,,PAC,Denali Leadership PAC,,,,,,901 N Washington St,Suite 700,Alexandria,VA,22314,,,2023-06-22,1000.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00021972,87525409,,,PAC,Congressional Hispanic Caucus (CHC) Bold PAC,,,,,,PO Box 75357,,Washington,DC,20013,,,2023-06-29,2500.00,0.00,2023,011,,,,,,,,,,,,,,,,,,,2023
SB23,C00021972,87525412,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,P2024,,2023-06-29,1000.00,0.00,,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,Rep.,,H,CA,31,,,,,,,,
