form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00153577,B878963,,,CCM,Friends of Nickie J. Antonio,,,,,,1305 Belle Avenue,,Lakewood,OH,44107,P2026,,2024-07-24,1000.00,,P-2026 State Senate 23 OH,011,,,,Antonio,Nickie,,,,S,OH,23,,,,,,,,
SB29,C00153577,B878960,,,CCM,Friends of Hearcel F. Craig,,,,,,545 E Town St.,,Columbus,OH,42315,P2026,,2024-07-24,500.00,,P-2026 State Senate 15 OH,011,,,,Craig,Hearcel,,,,S,OH,15,,,,,,,,
SB29,C00153577,B878965,,,CCM,Citizens for McColley,,,,,,15 Lemans Drive,,Napoleon,OH,43545,P2026,,2024-07-24,1000.00,,P-2026 State Senate 1 OH,011,,,,McColley,Robert,,,,S,OH,01,,,,,,,,
SB29,C00153577,B878942,,,CCM,Friends to Elect Raumesh Akbari Senate,,,,,,655 Riverside Drive PH1404,,Memphis,TN,38103,O2026,Election Cycle,2024-07-24,500.00,,O-2026 State Senate 29 TN,011,,,,Akbari,Raumesh,,,,S,TN,29,,,,,,,,
SB29,C00153577,B878932,,,CCM,Paul Bailey Committee,,,,,,P.O. Box 2998,,Cookeville,TN,38502,O2026,Election Cycle,2024-07-24,500.00,,O-2026 State Senate 15 TN,011,,,,Bailey,Paul,,,,S,TN,15,,,,,,,,
SB29,C00153577,B878956,,,CCM,Friends of Karen Camper,,,,,,3545 Hazelhedge Dr.,,Memphis,TN,38116,P2024,,2024-07-24,500.00,,P-2024 State House 87 TN,011,,,,Camper,Karen,,,,H,TN,87,,,,,,,,
SB29,C00153577,B878946,,,CCM,Committee to Elect Scott Cepicky,,,,,,3937 Hopewell Road,,Culleoka,TN,38451,P2024,,2024-07-24,500.00,,P-2024 State House 64 TN,011,,,,Cepicky,Scott,,,,H,TN,64,,,,,,,,
SB29,C00153577,B878953,,,CCM,John Ray Clemmons for TN House,,,,,,2501 Oakland Ave.,,Nashville,TN,37212,P2024,,2024-07-24,500.00,,P-2024 State House 55 TN,011,,,,Clemmons,John,R,,,H,TN,55,,,,,,,,
SB29,C00153577,B878952,,,CCM,The Committee to Elect Esther Helton,,,,,,P.O. Box 9132,,East Ridge,TN,37412,P2024,,2024-07-24,500.00,,P-2024 State House 30 TN,011,,,,Helton,Esther,,,,H,TN,30,,,,,,,,
SB29,C00153577,B878936,,,CCM,Jack Johnson for Senate,,,,,,330 Franklin Rd Ste 135A-178,,Brentwood,TN,37027,O2026,Election Cycle,2024-07-24,500.00,,O-2026 State Senate 27 TN,011,,,,Johnson,Jack,,,,S,TN,27,,,,,,,,
SB29,C00153577,B878945,,,CCM,Sabi Kumar for TN House,,,,,,322 Northcrest Dr.,,Springfield,TN,37172,P2024,,2024-07-24,500.00,,P-2024 State House 66 TN,011,,,,Kumar,Sabi,,,,H,TN,66,,,,,,,,
SB29,C00153577,B878935,,,CCM,Friends of Randy McNally,,,,,,94 Royal Troon Circle,,Oak Ridge,TN,37830,O2026,Election Cycle,2024-07-24,500.00,,O-2026 State Senate 05 TN,011,,,,McNally,Randy,,,,S,TN,05,,,,,,,,
SB29,C00153577,B878949,,,CCM,Dennis Powers for State Representative,,,,,,PO Box 179,,Jacksboro,TN,37757,P2024,,2024-07-24,500.00,,P-2024 State House 36 TN,011,,,,Powers,Dennis,,,,H,TN,36,,,,,,,,
SB29,C00153577,B878938,,,CCM,Bo Watson for Senate,,,,,,P.O. Box 2059,,Hixson,TN,37343,O2026,Election Cycle,2024-07-24,500.00,,O-2026 State Senate 11 TN,011,,,,Watson,Bo,,,,S,TN,11,,,,,,,,
