form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00770297,SB21B.5131,,,ORG,2 Spring,,,,,,2 Spring St.,,Oyster Bay,NY,11771,,,2024-11-18,287.87,,Food/Beverage,,,,,,,,,,,,,,,,,,,,
SB21B,C00770297,SB21B.5137,,,CCM,American Express Card Member Services,,,,,,PO Box 96001,,Los Angeles,CA,90096,,,2024-10-30,420.00,,Credit Card Payment: See Itemization Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00770297,SB21B.5137.0,SB21B.5137,SB21B,CCM,Clayton & Crume,,,,,,216 S. Shelby St.,,Louisville,KY,40202,,,2024-10-30,420.00,,PAC Apparel,,,,,,,,,,,,,,,,,,,X,
SB21B,C00770297,SB21B.5138,,,CCM,American Express Card Member Services,,,,,,PO Box 96001,,Los Angeles,CA,90096,,,2024-11-25,873.85,,Credit Card Payement: See Itemization Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00770297,SB21B.5138.0,SB21B.5138,SB21B,ORG,New Winbid LLC,,,,,,17837 1st Ave. S,,Normandy Park,WA,98148,,,2024-11-25,873.85,,Catering,,,,,,,,,,,,,,,,,,,X,
SB21B,C00770297,SB21B.5139,,,ORG,Beringer Celler Door,,,,,,2000 Main St.,,St. Helena,CA,94574,,,2024-11-25,1118.84,,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00770297,SB21B.5143,,,ORG,Darioush,,,,,,4240 Silverado Trl.,,Napa,CA,94558,,,2024-11-25,3530.95,,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00770297,SB21B.5145,,,ORG,Houdeks Spirit Shop,,,,,,844 Montauk Hwy,,Bayport,NY,11705,,,2024-10-31,624.54,,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00770297,SB21B.5146,,,ORG,Jordan Vineyard,,,,,,1474 Alexander Valley Rd.,,Healdsburg,CA,95448,,,2024-11-25,4381.53,,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00770297,SB21B.5152,,,ORG,Singlethread,,,,,,131 North St.,,Healdsburg,CA,95448,,,2024-11-18,2512.30,,Catering,,,,,,,,,,,,,,,,,,,,
