form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00695395,500451900,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-08,8.11,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500461410,,,PTY,San Diego County Democratic Party,,,,,,8340 Clairemont Mesa Blvd,Ste 105,San Diego,CA,921111320,,,2023-04-06,6000.00,0.00,Event Tickets,,C00402826,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500453920,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-22,2.12,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500471020,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-18,8.98,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500461150,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-31,3.90,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500453590,,,ORG,Women of Color Roar Media,,,,,,6135 Radcliffe Dr,,San Diego,CA,921223311,,,2023-01-17,1500.00,0.00,Event Tickets,,,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500465031,,,PAC,Democratic Party of Orange County Fed PAC,,,,,,249 E Ocean Blvd,Ste 685,Long Beach,CA,908028832,,,2023-04-20,500.00,0.00,Event Tickets,,C00321943,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500455851,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-12,38.02,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500461151,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-04-02,2.78,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500454271,,,ORG,Capitol Compliance Associates,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-01-30,768.80,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00695395,500463771,,,ORG,Progressive Labor Alliance,,,,,,3737 Camino Del Rio S,Ste 202,San Diego,CA,921084008,,,2023-04-18,5000.00,0.00,Event Tickets,,,,,,,,,,,,,,,,,,,,
