form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00447565,B9C4E6F0AE24642A4996,,,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,1126 AVENUE A,STE 6,SCOTTSBLUFF,NE,693613563,P2024,,2024-03-28,2000.00,,CONTRIBUTION,011,C00412890,ADRIAN SMITH FOR CONGRESS,H6NE03115,SMITH,ADRIAN,,,,H,NE,03,,,,,,,,,
SB23,C00447565,B9177269A1FAD46EFA79,,,CCM,"ANDY BARR FOR CONGRESS, INC.",,,,,,PO BOX 2059,,LEXINGTON,KY,405882059,P2024,,2024-03-28,2000.00,,CONTRIBUTION,011,C00467571,"ANDY BARR FOR CONGRESS, INC.",H0KY06104,BARR,G. ANDY,,,,H,KY,06,,,,,,,,,
SB23,C00447565,BB8A309F0C4EC44FEA0E,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO BOX 22116,,EAGAN,MN,551220116,P2024,,2024-03-28,1000.00,,CONTRIBUTION,011,C00575209,ANGIE CRAIG FOR CONGRESS,H6MN02131,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,,
SB23,C00447565,B895EC1EFE3D447428AB,,,CCM,ANN WAGNER FOR CONGRESS,,,,,,PO BOX 50,,BALLWIN,MO,630220050,P2024,,2024-03-28,1000.00,,CONTRIBUTION,011,C00495846,ANN WAGNER FOR CONGRESS,,WAGNER,ANN,L.,,,H,MO,02,,,,,,,,,
SB23,C00447565,B41AD471BCA4948DBAD3,,,CCM,ANN WAGNER FOR CONGRESS,,,,,,PO BOX 50,,BALLWIN,MO,630220050,G2024,,2024-03-28,1000.00,,CONTRIBUTION,011,C00495846,ANN WAGNER FOR CONGRESS,,WAGNER,ANN,L.,,,H,MO,02,,,,,,,,,
SB23,C00447565,BC7DBD6E37F5048AA8B6,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO BOX 150887,,LAKEWOOD,CO,802150887,P2024,,2024-03-28,1500.00,,CONTRIBUTION,011,C00637215,BRITTANY PETTERSEN FOR COLORADO,H8CO07045,PETTERSEN,BRITTANY,LOUISE,,,H,CO,07,,,,,,,,,
SB23,C00447565,B86A3D27C8D6646E4847,,,PAC,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED IN VICTORY PAC),,,,,,499 S CAPITOL ST SW,STE 420,WASHINGTON,DC,200034027,O2024,NON-ELECTION,2024-03-28,5000.00,,CONTRIBUTION,011,C00573709,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED IN VICTORY PAC),,,,,,,,,,,,,,,,,,
SB23,C00447565,B1424368FDF924A489E4,,,CCM,CHRISSY HOULAHAN FOR CONGRESS,,,,,,PO BOX 222,,DEVON,PA,193330222,P2024,,2024-03-28,1000.00,,CONTRIBUTION,011,C00637371,CHRISSY HOULAHAN FOR CONGRESS,H8PA06087,HOULAHAN,CHRISSY,,,,H,PA,06,,,,,,,,,
SB23,C00447565,BF45D547ED1DA43F6BDA,,,CCM,CITIZENS FOR BOYLE,,,,,,PO BOX 14310,,PHILADELPHIA,PA,191150310,P2024,,2024-03-28,2500.00,,CONTRIBUTION,011,C00543363,CITIZENS FOR BOYLE,H4PA13199,BOYLE,BRENDAN,F.,,,H,PA,02,,,,,,,,,
SB23,C00447565,BA44BA76822AB48F7876,,,CCM,DELBENE FOR CONGRESS,,,,,,PO BOX 477,,KIRKLAND,WA,980830477,G2024,,2024-03-28,1500.00,,CONTRIBUTION,011,C00459099,DELBENE FOR CONGRESS,H0WA08046,DELBENE,SUZAN,K.,,,H,WA,01,,,,,,,,,
SB23,C00447565,B38E199DCEEAF404A891,,,CCM,DELBENE FOR CONGRESS,,,,,,PO BOX 477,,KIRKLAND,WA,980830477,P2024,,2024-03-28,3500.00,,CONTRIBUTION,011,C00459099,DELBENE FOR CONGRESS,H0WA08046,DELBENE,SUZAN,K.,,,H,WA,01,,,,,,,,,
SB23,C00447565,B5209AFB78255456EA4A,,,CCM,FAMILIES FOR JAMES LANKFORD,,,,,,PO BOX 1639,,BETHANY,OK,730081639,P2028,,2024-03-28,2000.00,,CONTRIBUTION,011,C00466482,FAMILIES FOR JAMES LANKFORD,,LANKFORD,JAMES PAUL,,,,S,OK,,,,,,,,,,
SB23,C00447565,BFB9F35437ADF43B1B4E,,,CCM,FRENCH HILL FOR ARKANSAS,,,,,,PO BOX 7841,,LITTLE ROCK,AR,722177800,G2024,,2024-03-28,2000.00,,CONTRIBUTION,011,C00551275,FRENCH HILL FOR ARKANSAS,H4AR02141,HILL,JAMES FRENCH,,,,H,AR,02,,,,,,,,,
SB23,C00447565,B801DE39E59344E90B1F,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,PO BOX 103,,CARMEL VALLEY,CA,939240103,G2024,,2024-03-28,4000.00,,CONTRIBUTION,011,C00592154,JIMMY PANETTA FOR CONGRESS,H6CA20152,PANETTA,JIMMY,,,,H,CA,19,,,,,,,,,
