form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00811612,SB29.4202,,,ORG,Direct Edge,,,,,,2000 Glen Echo Rd.,Suite 207A,Nashville,TN,37215,P2024,,2024-05-09,23448.69,,Nonfederalk Advertising,004,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4203,,,ORG,Direct Edge,,,,,,2000 Glen Echo Rd.,Suite 207A,Nashville,TN,37215,P2024,,2024-05-13,9500.00,,Nonfederal Advertising,004,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4208,,,ORG,Direct Edge,,,,,,2000 Glen Echo Rd.,Suite 207A,Nashville,TN,37215,P2024,,2024-05-16,4813.49,,Nonfederal Advertising,004,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4209,,,ORG,Direct Edge,,,,,,2000 Glen Echo Rd.,Suite 207A,Nashville,TN,37215,P2024,,2024-05-16,3896.97,,Nonfederal Advertising,004,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4211,,,ORG,Direct Edge,,,,,,2000 Glen Echo Rd.,Suite 207A,Nashville,TN,37215,,,2024-05-17,3500.00,,Nonfederal Advertising,004,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4226,,,ORG,Dyce Communications,,,,,,1612 Carpenter Dr.,,Plano,TX,75074,P2024,,2024-06-11,2250.00,,Nonfederal Advertising,004,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4242,,,ORG,Jackson Alvarez Group,,,,,,PO Box 7272,,McLean,VA,22106,P2024,,2024-04-01,19419.92,,Nonfederal Campaign Research,001,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4223,,,ORG,Jackson Alvarez Group,,,,,,PO Box 7272,,McLean,VA,22106,P2024,,2024-05-17,16500.00,,NonFederal Research,001,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4206,,,ORG,Keys Creative,,,,,,710 Cleo Miller Drive,#446,Nashville,TN,37206,P2024,,2024-05-14,9303.76,,Nonfederal Advertising,004,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4210,,,ORG,Keys Creative,,,,,,710 Cleo Miller Drive,#446,Nashville,TN,37206,P2024,,2024-05-17,5000.00,,Nonfederal Advertising,004,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4216,,,ORG,"McBrayer, PLLC",,,,,,201 E. Main St.,Suite 900,Lexington,KY,40507,,,2024-06-04,1003.60,,Legal Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00811612,SB29.4198,,,ORG,The UPS Store,,,,,,2901 Richmond Rd.,#140,Lexington,KY,40509,,,2024-05-08,216.24,,PO Box Rental,,,,,,,,,,,,,,,,,,,,
