form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00467431,SB23.I110554,,,CCM,FINSTAD FOR CONGRESS,,,,,,P.O. BOX 923,,NEW ULM,MN,56073,G2024,,2024-09-09,5000.00,,CONTRIBUTION TO COMMITTEE,,C00807743,,H2MN01223,FINSTAD,BRAD,,,,H,MN,01,  ,,,,,,,
SB23,C00467431,SB23.I110555,,,CCM,FISCHBACH FOR CONGRESS,,,,,,P.O. BOX 190,,LITCHFIELD,MN,55355,G2024,,2024-09-09,5000.00,,CONTRIBUTION TO COMMITTEE,,C00717959,,H0MN07091,FISCHBACH,MICHELLE,,,,H,MN,07,  ,,,,,,,
SB23,C00467431,SB23.I110553,,,CCM,JOHN FABBRICATORE FOR COLORADO,,,,,,PO BOX 460834,,AURORA,CO,80046,G2024,,2024-09-09,5000.00,,CONTRIBUTION TO COMMITTEE,,C00855072,,H4CO06129,FABBRICATORE,JOHN,,,,H,CO,06,  ,,,,,,,
SB23,C00467431,SB23.I110557,,,CCM,"ANDY BARR FOR CONGRESS, INC.",,,,,,P.O. BOX 2059,,LEXINGTON,KY,405882059,G2024,,2024-09-11,5000.00,,CONTRIBUTION TO COMMITTEE,,C00467571,,H0KY06104,BARR,GARLAND,ANDY,,,H,KY,06,  ,,,,,,,
SB23,C00467431,SB23.I110558,,,CCM,MACKENZIE FOR CONGRESS COMMITTEE,,,,,,PO BOX 747,,EMMAUS,PA,18049,G2024,,2024-09-11,5000.00,,CONTRIBUTION TO COMMITTEE,,C00846501,,H8PA15195,MACKENZIE,RYAN,EDWARD,,,H,PA,07,  ,,,,,,,
SB23,C00467431,SB23.I110556,,,CCM,MERCURI FOR CONGRESS,,,,,,3000 VILLAGE RUN RD,STE 103-300,WEXFORD,PA,15090,G2024,,2024-09-11,5000.00,,CONTRIBUTION TO COMMITTEE,,C00848150,,H4PA17166,MERCURI,ROBERT,W,,,H,PA,17,  ,,,,,,,
SB23,C00467431,SB23.I110567,,,CCM,ABE FOR ARIZONA,,,,,,PO BOX 2135,,PEORIA,AZ,85380,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00853986,,H4AZ08108,HAMADEH,ABRAHAM,,,,H,AZ,08,  ,,,,,,,
SB23,C00467431,SB23.I110571,,,CCM,BRAD KNOTT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,276247275,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00855361,,H4NC13116,KNOTT,BRAD,,,,H,NC,13,  ,,,,,,,
SB23,C00467431,SB23.I110569,,,CCM,BRIAN JACK FOR CONGRESS,,,,,,225 MARKET PLACE CONNECTOR,NUM 1055,PEACHTREE CITY,GA,30269,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00872473,,H4GA03126,JACK,BRIAN,,,,H,GA,03,  ,,,,,,,
SB23,C00467431,SB23.I110560,,,CCM,CAPTAIN HIGGINS FOR CONGRESS,,,,,,P.O. BOX 61747,,LAFAYETTE,LA,70596,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00617662,,H6LA03148,HIGGINS,CLAY,CAPTAIN,,,H,LA,03,  ,,,,,,,
SB23,C00467431,SB23.I110566,,,CCM,CRAIG GOLDMAN FOR CONGRESS,,,,,,P.O. BOX 100039,,FORT WORTH,TX,76185,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00855528,,H4TX12065,GOLDMAN,CRAIG,,,,H,TX,12,  ,,,,,,,
SB23,C00467431,SB23.I110564,,,CCM,FEDORCHAK FOR ND,,,,,,PO BOX 2422,,BISMARCK,ND,58502,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00869370,,H4ND00061,FEDORCHAK,JULIE,,,,H,ND,00,  ,,,,,,,
SB23,C00467431,SB23.I110559,,,CCM,FRIENDS OF TIM MOORE,,,,,,P.O. BOX 97275,,RALEIGH,NC,27624,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00856005,,H4NC14015,MOORE,TIM,,,,H,NC,14,  ,,,,,,,
SB23,C00467431,SB23.I110562,,,CCM,JEFF CRANK FOR CONGRESS,,,,,,9235 N UNION BLVD,STE 150-164,COLORADO SPRINGS,CO,80920,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00865592,,H6CO05142,CRANK,JEFF,,,,H,CO,05,  ,,,,,,,
SB23,C00467431,SB23.I110572,,,CCM,MCDOWELL FOR CONGRESS,,,,,,PO BOX 80172,,RALEIGH,NC,276230172,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00860064,,H4NC06177,MCDOWELL,ADDISON,,,,H,NC,06,  ,,,,,,,
SB23,C00467431,SB23.I110573,,,CCM,MESSMER FOR CONGRESS,,,,,,PO BOX 44003,,INDIANAPOLIS,IN,46244,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00867218,,H4IN08249,MESSMER,MARK,,MR.,,H,IN,08,  ,,,,,,,
SB23,C00467431,SB23.I110570,,,CCM,MIKE KENNEDY FOR UTAH,,,,,,55 N MERCHANT STREET,#1324,AMERICAN FORK,UT,84003,G2024,,2024-09-13,5000.00,,CONTRIBUTION TO COMMITTEE,,C00864488,,H4UT03260,KENNEDY,MIKE,,,,H,UT,03,  ,,,,,,,
