form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00096156,B863055,,,CCM,Eva for Arizona,,,,,,225 E Main St Ste 201,,Mesa,AZ,85201,P2024,,2024-10-22,-500.00,,P-2024 State Senate 9 AZ,011,,,,Burch,Eva,,,,S,AZ,09,,,,,,,,Void check originally dated 12/21/23
SB29,C00096156,B890225,,,CCM,Eva for Arizona,,,,,,1654 N. Barkley,,Mesa,AZ,85203,G2024,,2024-10-22,500.00,,G-2024 State Senate 9 AZ,011,,,,Burch,Eva,,,,S,AZ,09,,,,,,,,
SB29,C00096156,B890929,,,CCM,Elect Katie Hobbs,,,,,,530 E McDowell Rd Box 107-407,,Phoenix,AZ,85004,P2026,,2024-10-29,2500.00,,P-2026 Governor  AZ,011,,,,Hobbs,Katie,,,,,AZ, ,,,,,,,,
SB29,C00096156,B890930,,,ORG,Democratic Lt. Governors Association,,,,,,1090 Vermont Avenue NW Suite 750,,Washington,DC,20005,O2024,Not Applicable,2024-10-29,10000.00,,Non-Fed Political Org-Natl,011,,,,,,,,,,, ,,,,,,,,
SB29,C00096156,B889485,,,ORG,The Georgia State Society of Washington DC,,,,,,1214 I St NW,,Washington,DC,20002,O2024,Not Applicable,2024-10-17,25000.00,,Non-political,011,,,,,,,,,,, ,,,,,,,,
SB29,C00096156,B889869,,,CCM,Committee to Elect Phillip DeVillier,,,,,,P.O. Box 409,,Eunice,LA,70535,P2027,,2024-10-21,2500.00,,P-2027 State House 41 LA,011,,,,DeVillier,Phillip,,,,H,LA,41,,,,,,,,
SB29,C00096156,B889862,,,CCM,Julie Emerson Campaign,,,,,,P.O. Box 1139,,Carencro,LA,70520,P2027,,2024-10-21,1000.00,,P-2027 State House 39 LA,011,,,,Emerson,Julie,,,,H,LA,39,,,,,,,,
SB29,C00096156,B889860,,,CCM,Franklin J. Foil Campaign Committee,,,,,,P.O. Box 4288,,Baton Rouge,LA,70821,P2027,,2024-10-21,1000.00,,P-2027 State Senate 16 LA,011,,,,Foil,Franklin,J,,,S,LA,16,,,,,,,,
SB29,C00096156,B889864,,,CCM,Rep. Brett Geymann Campaign,,,,,,2615 Bushnell Rd,,Lake Charles,LA,70612,P2027,,2024-10-21,2500.00,,P-2027 State House 35 LA,011,,,,Geymann,Brett,,,,H,LA,35,,,,,,,,
SB29,C00096156,B889872,,,CCM,Friends of Cameron Henry,,,,,,PO Box 23173,,Jefferson,LA,70183,P2027,,2024-10-21,2500.00,,P-2027 State Senate 9 LA,011,,,,Henry,Cameron,,,,S,LA,09,,,,,,,,
