form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00214981,11638407,,,COM,Kitzman for Texas,,,,,,PO Box 553,,Pattison,TX,77466,,,2023-10-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Kitzman,Stan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11638408,,,COM,Texans for Joan Huffman,,,,,,"5300 Memorial, Ste 1070",,Houston,TX,77007,,,2023-10-13,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Huffman,Joan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640268,,,COM,The Kyle Kacal Campaign,,,,,,PO Box 6628,,Bryan,TX,77805,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Kacal,Kyle,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640269,,,COM,Carl Tepper for State Representative,,,,,,P.O. Box 94534,,Lubbock,TX,79493,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Tepper,Carl,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640270,,,COM,Bryan Hughes for Texas Senate,,,,,,P. O. BOX 450,,Mineola,TX,75773,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Hughes,Bryan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640271,,,COM,Morgan Lamantia Campaign,,,,,,1324 E Madision,,Brownsville,TX,78520,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,LaMantia,Morgan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640272,,,COM,Robert Nichols for Texas Senate,,,,,,P. O. Box  2347,,Jacksonville,TX,75766,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Nichols,Robert,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640273,,,COM,Royce West Campaign Committee,,,,,,320 South R.L. Thornton Freeway,Suite# 210,Dallas,TX,75203,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,West,Royce,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640274,,,COM,Dr. Brad Buckley Campaign,,,,,,1321 Pershing Drive,,Killeen,TX,76549,,,2023-10-20,2500.00,0.00,Non-Federal Campaign Contribution,011,,,,Buckley,Brad,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640275,,,COM,Briscoe Cain Campaign,,,,,,PO Box 7,,Deer Park,TX,77536,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Cain,Briscoe,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640277,,,COM,Mary Gonzalez Campaign,,,,,,P.O. Box 450,,Clint,TX,79836,,,2023-10-20,2500.00,0.00,Non-Federal Campaign Contribution,011,,,,Gonzalez,Mary,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640278,,,COM,Ryan Guillen Campaign,,,,,,PO Box 332,,Rio Grande City,TX,78582,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Guillen,Ryan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640448,,,COM,Cesar Blanco for Texas Senate,,,,,,P.O. Box 27074,,El Paso,TX,79926,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Blanco,Cesar,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640451,,,COM,Diego Bernal Campaign,,,,,,P.O. Box 15677,,San Antonio,TX,78212,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Bernal,Diego,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640452,,,COM,DeWayne Burns for State Representative,,,,,,703 Stonelake Dr.,,Cleburne,TX,76033,,,2023-10-20,5000.00,0.00,Non-Federal Campaign Contribution,011,,,,Burns,DeWayne,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640454,,,COM,Philip Cortez Campaign,,,,,,7919 Liberty Island,,San Antonio,TX,78227,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Cortez,Philip,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640457,,,COM,Bobby Guerra For State Representative,,,,,,2416 Dorado Dr.,,Misson,TX,78573,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Guerra,Bobby,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640458,,,COM,Justin Holland Campaign,,,,,,3021 Ridge Road,Ste. A Box 79,Rockwall,TX,75032,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Holland,Justin,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640459,,,COM,John Kuempel Campaign,,,,,,PO Box 177,,Seguin,TX,78156,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Kuempel,John,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640460,,,COM,Texans for Stan,,,,,,P.O. BOX 3752,,Abilene,TX,79604,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Lambert,Stan,,,,,,,,,,,,,,Non-Federal Campaign Contribution
SB29,C00214981,11640464,,,COM,Janie Lopez Campaign,,,,,,PO Box 2073,,San Benito,TX,78586,,,2023-10-20,1000.00,0.00,Non-Federal Campaign Contribution,011,,,,Lopez,Janie,,,,,,,,,,,,,,Non-Federal Campaign Contribution
