form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002766,20429854,,,CCM,Doggett For Congress,,,,,,PO Box 5843,,Austin,TX,78763,G2024,,2024-10-18,5000.00,0.00,Contribution,011,C00286500,Doggett For Congress,H4TX10028,Doggett,Lloyd,,,,H,TX,37,,,,,,,,Contribution
SB23,C00002766,20430208,,,PAC,HMP,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2024-10-18,225000.00,0.00,Contribution,011,C00495028,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20445008,,,CCM,McBride For Delaware Inc.,,,,,,PO Box 1904,,Wilmington,DE,19899,G2024,,2024-10-21,5000.00,0.00,Contribution,011,C00843763,McBride For Delaware Inc.,H4DE00045,McBride,Sarah,,,,H,DE,00,,,,,,,,Contribution
SB23,C00002766,20445020,,,CCM,Adam Gray For Congress,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,95814,G2024,,2024-10-21,5000.00,0.00,Contribution,011,C00801431,Adam Gray For Congress,H2CA13115,Gray,Adam,,,,H,CA,13,,,,,,,,Contribution
SB23,C00002766,20445081,,,COM,Team Fitz,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2024-10-21,2500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20445869,,,CCM,Joe Morelle For Congress,,,,,,P.O. Box 90914,,Rochester,NY,14609,G2024,,2024-10-23,5000.00,0.00,Contribution,011,C00675108,Joe Morelle For Congress,H8NY25105,Morelle,Joseph,,,,H,NY,25,,,,,,,,Contribution
SB23,C00002766,20450325,,,CCM,John Larson For Congress,,,,,,PO Box 261172,,Hartford,CT,06126,G2024,,2024-10-25,1000.00,0.00,Contribution,011,C00330142,John Larson For Congress,H8CT01046,Larson,John,,,,H,CT,01,,,,,,,,Contribution
SB23,C00002766,20450337,,,PAC,Committee for a Livable Future,,,,,,1631 NE Broadway Street,#343,Portland,OR,97232,,,2024-10-25,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20450341,,,CCM,Bonamici for Congress,,,,,,PO Box 1632,,Beaverton,OR,97075,G2024,,2024-10-25,5000.00,0.00,Contribution,011,C00500421,Bonamici for Congress,,Bonamici,Suzanne,,,,H,OR,01,,,,,,,,Contribution
SB23,C00002766,20450409,,,PAC,San Bernardino County Democratic Central Committee,,,,,,26630 Barton Road,#2928,Redlands,CA,92373,,,2024-10-28,2000.00,0.00,Contribution,011,C00457200,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20450412,,,CCM,Norma Torres for Congress,,,,,,728 W. Edna Place,,Covina,CA,91722,G2024,,2024-10-28,1500.00,0.00,Contribution,011,C00557652,Norma Torres for Congress,H4CA35031,Torres,Norma,,,,H,CA,35,,,,,,,,Contribution
SB23,C00002766,20450426,,,CCM,Pallone For Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,G2024,,2024-10-28,2500.00,0.00,Contribution,011,C00226928,Pallone For Congress,H8NJ03073,Pallone,Frank,,,Jr.,H,NJ,06,,,,,,,,Contribution
SB23,C00002766,20450428,,,CCM,Sherman For Congress,,,,,,"660 Pennsylvania Avenue, SE",Suite 202,Washington,DC,20003,G2024,,2024-10-28,2500.00,0.00,Contribution,011,C00308742,Sherman For Congress,H6CA24113,Sherman,Brad,,,,H,CA,32,,,,,,,,Contribution
SB23,C00002766,20450565,,,PAC,SMP,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2024-10-28,300000.00,0.00,Contribution,011,C00484642,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20480091,,,CCM,Haley Stevens For Congress,,,,,,33717 Woodward Ave,#539,Birmingham,MI,48009,G2024,,2024-10-31,5000.00,0.00,Contribution,011,C00638650,Haley Stevens For Congress,H8MI11254,Stevens,Haley,,,,H,MI,11,,,,,,,,Contribution
SB23,C00002766,20480120,,,CCM,Pallone For Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,G2024,,2024-10-31,2500.00,0.00,Contribution,011,C00226928,Pallone For Congress,H8NJ03073,Pallone,Frank,,,Jr.,H,NJ,06,,,,,,,,Contribution
SB23,C00002766,20480179,,,PAC,HMP,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2024-11-04,4163.15,0.00,Contribution,011,C00495028,,,,,,,,,,,,,,,,,,Contribution
