form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00228296,SB23.18485,,,CCM,BLUE HEN FEDERAL PAC,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,,,2024-09-23,2500.00,,,,C00493700,,,,,,,,,,,,,,,,,,
SB23,C00228296,SB23.18480,,,CCM,CHIP ROY FOR CONGRESS,,,,,,6705 W. HWY 290,SUITE 50295,AUSTIN,TX,78735,G2024,,2024-09-20,1500.00,,,,C00662767,,,,,,,,H,TX,21,,,,,,,,
SB23,C00228296,SB23.18502,,,CCM,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,,,,,,4153 FLAT SHOALS PARKWAY,"SUITE 322, BUILDING C, 2ND FLOOR",DECATUR,GA,30034,G2024,,2024-09-23,2500.00,,,,C00418293,,,,,,,,H,GA,04,,,,,,,,
SB23,C00228296,SB23.18472,,,CCM,"COTTON FOR SENATE, INC.",,,,,,PO BOX 7839,,LITTLE ROCK,AR,72217,P2026,,2024-09-20,1500.00,,,,C00499988,,,,,,,,S,AR,00,,,,,,,,
SB23,C00228296,SB23.18475,,,PAC,DARRELL ISSA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE SUITE 150,,IRVINE,CA,92618,G2024,,2024-09-20,1500.00,,,,C00721332,,,,,,,,,,,,,,,,,,
SB23,C00228296,SB23.18488,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO BOX 677,,HONOLULU,HI,96809,G2024,,2024-09-23,2000.00,,,,C00420760,,,,,,,,S,HI,00,,,,,,,,
SB23,C00228296,SB23.18476,,,CCM,JIM JORDAN FOR CONGRESS,,,,,,1709 State Route 560 South,,Urbana,OH,43078,G2024,,2024-09-20,1000.00,,,,C00416594,,,,,,,,H,OH,04,,,,,,,,
SB23,C00228296,SB23.18477,,,CCM,LANCE GOODEN FOR CONGRESS COMMITTEE,,,,,,PO BOX 2125,,TERRELL,TX,75160,G2024,,2024-09-20,1500.00,,,,C00662601,,,,,,,,H,TX,05,,,,,,,,
SB23,C00228296,SB23.18483,,,CCM,LOU CORREA FOR CONGRESS,,,,,,3230 ARENA BLVD,STE 245-416,SACRAMENTO,CA,95834,G2024,,2024-09-23,2500.00,,,,C00578302,,,,,,,,H,CA,46,,,,,,,,
SB23,C00228296,SB23.18493,,,CCM,MAD 4 PA PAC,,,,,,P.O. BOX 444,,GLENSIDE,PA,19038,G2024,,2024-09-23,5000.00,,,,C00670844,,,,,,,,H,PA,04,,,,,,,,
SB23,C00228296,SB23.18478,,,CCM,MARK GREEN FOR CONGRESS,,,,,,PO BOX 331046,,NASHVILLE,TN,37203,G2024,,2024-09-20,1500.00,,,,C00658385,,,,,,,,H,TN,07,,,,,,,,
SB23,C00228296,SB23.18469,,,CCM,MARSHA FOR SENATE,,,,,,4916 THOROUGHBRED LN,,BRENTWOOD,TN,37027,G2024,,2024-09-20,3000.00,,,,C00376939,,,,,,,,H,TN,07,,,,,,,,
SB23,C00228296,SB23.18474,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,G2024,,2024-09-20,2500.00,,,,C00608695,,,,,,,,H,LA,04,,,,,,,,
SB23,C00228296,SB23.18490,,,CCM,NADLER FOR CONGRESS INC.,,,,,,Village Station PO Box 40,,New York,NY,10014,G2024,,2024-09-23,4000.00,,,,C00290825,,,,,,,,H,NY,08,,,,,,,,
SB23,C00228296,SB23.18492,,,CCM,SCANLON FOR CONGRESS,,,,,,PO BOX 263,,SWARTHMORE,PA,19081,G2024,,2024-09-23,1000.00,,,,C00669358,,,,,,,,H,PA,05,,,,,,,,
SB23,C00228296,SB23.18484,,,CCM,SCHIFF FOR SENATE,,,,,,"611 Pennsylvania Ave SE, #143",,Washington,DC,20003,G2024,,2024-09-23,5000.00,,,,C00343871,,,,,,,,S,CA,00,,,,,,,,
SB23,C00228296,SB23.18491,,,CCM,STAND WITH SANCHEZ,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,G2024,,2024-09-23,1000.00,,,,C00384057,,,,,,,,H,CA,38,,,,,,,,
SB23,C00228296,SB23.18470,,,CCM,TEAM GRAHAM INC,,,,,,PO BOX 1801,,COLUMBIA,SC,29202,P2026,,2024-09-20,2500.00,,,,C00458828,,,,,,,,S,SC,00,,,,,,,,
SB23,C00228296,SB23.18471,,,PAC,TOGETHER HOLDING OUR MAJORITY PAC,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2026,,2024-09-20,2000.00,,,,C00571323,,,,,,,,,,,,,,,,,,
