form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00879031,500125338,,,CCM,Adam for Colorado,,,,,,PO Box 371,,Woody Creek,CO,816560371,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00805275,,,Frisch,Adam,,,,H,CO,03,,,,,,,,
SB23,C00879031,500125316,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00575209,,,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,
SB23,C00879031,500125346,,,CCM,Bob Casey for Senate,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00431056,,,Casey,Robert,P,,Jr,S,PA,,,,,,,,,
SB23,C00879031,500125282,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00879031,500125318,,,CCM,Citizens for Peter Barca,,,,,,PO Box 1509,,Kenosha,WI,531411509,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00876490,,,Barca,Peter,,,,H,WI,01,,,,,,,,
SB23,C00879031,500125344,,,CCM,Colin Allred for Senate,,,,,,PO Box 601631,,Dallas,TX,753601631,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00839597,,,Allred,Colin,,,,S,TX,,,,,,,,,
SB23,C00879031,500125317,,,CCM,Corkery for Congress,,,,,,PO Box 808,,Des Moines,IA,503040808,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00853671,,,Corkery,Sarah,,,,H,IA,02,,,,,,,,
SB23,C00879031,500125334,,,CCM,Cravens for Kentucky,,,,,,345 Gadwall Dr,,Richmond,KY,404757972,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00818526,,,Cravens,Maurice,Randall,,,H,KY,06,,,,,,,,
SB23,C00879031,500125241,,,CCM,Engel for Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00773820,,,Engel,Kirsten,,,,H,AZ,02,,,,,,,,
SB23,C00879031,500125308,,,CCM,Gabe Vasquez for Congress,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00789404,,,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
SB23,C00879031,500125245,,,CCM,Marlinga for Congress,,,,,,155 S Main St,Unit 672,Mount Clemens,MI,480467727,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00807727,,,Marlinga,Carl,,,,H,MI,10,,,,,,,,
SB23,C00879031,500125337,,,CCM,Michelle Vallejo for Congress,,,,,,PO Box 1265,,Mission,TX,785730021,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00797217,,,Vallejo,Michelle,,,,H,TX,15,,,,,,,,
SB23,C00879031,500125311,,,CCM,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00727529,,,Mrvan,Frank,J,,,H,IN,01,,,,,,,,
SB23,C00879031,500125342,,,CCM,Osborn for Senate,,,,,,7822 Davenport St,,Omaha,NE,681143629,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00850677,,,Osborn,Dan,,,,S,NE,,,,,,,,,
SB23,C00879031,500125329,,,CCM,Ray Hartmann for Congress,,,,,,PO Box 604,,Chesterfield,MO,630060604,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00873216,,,Hartmann,Ray,,,,H,MO,02,,,,,,,,
SB23,C00879031,500125304,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,# 303,Shawnee,KS,662163800,G2024,,2024-10-07,1000.00,0.00,Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00879031,500125347,,,CCM,Tammy Baldwin for Senate,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-10-07,1000.00,0.00,Contribution,011,C00326801,,,Baldwin,Tammy,,,,S,WI,,,,,,,,,
