form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500016469,,,CCM,Andy Barr For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2024-03-14,1000.00,0.00,,011,C00467571,,,BARR,Andy,,,,H,KY,06,,,,,,,,
SB23,C00002972,500016505,,,CCM,August Pfluger For Congress,,,,,,403 1St St SE,,Washington,DC,200031827,G2024,,2024-03-21,4000.00,0.00,,011,C00719294,,,PFLUGER,AUGUST,,,,H,TX,11,,,,,,,,
SB23,C00002972,500016481,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO Box 630167,,Irving,TX,750630113,G2024,,2024-03-14,1000.00,0.00,,011,C00714865,,,Van Duyne,Elizabeth,Ann,,,H,TX,24,,,,,,,,
SB23,C00002972,500016458,,,CCM,Blake Moore For Congress,,,,,,3213 Duke St,Ste 700,Alexandria,VA,223144533,P2024,,2024-03-14,1000.00,0.00,,011,C00738872,,,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00002972,500016500,,,CCM,BOWMAN FOR CONGRESS,,,,,,81 Pondfield Rd,Ste D351,Bronxville,NY,107083818,P2024,,2024-03-21,1000.00,0.00,,011,C00709196,,,Bowman,Jamaal,,,,H,NY,16,,,,,,,,
SB23,C00002972,500016518,,,CCM,Brian Mast For Congress,,,,,,PO Box 3016,,Stuart,FL,349953016,P2024,,2024-03-22,-2500.00,0.00,Void of 11/9/23 contribution.,011,C00632257,,,MAST,BRIAN,,,,H,DC,18,,,,,,,,
SB23,C00002972,500016444,,,CCM,Buddy Carter For Congress,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,G2024,,2024-03-14,2000.00,0.00,,011,C00543967,,,CARTER,BUDDY,,,,H,GA,01,,,,,,,,
SB23,C00002972,500016517,,,CCM,Byron Donalds For Congress,,,,,,2430 Vanderbilt Beach Rd,Ste Pm 108,Naples,FL,341092654,P2024,,2024-03-22,-2500.00,0.00,Void of 11/9/23 contribution.,011,C00733329,,,DONALDS,BYRON,,,,H,FL,19,,,,,,,,
SB23,C00002972,500016465,,,CCM,Caraveo For Congress,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,P2024,,2024-03-14,1000.00,0.00,,011,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00002972,500016511,,,CCM,Ciscomani For Congress,,,,,,2308 Mount Vernon Ave,# 337,Alexandria,VA,223011328,P2024,,2024-03-28,500.00,0.00,,011,C00786194,,,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00002972,500016512,,,CCM,Ciscomani For Congress,,,,,,2308 Mount Vernon Ave,# 337,Alexandria,VA,223011328,G2024,,2024-03-28,500.00,0.00,,011,C00786194,,,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00002972,500016510,,,CCM,Cliff Bentz For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-03-28,1000.00,0.00,,011,C00725465,,,BENTZ,CLIFF,,,,H,OR,02,,,,,,,,
SB23,C00002972,500016522,,,CCM,Cole For Congress,,,,,,12176 Chancery Station Cir,,Reston,VA,201905803,G2024,,2024-03-28,1000.00,0.00,,011,C00379735,,,Cole,Tom,,,,H,OK,04,,,,,,,,
