form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00546119,B863516,,,PTY,DCCC,,,,,,430 S. Capitol St. SE 2nd Fl.,,Washington,DC,20003,O2024,Not Applicable,2024-01-04,5000.00,,Contribution,011,C00000935,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B857449,,,PAC,Abraham Lincoln PAC,,,,,,824 S. Milledge Avenue Suite 101,,Athens,GA,30605,O2023,Not Applicable,2024-01-12,-5000.00,,Contribution,011,C00631051,,,,,,,,,, ,,,,,,,,Voided: Original check dated 10/17/2023
SB23,C00546119,B863846,,,CCM,Adrian Smith for Congress,,,,,,1126 Avenue A Ste 6,,Scottsbluff,NE,69361,G2024,,2024-01-12,5000.00,,Contribution,011,C00412890,,H6NE03115,Smith,Adrian,,,,H,NE,03,,,,,,,,
SB23,C00546119,B863845,,,PAC,Concerned Americans for Freedom & Opportunity PAC,,,,,,228 S Washington St Ste 115,,Alexandria,VA,22314,O2024,Not Applicable,2024-01-12,5000.00,,Contribution,011,C00481176,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B863844,,,PAC,JAM PAC,,,,,,824 S Milledge Ave Ste 101,,Athens,GA,30605,O2024,Not Applicable,2024-01-12,5000.00,,Contribution,011,C00656777,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B857447,,,CCM,LaHood for Congress,,,,,,PO Box 10735,,Peoria,IL,61612,P2024,,2024-01-12,-2500.00,,Contribution,011,C00575050,,H6IL18088,LaHood,Darin,,,,H,IL,16,,,,,,,,Voided: Original check dated 10/17/2023
SB23,C00546119,B857448,,,CCM,LaHood for Congress,,,,,,PO Box 10735,,Peoria,IL,61612,G2024,,2024-01-12,-2500.00,,Contribution,011,C00575050,,H6IL18088,LaHood,Darin,,,,H,IL,16,,,,,,,,Voided: Original check dated 10/17/2023
SB23,C00546119,B863847,,,CCM,Rudy for Indiana,,,,,, 5776 Grape Road PMB #176,,Mishawaka,IN,46545,P2024,,2024-01-12,5000.00,,Contribution,011,C00822767,,H2IN02295,Yakym,Rudy,,,,H,IN,02,,,,,,,,
SB23,C00546119,B863848,,,CCM,Rudy for Indiana,,,,,, 5776 Grape Road PMB #176,,Mishawaka,IN,46545,G2024,,2024-01-12,5000.00,,Contribution,011,C00822767,,H2IN02295,Yakym,Rudy,,,,H,IN,02,,,,,,,,
SB23,C00546119,B864571,,,PTY,NRCC,,,,,,320 1st St. SE,,Washington,DC,20003,O2024,Not Applicable,2024-01-18,2500.00,,Contribution,011,C00075820,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B864986,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,G2024,,2024-02-02,1000.00,,Contribution,011,C00779603,,H2OH15228,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00546119,B864987,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,G2024,,2024-02-02,1000.00,,Contribution,011,C00779603,,H2OH15228,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00546119,B865751,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,G2024,,2024-02-13,3000.00,,Contribution,011,C00779603,,H2OH15228,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00546119,B866038,,,CCM,Friends to Elect Dr. Greg Murphy to Congress,,,,,,P O Box 1131,,Greenville,NC,27835,P2024,,2024-02-13,5000.00,,Contribution,011,C00697649,,H0NC03172,Murphy,Greg,,,,H,NC,03,,,,,,,,
