form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00480863,2D52796A233A49B5C53,,,CCM,"Andy Barr For Congress, Inc.",,,,,,PO Box 2059,,Lexington,KY,40588,G2024,,2024-06-10,3000.00,,2024 General,011,C00467571,,H0KY06104,Barr,Andy,H.,,IV,H,KY,06,,,,,,,,
SB23,C00480863,F326B55247127CFF208,,,CCM,Andy Ogles For Congress,,,,,,29 Public Sq,,Columbia,TN,38401,P2024,,2024-06-25,1500.00,,2024 Primary,011,C00811844,,H2TN05446,Ogles,Andrew,,,,H,TN,05,,,,,,,,
SB23,C00480863,7B03426436F6BE137D6,,,CCM,Andy Ogles For Congress,,,,,,29 Public Sq,,Columbia,TN,38401,P2024,,2024-06-25,-1500.00,,Void of 05.23.24 Disbursement,011,C00811844,,H2TN05446,Ogles,Andrew,,,,H,TN,05,,,,,,,,
SB23,C00480863,0D10334A311891CF758,,,CCM,Bernie Moreno For Senate,,,,,,PO Box 340797,,Columbus,OH,43234,G2024,,2024-06-10,5000.00,,2024 General,011,C00837484,,S4OH00192,Moreno,Bernie,,,,S,OH,,,,,,,,,
SB23,C00480863,837E99FD32430438F61,,,CCM,Byron Donalds For Congress,,,,,,2430 Vanderbilt Beach Rd,Ste 108,Naples,FL,34108,P2024,,2024-06-05,1500.00,,2024 Primary,011,C00733329,,H2FL14186,Donalds,Byron,,,,H,FL,19,,,,,,,,
SB23,C00480863,C108093AF011672CCB1,,,CCM,Capito For West Virginia,,,,,,PO Box 11519,,Charleston,WV,25339,P2026,,2024-06-10,2500.00,,2026 Primary,011,C00539825,,S4WV00159,Capito,Shelley,Moore,,,S,WV,,,,,,,,,
SB23,C00480863,710CE5B3DB58FD3EC0B,,,CCM,Cole For Congress,,,,,,PO Box 722256,,Norman,OK,73070,G2024,,2024-06-10,2500.00,,2024 General,011,C00379735,,H2OK04055,Cole,Thomas,Jeffery,,,H,OK,04,,,,,,,,
SB23,C00480863,202A8D447726B29CFF0,,,CCM,Comer For Congress,,,,,,PO Box 338,,Tompkinsville,KY,42167,G2024,,2024-06-25,1500.00,,2024 General,011,C00588764,,H6KY01110,Comer,James,R.,,Jr.,H,KY,01,,,,,,,,
SB23,C00480863,F004BCBA1D99656D603,,,CCM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,G2024,,2024-06-25,2500.00,,2024 General,011,C00551275,,H4AR02141,Hill,J. French,,,,H,AR,02,,,,,,,,
SB23,C00480863,39ED96E9F07580E2B8A,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,G2024,,2024-06-10,2500.00,,2024 General,011,C00436386,,S6WY00068,Barrasso,John,Anthony,,,S,WY,,,,,,,,,
