form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00188177,E2D0A46866F5C31E1C3,,,CCM,Aaron Bean For Congress,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,P2026,,2024-12-19,1000.00,,2026 Primary,011,C00816983,,H2FL04211,Bean,Aaron,Paul,,,H,FL,04,,,,,,,,
SB23,C00188177,8921F1D8627202E2A4A,,,PAC,Across The Aisle PAC,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,20003,O2024,Contribution,2024-12-19,5000.00,,2024 Contribution,011,C00696591,Across The Aisle PAC,,,,,,,,,,,,,,,,,
SB23,C00188177,F84E23D75EDF02F1F55,,,PAC,Building Bridges PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,O2024,Contribution,2024-12-19,-5000.00,,Void 10/31/2024 Disbursement,011,C00693127,Building Bridges PAC,,,,,,,,,,,,,,,,,
SB23,C00188177,0C38AECDFC19C9BF687,,,CCM,Citizens For Waters,,,,,,12501 Imperial Hwy,Ste 200,Norwalk,CA,90650,G2024,,2024-12-19,-1500.00,,Void 10/31/24 Lost Check,011,C00167585,,H4CA23011,Waters,Maxine,Moore Carr,,,H,CA,43,,,,,,,,
SB23,C00188177,9BD7FAC7C59E84AC5B6,,,CCM,Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,P2026,,2024-12-19,2500.00,,2026 Primary,011,C00415331,,H4NY11138,Clarke,Yvette,Diane,,,H,NY,09,,,,,,,,
SB23,C00188177,E659ADC30619327F0AE,,,CCM,Emmer For Congress,,,,,,PO Box 279,,Elk River,MN,55330,P2026,,2024-12-19,2500.00,,2026 Primary,011,C00545749,,H4MN06087,Emmer,Thomas,Earl,,Jr.,H,MN,06,,,,,,,,
SB23,C00188177,E7F41371190773251B5,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,P2026,,2024-12-19,2500.00,,2026 Primary,011,C00693663,,H0IA04145,Feenstra,Randall,Lee,,,H,IA,04,,,,,,,,
SB23,C00188177,7C446E7F1B8A56AE876,,,CCM,Joe Morelle For Congress,,,,,,PO Box 90914,,Rochester,NY,14609,P2026,,2024-12-19,5000.00,,2026 Primary,011,C00675108,,H8NY25105,Morelle,Joseph,D.,,,H,NY,25,,,,,,,,
SB23,C00188177,D3EF0B6845481B10E90,,,CCM,"Mark Alford For Congress, Inc.",,,,,,PO Box 1428,,Raymore,MO,64083,P2026,,2024-12-19,1000.00,,2026 Primary,011,C00792598,,H2MO04207,Alford,Mark,Allen,,Sr.,H,MO,04,,,,,,,,
SB23,C00188177,80B8FD8C482D0EBEF37,,,CCM,Moore For Congress,,,,,,PO Box 16646,,Milwaukee,WI,53216,P2026,,2024-12-19,2500.00,,2026 Primary,011,C00397505,,H4WI04183,Moore,Gwendolynne,Sophia,,,H,WI,04,,,,,,,,
SB23,C00188177,4CC34CB564B8C06B497,,,CCM,"Nikema For Congress, Inc",,,,,,PO Box 311913,,Atlanta,GA,31131,P2026,,2024-12-19,2500.00,,2026 Primary,011,C00752584,,H0GA05301,Williams,Nikema,Natassha,,,H,GA,05,,,,,,,,
SB23,C00188177,6FFDA817319B574B128,,,CCM,Pete Sessions For Congress,,,,,,PO Box 7754,,Waco,TX,767147754,P2026,,2024-12-19,1000.00,,2026 Primary,011,C00303305,,H2TX03126,Sessions,Peter,Anderson,,,H,TX,17,,,,,,,,
SB23,C00188177,BA173476831403F1097,,,PAC,Senate Eagle PAC,,,,,,PO Box 50430,,Nashville,TN,37205,O2024,Contribution,2024-12-19,4000.00,,2024 Contribution,011,C00719971,Senate Eagle PAC,,,,,,,,,,,,,,,,,
SB23,C00188177,4FC2990821FCF410C65,,,CCM,Team Hagerty,,,,,,PO Box 50430,,Nashville,TN,37205,G2026,,2024-12-19,1000.00,,2026 General,011,C00718627,,S0TN00169,Hagerty,William,Francis,,IV,S,TN,,,,,,,,,
SB23,C00188177,4EC5406B91226D0907B,,,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,35201,P2026,,2024-12-19,2500.00,,2026 Primary,011,C00458976,,H0AL07086,Sewell,Terrycina,Andrea,,,H,AL,07,,,,,,,,
SB23,C00188177,CE807D94EA57F744866,,,PAC,The Madison PAC,,,,,,235 State St,Apt 206,Springfield,MA,01103,O2024,Contribution,2024-12-19,5000.00,,2026 Contribution,011,C00426809,The Madison PAC,,,,,,,,,,,,,,,,,
SB23,C00188177,V03044423FD7B36DCB20,,,ORG,The Oorbeek Memmott Group,,,,,,3905 N Dumbarton St,,Arlington,VA,22207,P2026,,2024-12-19,750.00,,In-Kind: Event Fundraising Expenses,011,C00545772,Thom Tillis Committee,S4NC00162,Tillis,Thomas,Roland,,,S,NC,,,,,,,,,In-Kind
SB23,C00188177,D486C1936FC31316A04,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,P2026,,2024-12-19,1750.00,,2026 Primary,011,C00545772,,S4NC00162,Tillis,Thomas,Roland,,,S,NC,,,,,,,,,
SB23,C00188177,D1100438AAF17F50A7A,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,G2026,,2024-12-19,2500.00,,2026 General,011,C00545772,,S4NC00162,Tillis,Thomas,Roland,,,S,NC,,,,,,,,,
