form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00001016,500081679,,,CCM,A Whole Lot Of People For Grijalva Congressional Committee,,,,,,PO Box 1242,,Tucson,AZ,857021242,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00374058,,,GRIJALVA,RAUL,M.,,,H,AZ,07,,,,,,,,
SB23,C00001016,500081670,,,CCM,Adam Smith For Congress Committee,,,,,,PO Box 23626,,Federal Way,WA,980930626,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00304709,,,Smith,D. Adam,,,,H,WA,09,,,,,,,,
SB23,C00001016,500081113,,,COM,ALSOBROOKS VICTORY FUND,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,,,2024-10-07,5000.00,0.00,Contribution,,C00859553,ALSOBROOKS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00001016,500081677,,,CCM,AMISH FOR ARIZONA,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,
SB23,C00001016,500081696,,,CCM,AMODEI FOR NEVADA,,,,,,503 N Division St,,Carson City,NV,897034104,G2024,,2024-10-15,3000.00,0.00,Contribution,,C00496760,,,AMODEI,MARK EUGENE,,,,H,NV,02,,,,,,,,
SB23,C00001016,500081691,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00001016,500081105,,,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00854471,,,DELANEY,APRIL,MCCLAIN,,,H,MD,06,,,,,,,,
SB23,C00001016,500081693,,,PAC,BLUE MAJORITY PAC,,,,,,PO Box 327,,Madison,WI,537010327,,,2024-10-15,5000.00,0.00,Contribution,,C00529693,BLUE MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00001016,500081690,,,CCM,BONAMICI FOR CONGRESS,,,,,,2236 SE 10Th Ave,,Portland,OR,972144660,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00500421,,,BONAMICI,SUZANNE,,,,H,OR,01,,,,,,,,
SB23,C00001016,500081686,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO Box 150887,,Lakewood,CO,802150887,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00637215,,,PETTERSEN,BRITTANY,MS.,,,H,CO,07,,,,,,,,
SB23,C00001016,500081687,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00001016,500081948,,,CCM,CITIZENS FOR BOYLE,,,,,,PO Box 11545,,Philadelphia,PA,191160545,G2024,,2024-10-16,5000.00,0.00,Contribution,,C00543363,,,BOYLE,BRENDAN,F,,,H,PA,02,,,,,,,,
SB23,C00001016,500081694,,,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,G2024,,2024-10-15,2500.00,0.00,Contribution,,C00345546,,,Larsen,Rick,,,,H,WA,02,,,,,,,,
SB23,C00001016,500081107,,,CCM,CLEO FIELDS FOR CONGRESS,,,,,,2147 Government St,,Baton Rouge,LA,708065312,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00868513,,,FIELDS,CLEO,,,,H,LA,06,,,,,,,,
SB23,C00001016,500081953,,,CCM,COLIN ALLRED FOR SENATE,,,,,,PO Box 601631,,Dallas,TX,753601631,G2024,,2024-10-16,5000.00,0.00,Contribution,,C00839597,,,ALLRED,COLIN,,,,S,TX,,,,,,,,,
SB23,C00001016,500081671,,,CCM,CONROY FOR CONGRESS,,,,,,PO Box 906,,Spokane,WA,992100906,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00849794,,,CONROY,CARMELA,,,,H,WA,05,,,,,,,,
SB23,C00001016,500081104,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,PO Box 10949,,Yakima,WA,989091949,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00559393,,,NEWHOUSE,DAN,,,,H,WA,04,,,,,,,,
SB23,C00001016,500081676,,,CCM,DELBENE FOR CONGRESS,,,,,,PO Box 487,,Bothell,WA,980410487,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00459099,,,DELBENE,SUZAN K,,,,H,WA,01,,,,,,,,
SB23,C00001016,500081683,,,CCM,Diana Degette For Congress Inc.,,,,,,PO Box 61337,,Denver,CO,802068337,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00311639,,,DEGETTE,DIANA L.,,,,H,CO,01,,,,,,,,
SB23,C00001016,500081108,,,CCM,Doggett For US Congress,,,,,,PO Box 5843,,Austin,TX,787635843,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00286500,,,DOGGETT,LLOYD,,,,H,TX,37,,,,,,,,
SB23,C00001016,500081673,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM,,Dr.,,H,WA,08,,,,,,,,
SB23,C00001016,500081672,,,CCM,EMILY RANDALL FOR CONGRESS,,,,,,PO Box 1883,,Port Orchard,WA,983660680,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00857094,,,RANDALL,EMILY,,,,H,WA,06,,,,,,,,
SB23,C00001016,500081106,,,CCM,Friends Of Bennie Thompson,,,,,,PO Box 100,,Bolton,MS,390410100,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00279851,,,Thompson,Bennie,G.,,,H,MS,02,,,,,,,,
SB23,C00001016,500081668,,,CCM,FRIENDS OF CHRIS SMITH,,,,,,PO Box 3184,,Hamilton,NJ,086190184,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00096412,,,SMITH,CHRISTOPHER H,,,,H,NJ,04,,,,,,,,
SB23,C00001016,500081949,,,CCM,JAKE AUCHINCLOSS FOR CONGRESS,,,,,,PO Box 600698,,Newtonville,MA,024600006,G2024,,2024-10-16,5000.00,0.00,Contribution,,C00721449,,,AUCHINCLOSS,JAKE,,,,H,MA,04,,,,,,,,
SB23,C00001016,500081685,,,CCM,JASON CROW FOR CONGRESS,,,,,,PO Box 32145,,Aurora,CO,800412145,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00637363,,,CROW,JASON,,,,H,CO,06,,,,,,,,
SB23,C00001016,500081684,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO Box 7142,,Boulder,CO,803067142,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00648253,,,NEGUSE,JOSEPH,,,,H,CO,02,,,,,,,,
SB23,C00001016,500081680,,,CCM,JONATHAN NEZ FOR CONGRESS,,,,,,PO Box 1854,,Flagstaff,AZ,860021854,G2024,,2024-10-15,5000.00,0.00,Contribution,,C00853473,,,NEZ,JONATHAN,MICHAEL,,,H,AZ,02,,,,,,,,
SB23,C00001016,500081954,,,CCM,JULIE JOHNSON FOR CONGRESS,,,,,,PO Box 802765,,Dallas,TX,753802765,G2024,,2024-10-16,5000.00,0.00,Contribution,,C00843003,,,JOHNSON,JULIE,,,,H,TX,32,,,,,,,,
SB23,C00001016,500081951,,,CCM,LANGWORTHY FOR CONGRESS,,,,,,PO Box 120,,Clarence,NY,140310120,G2024,,2024-10-16,5000.00,0.00,Contribution,,C00817932,,,LANGWORTHY,NICK,,,,H,NY,23,,,,,,,,
SB23,C00001016,500081112,,,CCM,LOIS FRANKEL FOR CONGRESS,,,,,,PO Box 775,,West Palm Beach,FL,334020775,G2024,,2024-10-07,5000.00,0.00,Contribution,,C00494856,,,FRANKEL,LOIS,J.,,,H,FL,22,,,,,,,,
